TimeUS,TPN,PN,DVN,TVN,VN,DAN,TAN,AN
263077433,-87.41293,-87.32169,5.839041,5.747801,5.823437,2.5,2.540376,2.39648
263177530,-86.81717,-86.73125,6.088781,6.002863,6.018764,2.5,2.624306,2.494672
263277529,-86.19643,-86.12099,6.338524,6.263084,6.247015,2.5,2.673949,2.575526
263377402,-85.55073,-85.48586,6.588276,6.523403,6.46359,2.4996,2.717717,2.636619
263477481,-84.88006,-84.83331,6.837332,6.790584,6.700977,2.479566,2.756918,2.695047
263577575,-84.18468,-84.14897,7.0821,7.046397,6.940063,2.412436,2.755717,2.739231
263677540,-83.46524,-83.4437,7.318332,7.296789,7.147442,2.314968,2.690202,2.735117
263777631,-82.72263,-82.71488,7.544646,7.536902,7.378746,2.21505,2.635914,2.698833
263877516,-81.95782,-81.96443,7.760995,7.767606,7.597424,2.115124,2.610213,2.663943
263977453,-81.17191,-81.19466,7.967358,7.990112,7.765061,2.015198,2.684823,2.659518
264077613,-80.36586,-80.40675,8.163736,8.20462,7.954654,1.915272,2.634435,2.648457
264177429,-79.5407,-79.59718,8.350129,8.406609,8.102041,1.815346,2.681866,2.65392
264277532,-78.6974,-78.77512,8.526537,8.604247,8.260583,1.71542,2.678941,2.646643
264377458,-77.83697,-77.93766,8.692962,8.793651,8.429924,1.615492,2.63102,2.64589
264477540,-76.96025,-77.08663,8.849428,8.97581,8.599799,1.515547,2.591148,2.641917
264577511,-76.06839,-76.22049,8.995905,9.148005,8.743009,1.415602,2.573236,2.625324
264677552,-75.16239,-75.33568,9.132393,9.305679,8.871684,1.315657,2.498971,2.577671
264777535,-74.24324,-74.44596,9.258891,9.461611,9.027811,1.215712,2.498746,2.540013
264877486,-73.31196,-73.53651,9.375401,9.599947,9.133957,1.115767,2.490541,2.516017
264977491,-72.36953,-72.61827,9.481922,9.730662,9.25597,1.015821,2.43306,2.491061
265077454,-71.41695,-71.70515,9.578454,9.866647,9.36494,0.9158764,2.47727,2.471783
265177492,-70.45522,-70.76871,9.664997,9.978478,9.452601,0.8159314,2.440975,2.457821
265277586,-69.48534,-69.82564,9.741551,10.08184,9.572113,0.7159863,2.300357,2.409556
265377548,-68.50832,-68.87063,9.808116,10.17043,9.665381,0.6160412,2.156095,2.318849
265477414,-67.52514,-67.9075,9.864691,10.24705,9.753344,0.5160962,2.123786,2.235618
265577478,-66.53663,-66.93491,9.911285,10.30956,9.851926,0.416135,1.994928,2.154383
265677460,-65.54395,-65.95611,9.947887,10.36005,9.903296,0.3161708,1.908351,2.057539
265777536,-64.5481,-64.96286,9.974497,10.38925,9.973483,0.2162066,1.736356,1.925106
265877534,-63.55009,-63.9682,9.991117,10.40922,10.01581,0.1165916,1.621915,1.801243
265977457,-62.55091,-62.96744,9.998422,10.41495,10.03334,0.03608456,1.507631,1.669469
266077470,-61.55132,-61.96415,9.999957,10.41279,10.0734,0.00260132,1.472978,1.580345
266177488,-60.55168,-60.95818,10,10.4065,10.09496,0,1.494938,1.53187
266277494,-59.55204,-59.95166,10,10.39962,10.09948,0,1.525377,1.514602
266377473,-58.5524,-58.93969,10,10.38729,10.10978,0,1.556584,1.520651
266477489,-57.55276,-57.93677,10,10.38402,10.10258,0,1.597145,1.552517
266577448,-56.55312,-56.93863,10,10.38552,10.08168,0,1.603754,1.561102
266677488,-55.55347,-55.93935,10,10.38588,10.09357,0,1.662992,1.595339
266777696,-54.55384,-54.93343,10,10.3796,10.12966,0,1.61469,1.609751
266877471,-53.55415,-53.93422,10,10.38007,10.11685,0,1.604628,1.619601
266977427,-52.55431,-52.93158,10,10.37727,10.15701,0,1.555416,1.597435
267077475,-51.55449,-51.9287,10,10.37422,10.14142,0,1.573059,1.578096
267177492,-50.55465,-50.923,10,10.36835,10.16484,0,1.529801,1.563354
267277500,-49.55482,-49.91208,10,10.35727,10.19037,0,1.523843,1.544572
267377488,-48.55499,-48.90209,10,10.3471,10.17511,0,1.50959,1.527165
267477520,-47.55516,-47.88732,10,10.33216,10.20248,0,1.405922,1.47674
267577494,-46.55532,-46.86965,10,10.31432,10.20019,0,1.440542,1.445461
267677576,-45.55549,-45.84982,10,10.29433,10.19751,0,1.371876,1.423825
267777576,-44.55566,-44.82968,10,10.27402,10.18879,0,1.373695,1.402268
267877497,-43.55583,-43.80442,10,10.24859,10.20361,0,1.347548,1.370387
267977469,-42.556,-42.78441,10,10.22842,10.18319,0,1.352227,1.368021
268077407,-41.55616,-41.76442,10,10.20826,10.17618,0,1.286446,1.342822
268177556,-40.55633,-40.75159,10,10.19526,10.18001,0,1.371895,1.341981
268277515,-39.5565,-39.73587,10,10.17938,10.15525,0,1.343294,1.330614
268377517,-38.55666,-38.72063,10,10.16397,10.16111,0,1.317929,1.313832
268477556,-37.55684,-37.70149,10,10.14466,10.1281,0,1.311211,1.292393
268577527,-36.557,-36.68914,10,10.13214,10.13633,0,1.313481,1.315894
268677537,-35.55717,-35.67791,10,10.12074,10.121,0,1.296036,1.306769
268777509,-34.55734,-34.66234,10,10.105,10.12206,0,1.242553,1.297205
268877638,-33.5575,-33.65304,10,10.09554,10.07607,0,1.366884,1.283277
268977440,-32.55767,-32.64278,10,10.08511,10.10094,0,1.333785,1.306726
269077528,-31.55784,-31.62817,10,10.07033,10.05935,0,1.259784,1.298226
269177508,-30.55801,-30.61655,10,10.05854,10.05683,0,1.33011,1.292766
269277528,-29.55817,-29.60751,10,10.04934,10.07552,0,1.279551,1.299162
269377477,-28.55834,-28.59986,10,10.04152,10.02031,0,1.377408,1.293153
269477532,-27.55852,-27.58873,9.999986,10.0302,10.0669,-0.001182528,1.22535,1.282078
269577392,-26.55872,-26.5827,9.998914,10.02289,10.04531,-0.02765648,1.312644,1.277704
269677424,-25.55924,-25.57602,9.992805,10.00959,10.00111,-0.1018607,1.159546,1.244372
269777570,-24.5608,-24.57169,9.977715,9.988609,10.03138,-0.2007688,1.064241,1.189788
269877407,-23.56437,-23.56884,9.952643,9.957121,9.988101,-0.3007521,0.8890443,1.075119
269977498,-22.57094,-22.57516,9.917575,9.921803,9.972867,-0.4007353,0.8507684,0.9849578
270077501,-21.58151,-21.57774,9.87251,9.868738,9.884016,-0.5007185,0.7798689,0.9135501
270177505,-20.5971,-20.59153,9.817449,9.811877,9.846449,-0.6007017,0.6269021,0.7954574
270277533,-19.61869,-19.61497,9.75239,9.748671,9.773359,-0.700685,0.5690486,0.7075052
270377541,-18.64729,-18.63993,9.677335,9.669975,9.6931,-0.8006682,0.4572069,0.6015046
270477460,-17.68388,-17.68179,9.592283,9.590191,9.617933,-0.9006514,0.2662551,0.4660334
270577442,-16.72948,-16.72182,9.497235,9.489573,9.52119,-1.000635,0.1942529,0.3262257
270677498,-15.78508,-15.77686,9.39219,9.383968,9.44022,-1.100618,0.03376656,0.2176433
270777566,-14.85169,-14.84153,9.277148,9.266987,9.33462,-1.200601,-0.09909011,0.09565347
270877538,-13.9303,-13.9219,9.15211,9.14371,9.223886,-1.300584,-0.2099768,-0.03927755
270977630,-13.02191,-13.00511,9.017076,9.00027,9.063258,-1.400567,-0.3715083,-0.1817758
271077516,-12.12752,-12.10296,8.872044,8.847486,8.972907,-1.500551,-0.5574821,-0.3286888
271177502,-11.24813,-11.21856,8.717015,8.687453,8.800614,-1.600534,-0.6734886,-0.4782297
271277595,-10.38475,-10.35499,8.551991,8.522238,8.667049,-1.700517,-0.7855873,-0.6153913
271377475,-9.538349,-9.502997,8.376968,8.341618,8.507173,-1.8005,-0.9569463,-0.7592719
271477440,-8.70997,-8.669306,8.191951,8.151286,8.296506,-1.900483,-1.067776,-0.9163814
271577500,-7.900576,-7.853002,7.996936,7.949362,8.165161,-2.000467,-1.334656,-1.075434
271677565,-7.111181,-7.05796,7.791924,7.738702,7.959923,-2.10045,-1.44766,-1.234528
271777610,-6.342783,-6.277377,7.576917,7.511511,7.760523,-2.200433,-1.721374,-1.425124
271877483,-5.596386,-5.522488,7.351912,7.278013,7.549005,-2.300416,-1.872054,-1.604399
271977494,-4.872978,-4.782977,7.116925,7.026923,7.348808,-2.399246,-2.073281,-1.794707
272077530,-4.173545,-4.070028,6.872989,6.769471,7.116819,-2.472938,-2.219442,-1.961649
272177492,-3.498789,-3.378678,6.624072,6.503961,6.869055,-2.498898,-2.361619,-2.125949
272277513,-2.848984,-2.711576,6.374128,6.23672,6.666049,-2.5,-2.459777,-2.267464
272377501,-2.22418,-2.067102,6.12417,5.967092,6.3937,-2.5,-2.508586,-2.372708
272477444,-1.624355,-1.446497,5.874212,5.696353,6.127692,-2.5,-2.575625,-2.460224
272577489,-1.049531,-0.8507869,5.624254,5.425509,5.903005,-2.5,-2.678156,-2.537567
272677497,-0.4996973,-0.2801803,5.374296,5.154779,5.652098,-2.5,-2.706393,-2.594896
272777523,0.02515625,0.2626474,5.124338,4.886847,5.373562,-2.5,-2.697026,-2.644513
272877561,0.5250098,0.7751874,4.87438,4.624202,5.096725,-2.5,-2.689129,-2.663004
272977409,0.9998535,1.265926,4.624422,4.35835,4.808767,-2.5,-2.724123,-2.686964
273077711,1.449727,1.72187,4.374464,4.10232,4.555905,-2.5,-2.713648,-2.701071
273177532,1.874609,2.155714,4.124506,3.843401,4.303758,-2.5,-2.813983,-2.717657
273277499,2.274492,2.563305,3.874548,3.585734,4.049807,-2.5,-2.86891,-2.749316
273377482,2.649395,2.947589,3.62459,3.326396,3.739371,-2.5,-2.775353,-2.760446
273477455,2.999287,3.295756,3.374646,3.078177,3.456066,-2.498863,-2.696963,-2.749081
273577501,3.324238,3.621819,3.125742,2.828162,3.200829,-2.472681,-2.659539,-2.697958
273677445,3.624502,3.921954,2.881844,2.584391,2.908735,-2.398767,-2.587413,-2.646747
273777565,3.900801,4.197044,2.646908,2.350664,2.648205,-2.299902,-2.496577,-2.58427
273877491,4.154121,4.446414,2.421955,2.129662,2.416366,-2.199919,-2.364953,-2.484403
273977552,4.385449,4.674054,2.206998,1.918393,2.200674,-2.099936,-2.297277,-2.383312
274077455,4.595781,4.88024,2.002038,1.717579,1.979769,-1.999953,-2.175867,-2.295896
274177522,4.786123,5.06539,1.807075,1.527808,1.757235,-1.89997,-2.103084,-2.234836
274277523,4.95747,5.228815,1.622108,1.350763,1.568298,-1.799986,-1.992727,-2.161397
274377411,5.11082,5.376581,1.447138,1.181377,1.368802,-1.700003,-1.865014,-2.079638
274477379,5.247178,5.508765,1.282164,1.020577,1.220335,-1.60002,-1.816165,-2.005802
274577497,5.367539,5.622592,1.127187,0.8721344,1.046059,-1.500037,-1.715246,-1.922002
274677581,5.47291,5.717345,0.9822073,0.7377719,0.9122092,-1.400054,-1.545618,-1.798342
274777672,5.564287,5.797222,0.8472238,0.6142892,0.7420565,-1.30007,-1.382335,-1.666991
274877594,5.642656,5.861254,0.7222369,0.5036388,0.6254986,-1.200087,-1.262426,-1.515849
274977503,5.709043,5.91487,0.6072466,0.4014196,0.4856493,-1.100104,-1.143439,-1.380504
275077475,5.764424,5.963591,0.502253,0.3030862,0.3723131,-1.000121,-1.122641,-1.285339
275177575,5.809804,6.001208,0.4072561,0.2158523,0.3049474,-0.9001375,-1.00398,-1.191565
275277498,5.846191,6.026603,0.3222557,0.1418437,0.2376433,-0.8001543,-0.8837525,-1.074778
275377489,5.87458,6.042854,0.247244,0.07897007,0.1290427,-0.7001596,-0.6945462,-0.958587
275477477,5.895977,6.048635,0.1822153,0.02955658,0.0824213,-0.6001382,-0.5596225,-0.8138307
275577531,5.911367,6.049417,0.1271908,-0.01085976,-0.01069057,-0.5001169,-0.4264013,-0.6851677
275677498,5.921758,6.045598,0.08217055,-0.04166978,-0.04202799,-0.4000956,-0.3396306,-0.5577604
275777622,5.928144,6.038708,0.04715449,-0.06340947,-0.02742922,-0.3000742,-0.2762987,-0.4309945
275877420,5.931513,6.029245,0.02214295,-0.07558898,-0.0865076,-0.2000528,-0.08992618,-0.3211872
275977410,5.93292,6.019265,0.007121203,-0.07922401,-0.06533448,-0.1011559,-0.0804678,-0.20309
276077482,5.933252,6.011168,0.001066911,-0.07684874,-0.07101023,-0.02725856,-0.03245106,-0.1258372
276177587,5.933291,6.004889,1.52E-05,-0.07158269,-0.01789157,-0.001126295,-0.09727874,-0.08624441
276277523,5.933291,6.001245,0,-0.06795471,-0.07383446,0,-0.03883242,-0.08884255
276377491,5.933291,5.999484,0,-0.06619324,-0.03209564,0,-0.1330985,-0.1031429
276477580,5.933291,6.000481,0,-0.06718994,-0.0354612,0,-0.1510273,-0.1337751
276577449,5.933291,6.002298,0,-0.06900757,0.01473725,0,-0.1784703,-0.168336
276677627,5.933291,6.005104,0,-0.07181274,0.01878392,0,-0.2001045,-0.1935027
276777532,5.933291,6.006885,0,-0.07359436,-0.03837125,0,-0.08862913,-0.1886227
276877496,5.933291,6.007188,0,-0.07389709,-0.000857209,0,-0.0635993,-0.14354
276977487,5.933291,6.006501,0,-0.07321045,-0.06300884,0,-0.005256987,-0.1000874
277077469,5.933291,6.004533,0,-0.07124206,-0.01653105,0,0.004031835,-0.04943982
277177505,5.933291,6.000999,0,-0.06770874,-0.03432019,0,-0.02925182,-0.02244216
277277621,5.933291,5.99422,0,-0.06092956,-0.05654107,0,0.03791315,0.002808063
277377523,5.933291,5.986656,0,-0.05336548,-0.0788462,0,0.03431631,0.007773404
277477388,5.933291,5.978086,0,-0.04479553,-0.06238516,0,0.05505254,0.01217335
277577505,5.933291,5.969692,0,-0.03640076,-0.06602511,0,0.04234275,0.0205469
277677440,5.933291,5.961279,0,-0.02798828,-0.054758,0,0.02861176,0.01205301
277777643,5.933291,5.953836,0,-0.02054504,-0.05639755,0,0.0228537,-0.001746226
277877542,5.933291,5.945292,0,-0.01200134,-0.06748767,0,0.1047347,0.007769359
277977504,5.933291,5.937904,0,-0.004613647,-0.02333796,0,0.06521516,0.03906817
278077456,5.933291,5.932487,0,0.000804443,-0.006670963,0,0.0422358,0.04926878
278177491,5.933291,5.928832,0,0.004459228,-0.04161192,0,0.04707455,0.04437482
278277537,5.933291,5.927316,0,0.005974731,-0.015978,0,0.05554215,0.03914521
278377435,5.933291,5.926835,0,0.006456299,-0.01694163,0,0.05280641,0.04198721
278477535,5.933291,5.927852,0,0.005438843,-0.06292316,0,0.05421253,0.04511819
278577442,5.933291,5.928139,0,0.005151977,-0.003471936,0,0.02171961,0.04384749
278677488,5.933291,5.928023,0,0.005267334,0.000615205,0,-0.004803605,0.04249405
278777556,5.933291,5.928934,0,0.004356689,-0.02023114,0,0.0317365,0.02559725
278877487,5.933291,5.931118,0,0.002173462,0.006531786,0,0.01252746,0.02288184
278977508,5.933291,5.932976,0,0.000314941,-0.02760649,0,0.03633195,0.022526
279077404,5.933291,5.935201,0,-0.0019104,-0.006948738,0,0.03130375,0.0229682
279177459,5.933291,5.937222,0,-0.003930664,-0.02917048,0,0.03994557,0.02659038
279277561,5.933291,5.940766,0,-0.007475586,0.01947519,0,-0.02088126,0.01889457
280077530,5.933291,5.977047,0,-0.0437561,-0.01765695,0,-0.1214457,-0.08845945
280177508,5.933291,5.983654,0,-0.05036316,-0.000731993,0,-0.1204921,-0.1059829
280277573,5.933291,5.989198,0,-0.05590698,0.006688759,0,-0.1314535,-0.1162266
280377485,5.933291,5.99482,0,-0.06152893,0.004787989,0,-0.1144673,-0.1133349
280477478,5.933291,6.004035,0,-0.07074463,-0.01887553,0,-0.1690799,-0.1256768
280577548,5.933291,6.012578,0,-0.07928772,-0.03380048,0,-0.1888525,-0.1281113
280677543,5.933291,6.024283,0,-0.09099243,-0.0309469,0,-0.2093425,-0.1572209
280777641,5.933291,6.034078,0,-0.1007873,-0.02231345,0,-0.1978133,-0.1749255
280877514,5.933291,6.045055,0,-0.1117645,-0.00504121,0,-0.2416377,-0.1928363
280977523,5.933291,6.055068,0,-0.1217767,-0.0329656,0,-0.2536542,-0.2042666
281077519,5.933291,6.069109,0,-0.1358179,-0.04610484,0,-0.2816674,-0.2391509
281177604,5.933291,6.079908,0,-0.1466174,-0.01788346,0,-0.3095813,-0.2492786
281277458,5.933291,6.091197,0,-0.1579065,-0.06576717,0,-0.3227902,-0.2545222
281377496,5.933291,6.099046,0,-0.165755,-0.07847255,0,-0.2299376,-0.2501464
281477598,5.933291,6.108253,0,-0.1749621,-0.06577511,0,-0.3501046,-0.2651364
281577446,5.933291,6.11422,0,-0.1809289,-0.09689277,0,-0.2921377,-0.2883588
281677517,5.933291,6.119426,0,-0.1861352,-0.1221115,0,-0.3007348,-0.2944482
281777562,5.933291,6.123628,0,-0.1903369,-0.09442277,0,-0.3036203,-0.2954792
281877526,5.933291,6.131752,0,-0.1984607,-0.09914063,0,-0.332022,-0.302623
281977508,5.933291,6.13656,0,-0.2032696,-0.0721141,0,-0.3582228,-0.3112661
282077537,5.933291,6.142115,0,-0.2088238,-0.1062853,0,-0.3649742,-0.3231079
282177524,5.933291,6.144063,0,-0.2107727,-0.1446323,0,-0.3407322,-0.3075055
282277408,5.933291,6.146857,0,-0.2135663,-0.1287407,0,-0.3826688,-0.3137929
282377504,5.933291,6.148078,0,-0.214787,-0.09357453,0,-0.3989674,-0.3104905
282477536,5.933291,6.15287,0,-0.2195795,-0.1162866,0,-0.4257358,-0.3379551
282577501,5.933291,6.153105,0,-0.2198138,-0.1363051,0,-0.3879513,-0.3494944
282677486,5.933291,6.150383,0,-0.2170917,-0.1514616,0,-0.3605544,-0.3513604
282777695,5.933291,6.145715,0,-0.2124237,-0.1537098,0,-0.3256328,-0.3349911
282877440,5.933291,6.143087,0,-0.2097961,-0.1676214,0,-0.3389139,-0.3461557
282977569,5.933291,6.138546,0,-0.2052557,-0.1339317,0,-0.3654526,-0.339725
283077490,5.933291,6.135505,0,-0.2022143,-0.1110146,0,-0.3366173,-0.342555
283177501,5.933291,6.1305,0,-0.1972095,-0.1502816,0,-0.2777401,-0.3149185
283277431,5.933291,6.127457,0,-0.1941656,-0.1648901,0,-0.3082483,-0.2938943
283377507,5.933291,6.122514,0,-0.189223,-0.1616352,0,-0.2710701,-0.2728802
283477446,5.933291,6.120613,0,-0.1873224,-0.1809124,0,-0.2730816,-0.2757508
283577597,5.933291,6.115527,0,-0.1822363,-0.2059436,0,-0.2309305,-0.2603705
283677535,5.933291,6.109751,0,-0.17646,-0.1952383,0,-0.2356861,-0.2486216
283777607,5.933291,6.101178,0,-0.167887,-0.178851,0,-0.1980392,-0.2317825
283877565,5.933291,6.091544,0,-0.1582526,-0.1768175,0,-0.1865866,-0.2010779
283977478,5.933291,6.080174,0,-0.1468835,-0.1960755,0,-0.1549897,-0.1731958
284077523,5.933291,6.069108,0,-0.1358173,-0.2038463,0,-0.1565053,-0.1604075
284177526,5.933291,6.056335,0,-0.1230444,-0.170062,0,-0.1433344,-0.1530321
284277538,5.933291,6.043514,0,-0.1102228,-0.1778914,0,-0.134168,-0.1474283
284377538,5.933291,6.029834,0,-0.09654297,-0.1515706,0,-0.1258039,-0.1464385
