TimeUS,TPN,PN,DVN,TVN,VN,DAN,TAN,AN
271269954,-41.9069,-42.17309,10,10.26619,10.21685,0,1.299829,1.31169
271369889,-40.90707,-41.15483,10,10.24776,10.20825,0,1.312581,1.29765
271469898,-39.90724,-40.14224,10,10.235,10.20309,0,1.312274,1.308088
271569977,-38.90741,-39.1227,10,10.2153,10.1971,0,1.288289,1.308248
271669884,-37.90757,-38.11502,10,10.20745,10.17719,0,1.406766,1.340606
271769933,-36.90774,-37.1063,10,10.19856,10.15895,0,1.421315,1.37609
271869913,-35.90791,-36.09752,10,10.18961,10.1147,0,1.429994,1.392179
271969970,-34.90808,-35.08824,10,10.18016,10.13539,0,1.363695,1.385625
272069996,-33.90825,-34.08038,10,10.17213,10.1451,0,1.331835,1.373865
272170039,-32.90841,-33.06408,10,10.15567,10.15033,0,1.258851,1.324122
272270009,-31.90858,-32.04985,10,10.14127,10.12652,0,1.23967,1.286584
272370042,-30.90875,-31.03193,10,10.12318,10.13216,0,1.221301,1.253657
272469981,-29.90891,-30.01046,10,10.10155,10.14731,0,1.142124,1.217151
272570092,-28.90909,-28.99074,10,10.08165,10.10648,-2.98E-05,1.182284,1.180747
272669938,-27.90927,-27.97286,9.999622,10.06321,10.09754,-0.01286668,1.158561,1.165882
272769966,-26.9096,-26.9573,9.995887,10.04358,10.08559,-0.07023256,1.075969,1.130532
272869954,-25.91069,-25.9447,9.984292,10.01831,10.06987,-0.1647848,0.9751228,1.065084
272969880,-24.91342,-24.93382,9.962819,9.983212,10.06316,-0.264768,0.8251129,0.9692109
273070043,-23.91879,-23.92475,9.931348,9.937303,10.03341,-0.3647512,0.6505793,0.8470289
273169863,-22.92782,-22.92054,9.889881,9.882601,9.973699,-0.4647344,0.5769116,0.7267583
273269928,-21.94149,-21.91635,9.838416,9.813277,9.915162,-0.5647177,0.4009704,0.5983784
273369882,-20.9608,-20.92393,9.776956,9.740088,9.869987,-0.6647009,0.2756023,0.4601519
273469897,-19.98675,-19.94053,9.705499,9.659274,9.799186,-0.7646841,0.1434396,0.3386492
273569994,-19.02036,-18.96422,9.624044,9.567912,9.737564,-0.8646674,-0.0280648,0.1957329
273669970,-18.0626,-17.99637,9.532594,9.466363,9.611264,-0.9646506,-0.1132082,0.04538121
273770072,-17.11449,-17.03856,9.431148,9.355225,9.515063,-1.064634,-0.2559034,-0.08536748
273870036,-16.17702,-16.08672,9.319704,9.229399,9.400477,-1.164617,-0.4336281,-0.2301191
273970046,-15.2512,-15.15264,9.198263,9.099702,9.300874,-1.2646,-0.5081294,-0.3652602
274070042,-14.33801,-14.23425,9.066826,8.963065,9.144692,-1.364583,-0.6168448,-0.4760003
274170000,-13.43847,-13.32489,8.925391,8.811813,9.008363,-1.464567,-0.7989779,-0.5942339
274270021,-12.55356,-12.4402,8.773962,8.660601,8.89151,-1.56455,-0.9362465,-0.7308221
274369869,-11.6843,-11.56536,8.612535,8.493595,8.714977,-1.664533,-1.059942,-0.884151
274469847,-10.83168,-10.70253,8.441111,8.311965,8.52292,-1.764516,-1.234041,-1.039648
274569954,-9.996689,-9.864153,8.259691,8.127154,8.376232,-1.864499,-1.428463,-1.191961
274669947,-9.180351,-9.03906,8.068274,7.926981,8.197038,-1.964483,-1.674728,-1.367459
274769913,-8.383642,-8.230799,7.86686,7.714016,8.031009,-2.064466,-1.866385,-1.566214
274869936,-7.607578,-7.439008,7.65545,7.48688,7.832063,-2.164449,-2.019113,-1.751203
274969985,-6.853154,-6.672142,7.434043,7.253031,7.631872,-2.264432,-2.219692,-1.931545
275069920,-6.121347,-5.930754,7.202639,7.012046,7.39261,-2.364388,-2.314246,-2.090506
275169979,-5.413184,-5.211988,6.961612,6.760417,7.151919,-2.451666,-2.487338,-2.251242
275269941,-4.729492,-4.51848,6.713926,6.502913,6.909706,-2.494491,-2.673938,-2.417708
275369945,-4.070703,-3.84443,6.464088,6.237815,6.676885,-2.5,-2.687569,-2.542593
275469895,-3.436904,-3.201215,6.21413,5.978441,6.411469,-2.5,-2.626859,-2.596349
275570097,-2.828086,-2.585822,5.964172,5.721909,6.120828,-2.5,-2.540036,-2.603277
275670035,-2.244267,-2.005083,5.714214,5.475029,5.830288,-2.5,-2.501573,-2.562226
275770045,-1.68543,-1.446822,5.464256,5.225649,5.578078,-2.5,-2.519935,-2.541735
275869938,-1.151592,-0.9208192,5.214298,4.983525,5.310957,-2.5,-2.505255,-2.526499
275969868,-0.6427441,-0.4198278,4.96434,4.741424,5.02871,-2.5,-2.508432,-2.521976
276069867,-0.1588965,0.05917148,4.714382,4.496314,4.798772,-2.5,-2.535647,-2.513121
276169864,0.2999707,0.5134513,4.464424,4.250943,4.507177,-2.5,-2.495367,-2.515951
276269940,0.7338379,0.9387775,4.214466,4.009526,4.268754,-2.5,-2.523205,-2.503894
276369924,1.142725,1.341755,3.964508,3.765477,4.018717,-2.5,-2.534574,-2.512757
276469979,1.526611,1.722242,3.71455,3.518919,3.737252,-2.5,-2.555164,-2.512476
276569977,1.885498,2.076326,3.464591,3.273764,3.494303,-2.499974,-2.545638,-2.513399
276670071,2.219414,2.401235,3.215003,3.033182,3.230625,-2.487347,-2.453976,-2.464061
276769945,2.528506,2.704518,2.968742,2.792729,3.015126,-2.430313,-2.550458,-2.45034
276869982,2.81333,2.986369,2.730315,2.557276,2.782249,-2.335886,-2.523961,-2.459028
276969940,3.074805,3.246654,2.501764,2.329915,2.529961,-2.235903,-2.357349,-2.42824
277069961,3.313926,3.485603,2.28321,2.111532,2.326065,-2.13592,-2.231939,-2.343509
277169931,3.531709,3.702195,2.074652,1.904166,2.095416,-2.035937,-2.10936,-2.255041
277270058,3.729121,3.89723,1.876091,1.707982,1.875037,-1.935954,-2.041661,-2.180588
277369973,3.907187,4.074311,1.687526,1.520403,1.688661,-1.83597,-1.990507,-2.123203
277469951,4.066904,4.235551,1.508958,1.340312,1.495666,-1.735987,-1.932287,-2.091448
277570041,4.209268,4.379876,1.340387,1.169778,1.340097,-1.636004,-1.825437,-2.033557
277669906,4.335273,4.507727,1.181812,1.009359,1.192978,-1.536021,-1.75292,-1.964933
277769922,4.445918,4.62042,1.033234,0.8587326,1.022906,-1.436038,-1.645449,-1.875207
277869931,4.542226,4.718542,0.8946529,0.7183373,0.8917801,-1.336054,-1.514244,-1.771742
277969930,4.625156,4.801676,0.7660683,0.5895482,0.7665476,-1.236071,-1.396387,-1.652324
278069926,4.695742,4.870208,0.6474802,0.4730146,0.5905154,-1.136088,-1.257684,-1.522277
278169908,4.754961,4.925905,0.5388888,0.3679449,0.4664145,-1.036105,-1.136126,-1.383089
278269923,4.803838,4.970033,0.4402941,0.2740987,0.3766546,-0.9361215,-1.04442,-1.250998
278370053,4.84334,5.003912,0.3516959,0.1911234,0.285411,-0.8361383,-0.96245,-1.13432
278470034,4.874482,5.027888,0.2730944,0.119689,0.2001199,-0.7361551,-0.8352184,-1.018459
278570087,4.898291,5.04445,0.204466,0.05830726,0.1616729,-0.6361347,-0.744381,-0.9105549
278669892,4.915722,5.053936,0.145841,0.007628078,0.06667653,-0.5361133,-0.6279916,-0.8195175
278769939,4.927803,5.059961,0.09722026,-0.03493824,0.04528011,-0.436092,-0.577037,-0.7226245
278869922,4.935508,5.064755,0.05860396,-0.07064378,-0.02395402,-0.3360706,-0.4504691,-0.6484222
278969957,4.939844,5.066795,0.02999183,-0.09695977,-0.02004909,-0.2360493,-0.3799683,-0.5678812
279069887,4.941845,5.067931,0.011384,-0.1147015,-0.02663604,-0.1360535,-0.2983873,-0.4803566
279169974,4.942461,5.067247,0.002412551,-0.1223738,-0.07506187,-0.04861146,-0.1964246,-0.3780066
279269951,4.942549,5.066382,0.000122649,-0.1237113,-0.04073143,-0.005578952,-0.1558295,-0.2885194
279370089,4.942558,5.065102,0,-0.1225436,-0.03690851,0,-0.1956368,-0.2209398
279469912,4.942558,5.065468,0,-0.1229092,-0.04206794,0,-0.2120109,-0.2164551
279570034,4.942558,5.065319,0,-0.1227606,-0.08182408,0,-0.1986918,-0.2229864
279669929,4.942558,5.065534,0,-0.1229752,-0.03197479,0,-0.2167695,-0.2250044
279769929,4.942558,5.064511,0,-0.1219528,-0.04231692,0,-0.2045156,-0.2263127
279869883,4.942558,5.060429,0,-0.1178705,-0.01760744,0,-0.2093704,-0.2131011
279969947,4.942558,5.056075,0,-0.1135159,-0.0331733,0,-0.2155437,-0.212729
280069996,4.942558,5.051438,0,-0.1088797,-0.07928286,0,-0.1655915,-0.2121933
280169933,4.942558,5.046135,0,-0.103577,-0.08248187,0,-0.1342328,-0.2014545
280270021,4.942558,5.040106,0,-0.0975473,-0.07184739,0,-0.09492224,-0.1737827
280369938,4.942558,5.033755,0,-0.09119628,-0.05392928,0,-0.1273026,-0.1556173
280470115,4.942558,5.026624,0,-0.08406555,-0.03186812,0,-0.1246378,-0.1477443
280570033,4.942558,5.02063,0,-0.07807129,-0.04137045,0,-0.1853325,-0.1573738
280669899,4.942558,5.015924,0,-0.07336548,-0.05033202,0,-0.1652248,-0.1795297
280769915,4.942558,5.011529,0,-0.06897034,-0.02764495,0,-0.1544273,-0.182834
280869916,4.942558,5.009089,0,-0.06653076,-0.03448356,0,-0.2273647,-0.1957543
280969895,4.942558,5.007185,0,-0.06462585,-0.03571289,0,-0.2083545,-0.2141887
281069910,4.942558,5.007468,0,-0.06490906,-0.02178834,0,-0.2776185,-0.2456066
281170003,4.942558,5.00896,0,-0.06640197,0.016603,0,-0.3165957,-0.273271
281269905,4.942558,5.010725,0,-0.0681665,0.009398748,0,-0.3348731,-0.3016241
281369892,4.942558,5.012677,0,-0.0701181,0.02912646,0,-0.3710611,-0.3302477
281470045,4.942558,5.015418,0,-0.0728595,0.02238357,0,-0.3864231,-0.3601379
281569999,4.942558,5.018976,0,-0.07641754,0.037144,0,-0.3889079,-0.3715285
281669938,4.942558,5.024514,0,-0.08195557,0.01522932,0,-0.41477,-0.3912046
281770057,4.942558,5.030297,0,-0.08773865,0.04728619,0,-0.4808958,-0.4201632
281870072,4.942558,5.038065,0,-0.09550689,0.03172545,0,-0.5216758,-0.4531972
281970016,4.942558,5.04564,0,-0.1030811,0.02032434,0,-0.489883,-0.4806828
282070101,4.942558,5.053312,0,-0.1107538,0.000762289,0,-0.4726619,-0.4965918
282169926,4.942558,5.059844,0,-0.1172855,0.0527098,0,-0.5009624,-0.4966511
282269886,4.942558,5.065884,0,-0.1233255,0.02420964,0,-0.5171689,-0.4934545
282369895,4.942558,5.070052,0,-0.1274936,0.01329257,0,-0.5140581,-0.4842163
282469955,4.942558,5.074384,0,-0.1318253,-0.00028888,0,-0.5283415,-0.4891283
282570052,4.942558,5.077739,0,-0.1351807,-0.03320444,0,-0.5162488,-0.4990253
282669901,4.942558,5.081089,0,-0.1385303,-0.04007091,0,-0.4968956,-0.5050529
282769952,4.942558,5.083664,0,-0.1411053,-0.05006306,0,-0.4610519,-0.4927225
282869893,4.942558,5.086313,0,-0.1437546,-0.01642951,0,-0.4961642,-0.4739245
282969980,4.942558,5.088424,0,-0.1458655,-0.05358693,0,-0.4456756,-0.4618458
283069934,4.942558,5.092441,0,-0.1498825,-0.07484448,0,-0.4699117,-0.4588688
283169956,4.942558,5.094672,0,-0.1521139,-0.06332571,0,-0.4680871,-0.4561107
283270040,4.942558,5.098684,0,-0.1561252,-0.07703391,0,-0.4644938,-0.4575204
283370023,4.942558,5.099561,0,-0.1570023,-0.09568443,0,-0.4237956,-0.4343263
283470023,4.942558,5.099524,0,-0.1569662,-0.09425696,0,-0.415399,-0.4056109
283570097,4.942558,5.097453,0,-0.1548941,-0.150703,0,-0.3362667,-0.3708627
283669987,4.942558,5.098,0,-0.155441,-0.1182243,0,-0.4038075,-0.3680268
283769880,4.942558,5.096461,0,-0.1539023,-0.1149288,0,-0.4302329,-0.3665821
283870013,4.942558,5.094735,0,-0.1521762,-0.09610647,0,-0.4622439,-0.3587302
283969890,4.942558,5.091199,0,-0.1486407,-0.1309016,0,-0.4255135,-0.34873
284069898,4.942558,5.088622,0,-0.1460638,-0.1390331,0,-0.4051658,-0.3538625
284169916,4.942558,5.08561,0,-0.1430518,-0.0832816,0,-0.4629927,-0.3566111
284269950,4.942558,5.084164,0,-0.1416055,-0.1294522,0,-0.4589718,-0.352025
284369949,4.942558,5.082803,0,-0.1402441,-0.1221204,0,-0.4457283,-0.3432716
284469960,4.942558,5.087378,0,-0.1448193,-0.1152317,0,-0.4879459,-0.362564
284570056,4.942558,5.089852,0,-0.1472937,-0.1263406,0,-0.4955749,-0.3660521
284670088,4.942558,5.09361,0,-0.1510516,-0.1137403,0,-0.4958419,-0.384496
284770082,4.942558,5.09598,0,-0.153421,-0.1181064,0,-0.4791878,-0.3924305
284870013,4.942558,5.102006,0,-0.1594473,-0.14358,0,-0.4771411,-0.4217313
284969936,4.942558,5.10675,0,-0.1641913,-0.1148747,0,-0.5109591,-0.459745
285069946,4.942558,5.116421,0,-0.1738626,-0.1307467,0,-0.5404022,-0.5197656
285169929,4.942558,5.122071,0,-0.1795129,-0.1403051,0,-0.5491766,-0.5574672
285269960,4.942558,5.126825,0,-0.184267,-0.1389982,0,-0.521603,-0.5655994
285369931,4.942558,5.128336,0,-0.1857776,-0.123763,0,-0.5235561,-0.545112
285469932,4.942558,5.130388,0,-0.1878296,-0.1278663,0,-0.5242279,-0.5273978
285569952,4.942558,5.13105,0,-0.1884912,-0.1614159,0,-0.4884782,-0.4963886
285670011,4.942558,5.136817,0,-0.1942584,-0.175892,0,-0.5157103,-0.4975506
285769937,4.942558,5.137523,0,-0.1949646,-0.164435,0,-0.5043293,-0.5003787
285869981,4.942558,5.134882,0,-0.1923236,-0.1644,0,-0.4756262,-0.4899448
285969966,4.942558,5.128983,0,-0.1864239,-0.180914,0,-0.4457858,-0.4711152
286069922,4.942558,5.120569,0,-0.1780109,-0.1977629,0,-0.3860403,-0.4489096
286169929,4.942558,5.110224,0,-0.1676657,-0.1731185,0,-0.3876901,-0.4219817
286269936,4.942558,5.099864,0,-0.1573053,-0.1772483,0,-0.3794663,-0.4018662
286370056,4.942558,5.089605,0,-0.1470468,-0.1501418,0,-0.4436561,-0.3972162
286469985,4.942558,5.083138,0,-0.1405789,-0.1427482,0,-0.4834988,-0.4234919
286570077,4.942558,5.075263,0,-0.1327039,-0.1270562,0,-0.4750569,-0.4387371
286669952,4.942558,5.067734,0,-0.1251752,-0.1542178,0,-0.4309143,-0.4444135
286770026,4.942558,5.059278,0,-0.1167194,-0.09507115,0,-0.463845,-0.4419015
286869992,4.942558,5.05167,0,-0.109111,-0.09675458,0,-0.4480512,-0.4393113
286969888,4.942558,5.042756,0,-0.1001971,-0.08629031,0,-0.4530953,-0.4306537
287069927,4.942558,5.033349,0,-0.0907901,-0.07078873,0,-0.4300458,-0.4373329
287169902,4.942558,5.023011,0,-0.08045227,-0.09315082,0,-0.402412,-0.4196458
287270005,4.942558,5.012215,0,-0.06965607,-0.06439052,0,-0.3809547,-0.4056163
287369957,4.942558,5.000945,0,-0.05838592,-0.09600665,0,-0.3353141,-0.3884534
287470039,4.942558,4.989168,0,-0.04660949,-0.08949342,0,-0.3099066,-0.3740743
