TimeUS,TPN,PN,DVN,TVN,VN,DAN,TAN,AN
125826710,-91.8062,-91.98565,2.959644,3.139097,3.17318,2.427246,2.171647,2.026667
125927256,-91.49799,-91.66474,3.205712,3.37246,3.40746,2.48613,2.268003,2.084521
126026551,-91.16499,-91.32026,3.455274,3.610548,3.630433,2.499948,2.313755,2.136869
126127240,-90.80698,-90.94732,3.705256,3.845598,3.889421,2.5,2.190583,2.128991
126226536,-90.42399,-90.54726,3.955238,4.078509,4.166773,2.5,2.055108,2.057286
126327210,-90.01599,-90.12114,4.20522,4.310366,4.414152,2.5,2.065428,2.037547
126426583,-89.58301,-89.67049,4.455202,4.542692,4.633739,2.5,2.1563,2.064198
126527327,-89.12502,-89.19556,4.705184,4.775721,4.829074,2.5,2.262766,2.136483
126626567,-88.64204,-88.7121,4.955165,5.025224,5.058784,2.5,2.449214,2.270053
126727251,-88.13406,-88.20279,5.205147,5.273878,5.259152,2.5,2.477769,2.367332
126826686,-87.60108,-87.67786,5.455129,5.531907,5.495874,2.5,2.620548,2.477453
126927218,-87.04311,-87.12588,5.705111,5.787875,5.710193,2.5,2.623695,2.540859
127026697,-86.46014,-86.55747,5.955092,6.052417,5.944728,2.5,2.707728,2.611022
127127257,-85.85217,-85.96064,6.205075,6.313542,6.175524,2.5,2.748845,2.661669
127226643,-85.21922,-85.33873,6.455057,6.574568,6.425818,2.5,2.795201,2.724542
127327188,-84.56121,-84.69226,6.704957,6.836012,6.644876,2.49514,2.840953,2.781284
127426660,-83.87827,-84.02554,6.952841,7.100107,6.88237,2.454074,2.955981,2.84985
127527335,-83.17083,-83.33105,7.194223,7.354448,7.140608,2.367919,2.819579,2.873183
127626550,-82.43971,-82.6135,7.426024,7.599813,7.358659,2.26797,2.730471,2.82517
127727214,-81.68593,-81.86992,7.647826,7.831816,7.597991,2.167968,2.663297,2.754198
127826537,-80.91045,-81.10332,7.859628,8.052499,7.817986,2.067966,2.546302,2.68112
127927323,-80.1143,-80.30873,8.061429,8.255863,8.009879,1.967963,2.4799,2.592171
128026636,-79.29846,-79.50375,8.25323,8.458523,8.214849,1.867961,2.435735,2.527548
128127217,-78.46395,-78.67359,8.43503,8.644674,8.393691,1.767959,2.346675,2.45624
128226634,-77.61175,-77.81844,8.60683,8.813519,8.57369,1.667956,2.237493,2.37797
128327257,-76.74287,-76.9502,8.768629,8.975948,8.717881,1.567954,2.21888,2.301057
128426693,-75.85832,-76.07088,8.920427,9.132991,8.883594,1.467952,2.173789,2.244767
128527355,-74.95908,-75.17596,9.062226,9.279111,9.005092,1.367949,2.150669,2.1936
128626590,-74.04616,-74.26841,9.194024,9.41627,9.131682,1.267947,2.098568,2.153261
128727303,-73.12057,-73.34817,9.315822,9.543424,9.247024,1.167945,2.062852,2.116757
128826792,-72.18329,-72.42582,9.427619,9.670148,9.348206,1.067943,2.060714,2.086886
128927260,-71.23534,-71.48615,9.529414,9.78023,9.445462,0.9679404,2.008748,2.068696
129026661,-70.2777,-70.54578,9.62121,9.889296,9.53458,0.8679382,1.96977,2.035271
129127271,-69.31138,-69.59411,9.703007,9.985731,9.625739,0.7679359,1.910944,1.999684
129226567,-68.33738,-68.64471,9.774801,10.08212,9.688681,0.6679336,1.946072,1.956751
129327110,-67.3567,-67.68301,9.836596,10.1629,9.76674,0.5679313,1.847936,1.918942
129426539,-66.37035,-66.7101,9.888391,10.22814,9.836126,0.467929,1.734155,1.851311
129527356,-65.37932,-65.72398,9.930183,10.27485,9.889232,0.3679267,1.633834,1.765538
129626314,-64.38461,-64.74299,9.961977,10.32036,9.933408,0.2679244,1.535567,1.663973
129727325,-63.38721,-63.75038,9.98377,10.34693,9.986613,0.1679221,1.445026,1.572627
129826580,-62.38814,-62.75517,9.995664,10.36269,10.00754,0.07278965,1.351653,1.492549
129927275,-61.38831,-61.75887,9.99958,10.37014,10.04341,0.01388154,1.233453,1.399238
130026748,-60.38829,-60.76413,10,10.37584,10.06614,5.23E-05,1.233418,1.325735
130127256,-59.38827,-59.76422,10,10.37595,10.07918,0,1.256744,1.286693
130226720,-58.38824,-58.76462,10,10.37637,10.09386,0,1.308552,1.278294
130327294,-57.38822,-57.76133,10,10.37311,10.0872,0,1.286796,1.280824
130426645,-56.3882,-56.75435,10,10.36615,10.10312,0,1.29602,1.277481
130527279,-55.38818,-55.749,10,10.36082,10.12866,0,1.272319,1.273705
130626676,-54.38815,-54.74763,10,10.35948,10.13099,0,1.293263,1.280775
130727176,-53.38813,-53.74265,10,10.35451,10.13019,0,1.287752,1.300674
130826610,-52.38811,-52.73811,10,10.35001,10.13635,0,1.323121,1.315297
130927184,-51.38808,-51.73051,10,10.34242,10.10995,0,1.310698,1.312823
131026567,-50.38806,-50.71949,10,10.33143,10.13182,0,1.316115,1.311248
131127187,-49.38804,-49.71632,10,10.32828,10.12658,0,1.321598,1.31813
131226586,-48.38802,-48.70775,10,10.31973,10.13313,0,1.305317,1.311454
131327242,-47.38815,-47.69644,10,10.30829,10.14402,0,1.230497,1.283312
132626605,-34.39033,-34.54472,10,10.15439,10.06561,0,1.342096,1.299218
132727153,-33.3905,-33.5373,10,10.14681,10.06965,0,1.312177,1.317172
132826563,-32.39067,-32.53688,10,10.14621,10.03291,0,1.362894,1.332612
132927241,-31.39083,-31.53183,10,10.141,10.05592,0,1.368041,1.354789
133026627,-30.391,-30.5184,10,10.1274,10.0483,0,1.312816,1.356141
133127274,-29.39117,-29.51091,10,10.11974,10.0215,0,1.32534,1.339919
133226682,-28.39134,-28.49949,10,10.10815,10.0422,0,1.28679,1.302917
133327330,-27.3915,-27.48957,10,10.09807,10.04798,0,1.254131,1.277851
133426621,-26.39168,-26.47968,9.999784,10.08778,10.07145,-0.008550171,1.159479,1.224243
133527342,-25.39198,-25.47039,9.996865,10.07528,10.06053,-0.05833654,1.094399,1.181098
133626694,-24.39289,-24.45301,9.986685,10.04681,10.05974,-0.1495643,0.9489644,1.08742
133727243,-23.39531,-23.44263,9.966733,10.01405,10.07035,-0.2495474,0.7849449,0.974851
133826593,-22.40022,-22.42755,9.936784,9.96412,10.04146,-0.3495306,0.5115224,0.8077279
133927129,-21.40861,-21.41607,9.896838,9.904297,10.0073,-0.4495138,0.3285074,0.6019202
134026618,-20.42151,-20.40763,9.846896,9.833014,9.985543,-0.549497,0.2005895,0.4276984
134127148,-19.4399,-19.40598,9.786958,9.753045,9.920664,-0.6494803,0.07519661,0.2699832
134226873,-18.46478,-18.41267,9.717022,9.664903,9.843127,-0.7494635,-0.05868088,0.1274496
134326259,-17.49716,-17.42363,9.63709,9.563565,9.785063,-0.8494467,-0.2093384,-0.01384894
134426651,-16.53802,-16.45488,9.547161,9.464024,9.687798,-0.9494299,-0.3134477,-0.1377721
134527251,-15.58838,-15.49118,9.447235,9.350039,9.600778,-1.049413,-0.5273246,-0.2858143
134626625,-14.64922,-14.53625,9.337314,9.224339,9.470405,-1.149396,-0.6260394,-0.424801
134727261,-13.72156,-13.59894,9.217395,9.094778,9.323671,-1.24938,-0.6137471,-0.5236666
134826678,-12.80639,-12.67437,9.087481,8.955462,9.173374,-1.349363,-0.7904677,-0.6254728
134927331,-11.9047,-11.76468,8.947568,8.807552,9.023798,-1.449346,-0.8820552,-0.7213706
135026620,-11.01751,-10.87326,8.797659,8.653406,8.880824,-1.549329,-1.031142,-0.8427556
135127306,-10.1458,-9.991395,8.637753,8.483348,8.712078,-1.649312,-1.251458,-0.9968182
135226644,-9.290576,-9.132592,8.467852,8.309868,8.585683,-1.749296,-1.39165,-1.148966
135327167,-8.452842,-8.28931,8.287953,8.124421,8.396027,-1.849279,-1.541179,-1.308622
135426582,-7.633594,-7.467245,8.098059,7.931709,8.220109,-1.949262,-1.718854,-1.468594
135527299,-6.833848,-6.661309,7.898166,7.725628,8.031723,-2.049245,-1.898659,-1.638126
135626599,-6.05456,-5.877034,7.688279,7.510752,7.83724,-2.149229,-2.028581,-1.800797
135727158,-5.296767,-5.111604,7.468393,7.28323,7.623731,-2.249212,-2.179915,-1.952597
135826659,-4.561465,-4.373532,7.238511,7.050579,7.387777,-2.349195,-2.279929,-2.091667
135927161,-3.849658,-3.656485,6.998846,6.805674,7.143691,-2.440732,-2.444287,-2.216842
136026690,-3.162178,-2.967376,6.751869,6.557068,6.892352,-2.491138,-2.481913,-2.338529
136127206,-2.49959,-2.297331,6.502139,6.299881,6.630686,-2.5,-2.502235,-2.416686
136226643,-1.861992,-1.65952,6.252182,6.049709,6.363919,-2.5,-2.468705,-2.445337
136327379,-1.249375,-1.04565,6.002223,5.798499,6.081993,-2.5,-2.370775,-2.437644
136426695,-0.6617481,-0.4568413,5.752265,5.547359,5.838341,-2.5,-2.419694,-2.412419
136527296,-0.09911133,0.1073501,5.502307,5.295846,5.573287,-2.5,-2.45659,-2.417361
136626616,0.4385352,0.6395954,5.25235,5.05129,5.279694,-2.5,-2.396243,-2.403381
136727245,0.9511914,1.150839,5.002391,4.802744,5.026705,-2.5,-2.377447,-2.40231
136826577,1.438838,1.634972,4.752433,4.556299,4.777989,-2.5,-2.483218,-2.415037
136927324,1.901514,2.095996,4.502475,4.307993,4.551565,-2.5,-2.531993,-2.453405
137026557,2.339189,2.529996,4.252517,4.061711,4.281722,-2.5,-2.545918,-2.501265
137127161,2.751875,2.941992,4.002559,3.812442,4.053335,-2.5,-2.576488,-2.536687
137226519,3.13957,3.327201,3.752601,3.564971,3.80187,-2.5,-2.595452,-2.549078
137327173,3.502275,3.689095,3.502643,3.315824,3.54436,-2.5,-2.601692,-2.549504
137426574,3.839971,4.025827,3.252896,3.067039,3.307678,-2.491615,-2.641426,-2.576361
137527275,4.152822,4.339212,3.005824,2.819434,3.054985,-2.442165,-2.612651,-2.583784
137626632,4.441289,4.624242,2.765985,2.583032,2.827093,-2.351107,-2.517426,-2.563465
137727230,4.70625,4.888383,2.535912,2.353779,2.583342,-2.251124,-2.452622,-2.522494
137826711,4.948711,5.135429,2.315835,2.129117,2.346517,-2.151141,-2.436745,-2.498842
137927270,5.169678,5.361026,2.105756,1.914407,2.171309,-2.051157,-2.414517,-2.471437
138026673,5.370137,5.563924,1.905673,1.711886,1.963831,-1.951174,-2.346174,-2.434671
138127221,5.551074,5.749464,1.715587,1.517197,1.794944,-1.851191,-2.296769,-2.392267
138226648,5.713515,5.919971,1.535497,1.329042,1.597909,-1.751208,-2.231625,-2.347778
138327252,5.858457,6.073655,1.365404,1.150205,1.40583,-1.651225,-2.117551,-2.294918
138426739,5.986895,6.208993,1.205307,0.9832089,1.256061,-1.551241,-2.0227,-2.228809
138527304,6.099804,6.328219,1.055207,0.8267932,1.093565,-1.451258,-1.928508,-2.163367
138626586,6.198232,6.427766,0.9151044,0.6855707,0.9487676,-1.351275,-1.777179,-2.061793
138727247,6.283144,6.512572,0.7849979,0.5555704,0.7753999,-1.251292,-1.616527,-1.934512
138826664,6.355537,6.579558,0.6648881,0.4408671,0.6502779,-1.151309,-1.493302,-1.786556
138927241,6.416426,6.634246,0.5547748,0.3369544,0.5021684,-1.051325,-1.360071,-1.644192
139026659,6.466806,6.676005,0.4546583,0.2454597,0.4175531,-0.9513422,-1.214206,-1.49753
139127206,6.507676,6.708218,0.3645383,0.1639964,0.2886786,-0.851359,-1.11159,-1.363607
139226670,6.540029,6.732831,0.284415,0.0916135,0.1919246,-0.7513757,-0.995536,-1.244209
139327337,6.564883,6.749486,0.2142678,0.02966396,0.1198737,-0.651361,-0.8577634,-1.115855
139426676,6.583232,6.75979,0.15412,-0.02243826,0.07332094,-0.5513397,-0.7718719,-0.9956977
139527324,6.596055,6.7638,0.1039764,-0.063769,0.04331499,-0.4513184,-0.6775472,-0.8681603
139626691,6.604365,6.766278,0.06383704,-0.09807578,-0.01452348,-0.351297,-0.597092,-0.7671474
139727296,6.60916,6.76476,0.03370201,-0.1218986,-0.02073785,-0.2512756,-0.5272198,-0.6663437
139826680,6.611435,6.76234,0.01357114,-0.1373334,-0.05668359,-0.1512543,-0.4301434,-0.5832112
139927232,6.612207,6.758487,0.003234845,-0.1430451,-0.05477596,-0.05957903,-0.4071381,-0.502881
140026620,6.612334,6.756321,0.000232032,-0.1437554,-0.054241,-0.008956938,-0.3773307,-0.4433598
140127205,6.612334,6.754284,1.06E-06,-0.141949,-0.03610436,-3.47E-07,-0.3919103,-0.4228111
140226639,6.612344,6.755883,0,-0.1435394,-0.0308545,0,-0.4601652,-0.4431995
140327251,6.612344,6.757331,0,-0.1449872,-0.0399659,0,-0.4792014,-0.4794339
140426577,6.612344,6.759808,0,-0.1474646,-0.02591022,0,-0.4943903,-0.5001941
140527416,6.612344,6.76175,0,-0.1494061,-0.01475511,0,-0.5139543,-0.5189252
140626591,6.612344,6.762818,0,-0.1504742,-0.03177147,0,-0.4471529,-0.5085732
140727254,6.612344,6.762624,0,-0.1502808,-0.05539271,0,-0.47765,-0.4987819
140826713,6.612344,6.763496,0,-0.1511523,-0.02766654,0,-0.4690464,-0.4802033
140927277,6.612344,6.762496,0,-0.150152,-0.0366788,0,-0.4603878,-0.4774042
141026669,6.612344,6.759282,0,-0.1469385,-0.0461604,0,-0.4383905,-0.4718028
141127168,6.612344,6.754605,0,-0.1422614,-0.07163481,0,-0.375345,-0.4426434
141226754,6.612344,6.752203,0,-0.1398596,-0.03700942,0,-0.4149271,-0.4249464
141327243,6.612344,6.748364,0,-0.1360205,-0.05632193,0,-0.4421158,-0.4278723
141426338,6.612344,6.748412,0,-0.1360681,-0.09147051,0,-0.3673854,-0.4324466
141527313,6.612344,6.746194,0,-0.1338501,-0.08061274,0,-0.4011589,-0.4224806
141626565,6.612344,6.744892,0,-0.1325482,-0.05178403,0,-0.3958336,-0.4070661
141727196,6.612344,6.741144,0,-0.1288,-0.07619064,0,-0.3557303,-0.3955546
141826541,6.612344,6.734975,0,-0.1226318,-0.09900405,0,-0.3385033,-0.380247
141927194,6.612344,6.727175,0,-0.1148309,-0.1039202,0,-0.2913626,-0.3514823
142026572,6.612344,6.719157,0,-0.1068133,-0.09144948,0,-0.3029493,-0.3355693
142127254,6.612344,6.71027,0,-0.09792663,-0.07784234,0,-0.3054385,-0.3244512
142226628,6.612344,6.704899,0,-0.09255554,-0.0929038,0,-0.3031603,-0.3233492
142327324,6.612344,6.698662,0,-0.08631836,-0.1241365,0,-0.2619921,-0.3178381
142426644,6.612344,6.693002,0,-0.08065857,-0.09641049,0,-0.2894939,-0.3108199
142527290,6.612344,6.686341,0,-0.0739978,-0.06967626,0,-0.2770967,-0.2997461
142626771,6.612344,6.683019,0,-0.07067566,-0.06349041,0,-0.3340192,-0.3037624
142727298,6.612344,6.678678,0,-0.06633423,-0.05313664,0,-0.3311335,-0.3082329
142826631,6.612344,6.676265,0,-0.0639215,-0.04302899,0,-0.368472,-0.3160503
142927173,6.612344,6.673561,0,-0.06121765,-0.0647843,0,-0.3339938,-0.3197719
143026586,6.612344,6.67535,0,-0.06300659,-0.0372963,0,-0.3664096,-0.3270959
143127157,6.612344,6.675359,0,-0.06301574,-0.06130939,0,-0.3103647,-0.3228018
143226744,6.612344,6.674182,0,-0.06183838,-0.07292084,0,-0.2938198,-0.3126066
143326283,6.612344,6.671227,0,-0.05888306,-0.0767605,0,-0.2212903,-0.289784
143426556,6.612344,6.671843,0,-0.0594989,-0.07911951,0,-0.290163,-0.2734877
143527245,6.612344,6.669929,0,-0.05758545,-0.0608115,0,-0.2514535,-0.2651149
143626583,6.612344,6.672524,0,-0.06018066,-0.09637687,0,-0.2749675,-0.2467607
143727205,6.612344,6.671854,0,-0.0595105,-0.1033318,0,-0.1866169,-0.2374052
143826607,6.612344,6.673337,0,-0.06099365,-0.09128734,0,-0.2439693,-0.2339249
143927335,6.612344,6.671741,0,-0.05939758,-0.05384758,0,-0.2337179,-0.2231966
144026650,6.612344,6.668794,0,-0.0564502,-0.08627893,0,-0.2130622,-0.2085508
144127344,6.612344,6.663961,0,-0.05161743,-0.08359148,0,-0.1607657,-0.1931077
144226630,6.612344,6.665539,0,-0.05319519,-0.0748627,0,-0.3140965,-0.2123079
144327192,6.612344,6.66504,0,-0.05269653,-0.08628135,0,-0.228753,-0.2472505
144426586,6.612344,6.666723,0,-0.05437988,-0.08927792,0,-0.2476956,-0.2693077
144527216,6.612344,6.667542,0,-0.05519836,-0.07088909,0,-0.3121943,-0.3067771
144626613,6.612344,6.672663,0,-0.06031921,-0.03326028,0,-0.392579,-0.3700801
144727358,6.612344,6.677043,0,-0.0646997,-0.01774072,0,-0.4634965,-0.44062
144826613,6.612344,6.688978,0,-0.07663452,-0.02688325,0,-0.5172629,-0.5026025
144927198,6.612344,6.698606,0,-0.0862622,-0.005431117,0,-0.5533361,-0.5356009
145026602,6.612344,6.716749,0,-0.1044055,0.03010811,0,-0.6821364,-0.577834
145127204,6.612344,6.730648,0,-0.1183038,-0.01500586,0,-0.6096951,-0.6324199
145226565,6.612344,6.746443,0,-0.1340997,0.000952638,0,-0.6330422,-0.6987826
145327230,6.612344,6.755912,0,-0.1435681,-0.03265537,0,-0.4282887,-0.6604331
145426607,6.612344,6.769221,0,-0.1568774,-0.02251759,0,-0.5352894,-0.6333395
145527314,6.612344,6.775704,0,-0.1633606,-0.04932476,0,-0.5447261,-0.5904293
145626597,6.612344,6.784672,0,-0.1723285,-0.08422396,0,-0.6205435,-0.5685738
145727292,6.612344,6.789911,0,-0.1775678,-0.05977477,0,-0.6957085,-0.558904
145826621,6.612344,6.803678,0,-0.1913342,-0.06387096,0,-0.7332717,-0.5848248
145927329,6.612344,6.814294,0,-0.2019501,-0.03707866,0,-0.7297615,-0.6105427
146026649,6.612344,6.830918,0,-0.2185748,-0.06839506,0,-0.7688706,-0.6372241
146127256,6.612344,6.840994,0,-0.2286505,-0.05621981,0,-0.7700282,-0.6892871
146226593,6.612344,6.852361,0,-0.2400177,-0.1162961,0,-0.7585324,-0.7120746
146327179,6.612344,6.857563,0,-0.2452197,-0.1282708,0,-0.7250443,-0.7296235
146426586,6.612344,6.862937,0,-0.2505932,-0.1231728,0,-0.6801159,-0.7193086
146527222,6.612344,6.862646,0,-0.2503027,-0.1461463,0,-0.6840168,-0.6890737
146626638,6.612344,6.864058,0,-0.2517151,-0.1256407,0,-0.7234507,-0.6799716
146727196,6.612344,6.860254,0,-0.2479102,-0.1287513,0,-0.7008033,-0.6608419
146826879,6.612344,6.863387,0,-0.2510437,-0.1489974,0,-0.7296814,-0.652213
146927210,6.612344,6.860904,0,-0.2485608,-0.1281563,0,-0.6896308,-0.6566339
147026692,6.612344,6.856993,0,-0.2446496,-0.1417819,0,-0.665425,-0.6521406
147127308,6.612344,6.849078,0,-0.2367346,-0.1633207,0,-0.6485449,-0.6291572
147226698,6.612344,6.840951,0,-0.2286078,-0.1943304,0,-0.610989,-0.6209457
147327291,6.612344,6.829653,0,-0.2173096,-0.1663706,0,-0.6253334,-0.618647
147426606,6.612344,6.820772,0,-0.2084283,-0.1620875,0,-0.6351379,-0.6101629
147527298,6.612344,6.809013,0,-0.1966693,-0.1685818,0,-0.5780341,-0.5962832
147626533,6.612344,6.795976,0,-0.1836322,-0.1916403,0,-0.5332575,-0.5821021
147727292,6.612344,6.781108,0,-0.1687647,-0.1833452,0,-0.4961447,-0.5545242
147826548,6.612344,6.76713,0,-0.154787,-0.1631611,0,-0.5203174,-0.5404732
147927182,6.612344,6.751971,0,-0.1396277,-0.1201134,0,-0.5526459,-0.5297769
148026598,6.612344,6.739155,0,-0.1268115,-0.1428757,0,-0.5187833,-0.52334
148127203,6.612344,6.725793,0,-0.1134497,-0.1224586,0,-0.5215229,-0.5235432
148226541,6.612344,6.710024,0,-0.09768067,-0.1358124,0,-0.4846353,-0.4980406
