TimeUS,TPN,PN,DVN,TVN,VN,DAN,TAN,AN
132924475,-93.23838,-93.44598,2.652939,2.860547,2.869824,2.302524,2.12459,2.039969
133024614,-92.96174,-93.14977,2.887896,3.075933,3.116609,2.401112,2.168445,2.086361
133124513,-92.66116,-92.82974,3.131744,3.300328,3.38198,2.47388,2.201178,2.116461
133224572,-92.33591,-92.4826,3.380481,3.52717,3.600931,2.499013,2.223169,2.132325
133324662,-91.98574,-92.11314,3.630213,3.757615,3.871088,2.5,2.127323,2.110768
133424490,-91.61061,-91.71423,3.879959,3.983582,4.108056,2.5,2.121459,2.070594
133524542,-91.2105,-91.2978,4.129726,4.217021,4.347143,2.5,2.140084,2.064717
133624416,-90.78544,-90.85426,4.379494,4.448322,4.588104,2.5,2.138894,2.068611
133724549,-90.3354,-90.39213,4.629274,4.686002,4.816012,2.5,2.210168,2.118853
133824456,-89.86038,-89.90506,4.879065,4.923743,5.042059,2.5,2.268676,2.196592
133924514,-89.3604,-89.401,5.128856,5.169462,5.231144,2.5,2.378501,2.269228
134024450,-88.83543,-88.86928,5.378664,5.412511,5.444365,2.5,2.447096,2.343604
134124439,-88.28548,-88.32494,5.628479,5.667942,5.633891,2.5,2.610299,2.438594
134224492,-87.71056,-87.75534,5.878294,5.923069,5.868634,2.5,2.678047,2.538501
134324540,-87.11066,-87.16962,6.12812,6.187086,6.08343,2.5,2.798428,2.636481
134424555,-86.48576,-86.55804,6.377959,6.450244,6.300268,2.5,2.881406,2.743825
134524585,-85.83586,-85.92607,6.627795,6.718009,6.547621,2.498796,2.934774,2.839697
134624543,-85.16099,-85.26665,6.876578,6.982242,6.745492,2.472209,2.997084,2.897659
134724519,-84.46146,-84.58653,7.120316,7.245384,7.009104,2.397926,2.961748,2.94133
134824557,-83.73801,-83.87945,7.355075,7.49652,7.23668,2.299041,2.879776,2.938077
134924453,-82.99159,-83.14342,7.579858,7.731694,7.461446,2.199096,2.777556,2.888585
135024537,-82.2232,-82.3861,7.794652,7.957553,7.698047,2.099151,2.66882,2.815667
135124542,-81.43385,-81.61237,7.999457,8.177978,7.892158,1.999206,2.671696,2.747367
135224533,-80.62453,-80.81548,8.194274,8.385236,8.103231,1.899261,2.615299,2.699509
135324453,-79.79623,-80.00256,8.379101,8.585434,8.27899,1.799315,2.615646,2.661639
135424647,-78.94981,-79.16953,8.553969,8.77369,8.471358,1.699353,2.559943,2.630104
135524500,-78.0864,-78.31949,8.718847,8.951939,8.604341,1.599389,2.536682,2.588102
135624476,-77.20699,-77.45437,8.873733,9.121105,8.769469,1.499425,2.476309,2.540008
135724558,-76.31261,-76.58366,9.018624,9.289664,8.932069,1.39946,2.50989,2.513104
135824507,-75.40425,-75.70914,9.153523,9.458416,9.06293,1.299496,2.524321,2.538028
135924480,-74.4829,-74.80694,9.27843,9.602468,9.176017,1.199532,2.434192,2.521377
136024514,-73.54957,-73.89108,9.393344,9.734858,9.33853,1.099568,2.309025,2.453812
136124456,-72.60524,-72.96289,9.498265,9.855911,9.416724,0.9996039,2.242214,2.368865
136224507,-71.65092,-72.01883,9.593193,9.961094,9.555462,0.8996397,2.155958,2.264171
136324483,-70.68762,-71.06345,9.678128,10.05395,9.648615,0.7996756,2.056331,2.181742
136424593,-69.71632,-70.0956,9.753071,10.13234,9.761878,0.6997114,1.91626,2.084243
136524582,-68.73804,-69.12174,9.818021,10.20173,9.841362,0.5997472,1.793902,1.971474
136624554,-67.75376,-68.13221,9.872977,10.25143,9.910272,0.4997831,1.705073,1.853295
136724486,-66.76443,-67.14207,9.917944,10.29559,9.980969,0.3998133,1.615019,1.754796
136824534,-65.77097,-66.14528,9.95292,10.32723,10.0207,0.29983,1.573449,1.677279
136924417,-64.77451,-65.14984,9.9779,10.35323,10.0384,0.1998468,1.515569,1.599538
137024556,-63.77606,-64.14917,9.992898,10.366,10.06098,0.1009993,1.429995,1.528332
137124480,-62.77657,-63.1494,9.998939,10.37177,10.07142,0.02719358,1.384176,1.45829
137224518,-61.77678,-62.14135,9.999988,10.36456,10.07787,0.001119756,1.355601,1.408116
137324484,-60.77694,-61.14985,10,10.37291,10.07417,0,1.452125,1.413822
137424469,-59.77711,-60.15958,10,10.38248,10.07845,0,1.519071,1.455001
137524698,-58.77728,-59.16439,10,10.38712,10.09053,0,1.492216,1.496391
137624470,-57.77745,-58.16888,10,10.39143,10.06289,0,1.549498,1.520224
137724500,-56.77761,-57.16955,10,10.39194,10.10656,0,1.464043,1.522929
137824478,-55.77778,-56.16521,10,10.38743,10.07198,0,1.521396,1.497211
137924442,-54.77795,-55.15715,10,10.3792,10.13229,0,1.418489,1.47653
138024552,-53.77811,-54.14634,10,10.36823,10.14171,0,1.407,1.454225
138124523,-52.77829,-53.13033,10,10.35204,10.12617,0,1.431511,1.44004
138224545,-51.77845,-52.11665,10,10.3382,10.13863,0,1.349183,1.409564
138324526,-50.77862,-51.11005,10,10.33144,10.16648,0,1.369512,1.39105
138424606,-49.77879,-50.10093,10,10.32214,10.16548,0,1.378808,1.391049
138524494,-48.77895,-49.08549,10,10.30654,10.16138,0,1.310352,1.365542
138624436,-47.77912,-48.06794,10,10.28882,10.17734,0,1.260541,1.319466
138724471,-46.77929,-47.04561,10,10.26632,10.15816,0,1.230898,1.272861
138824480,-45.77946,-46.01748,10,10.23802,10.18441,0,1.126331,1.220458
138924426,-44.77962,-44.99761,10,10.21798,10.19493,0,1.156952,1.19052
139024536,-43.77979,-43.97829,10,10.19849,10.15186,0,1.187987,1.1817
139124485,-42.77996,-42.96188,10,10.18192,10.16013,0,1.196603,1.184369
139224533,-41.78012,-41.94616,10,10.16603,10.14695,0,1.20421,1.192986
139324572,-40.7803,-40.92445,10,10.14415,10.14682,0,1.148964,1.168525
139424497,-39.78046,-39.90532,10,10.12485,10.13221,0,1.145283,1.14478
139524606,-38.78063,-38.88938,10,10.10874,10.13193,0,1.106962,1.140529
139624689,-37.7808,-37.8761,10,10.0953,10.09336,0,1.201518,1.145026
139724572,-36.78097,-36.85883,10,10.07786,10.07239,0,1.158122,1.149946
139824473,-35.78114,-35.84835,10,10.06721,10.06045,0,1.14249,1.141439
140224514,-31.78181,-31.81444,10,10.03264,10.02376,0,1.156072,1.141015
140524546,-28.78231,-28.79021,10,10.0079,10.04113,0,1.022982,1.112607
140824490,-25.78333,-25.7637,9.990987,9.971353,10.02522,-0.1176663,0.9313378,1.027726
140924555,-24.78516,-24.75968,9.974253,9.948776,10.00793,-0.2173332,0.8125464,0.9429123
141024616,-23.78915,-23.75866,9.947525,9.917029,9.954133,-0.3173164,0.7002041,0.8351021
141124612,-22.79632,-22.76374,9.9108,9.878222,9.929563,-0.4172996,0.6365527,0.7299795
141224583,-21.80766,-21.76814,9.864079,9.824553,9.905717,-0.5172828,0.4320068,0.6338564
141324500,-20.82417,-20.78329,9.807362,9.766487,9.854253,-0.6172661,0.3260143,0.5165494
141424497,-19.84685,-19.80413,9.740646,9.697927,9.769679,-0.7172493,0.2483568,0.4029974
141524549,-18.8767,-18.82935,9.663936,9.616588,9.709491,-0.8172325,0.09819236,0.2863126
141624501,-17.91473,-17.86264,9.577228,9.525139,9.61076,-0.9172157,-0.01017189,0.1664837
141724629,-16.96191,-16.90793,9.480523,9.426539,9.485374,-1.017199,-0.08597176,0.05328089
141824613,-16.01927,-15.95801,9.373821,9.312563,9.423506,-1.117182,-0.2687342,-0.08638856
141924444,-15.0878,-15.02822,9.257124,9.197542,9.321774,-1.217165,-0.3879354,-0.205277
142024561,-14.16849,-14.10812,9.130429,9.070062,9.180529,-1.317149,-0.5293275,-0.3511426
142124428,-13.26235,-13.20545,8.993739,8.936841,9.076797,-1.417132,-0.6885196,-0.4921193
142224579,-12.37038,-12.30497,8.847051,8.781635,8.915452,-1.517115,-0.8512512,-0.6456613
142324570,-11.49356,-11.42072,8.690367,8.61752,8.792039,-1.617098,-1.067609,-0.809321
142424500,-10.63293,-10.55001,8.523685,8.440766,8.656989,-1.717081,-1.247665,-0.9872338
142524575,-9.789453,-9.689833,8.347007,8.247388,8.522267,-1.817065,-1.490185,-1.169227
142624482,-8.964141,-8.846221,8.160333,8.042413,8.317349,-1.917048,-1.679393,-1.392291
142724667,-8.157998,-8.028571,7.963663,7.834236,8.124532,-2.017031,-1.783443,-1.566043
142824457,-7.372012,-7.224279,7.756995,7.609262,7.943457,-2.117014,-1.993288,-1.733707
142924604,-6.607187,-6.447744,7.540331,7.380888,7.72295,-2.216997,-2.106161,-1.889125
143024414,-5.864531,-5.692392,7.31367,7.141531,7.460454,-2.316981,-2.200446,-2.018352
143124419,-5.145039,-4.958865,7.077057,6.890883,7.221694,-2.414287,-2.36733,-2.162755
143224495,-4.449638,-4.248628,6.831962,6.630951,7.01633,-2.48047,-2.533695,-2.310875
143324392,-3.779014,-3.570424,6.582671,6.374082,6.764966,-2.499671,-2.486544,-2.41072
143424449,-3.13335,-2.91663,6.332717,6.115997,6.472772,-2.5,-2.496338,-2.44506
143524540,-2.512676,-2.288495,6.082759,5.858578,6.20274,-2.5,-2.51767,-2.480763
143624544,-1.917012,-1.690594,5.832801,5.606383,5.95674,-2.5,-2.544708,-2.502878
143724475,-1.346318,-1.119444,5.582843,5.355968,5.693879,-2.5,-2.555701,-2.525131
143824365,-0.800625,-0.5683723,5.332885,5.100632,5.449616,-2.5,-2.628147,-2.552762
143924464,-0.2799219,-0.04246266,5.082927,4.845468,5.198539,-2.5,-2.711965,-2.615999
144024542,0.215791,0.4602181,4.832969,4.588542,4.949986,-2.5,-2.767524,-2.674243
144124480,0.6865137,0.9347269,4.583011,4.334797,4.707708,-2.5,-2.773142,-2.720133
144224607,1.132236,1.385567,4.333053,4.079722,4.463059,-2.5,-2.836569,-2.759355
144324445,1.552969,1.811468,4.083095,3.824595,4.189833,-2.5,-2.895133,-2.812271
144424522,1.948721,2.215556,3.833137,3.566301,3.952985,-2.5,-3.047908,-2.9053
144524605,2.319473,2.597002,3.583179,3.30565,3.732759,-2.5,-3.175117,-3.006432
144624383,2.665244,2.95499,3.333265,3.043518,3.499249,-2.497352,-3.291392,-3.118613
144724574,2.986064,3.288152,3.084857,2.782769,3.292446,-2.463671,-3.361166,-3.201201
144824531,3.282295,3.598521,2.84224,2.526013,3.0285,-2.382985,-3.300535,-3.223934
144924486,3.554717,3.884132,2.608949,2.279534,2.784425,-2.283338,-3.23141,-3.22235
145024490,3.804336,4.147855,2.385652,2.042132,2.544047,-2.183355,-3.170148,-3.179341
145124472,4.0321,4.389055,2.172351,1.815396,2.310443,-2.083372,-3.047729,-3.121706
145224495,4.239062,4.606181,1.969047,1.601929,2.099773,-1.983388,-2.959943,-3.060125
145324523,4.426181,4.801491,1.77574,1.40043,1.876252,-1.883405,-2.846584,-2.996017
145424515,4.594482,4.97561,1.592429,1.211301,1.649892,-1.783422,-2.716114,-2.924424
145524606,4.744941,5.129702,1.419115,1.034355,1.442263,-1.683439,-2.591792,-2.840004
145624547,4.878584,5.265329,1.255798,0.8690531,1.263806,-1.583456,-2.507024,-2.743448
145724681,4.996397,5.382163,1.102478,0.7167116,1.103107,-1.483472,-2.430356,-2.643924
145824563,5.099385,5.482465,0.9591534,0.576073,0.9567297,-1.383489,-2.284407,-2.513438
145924671,5.188535,5.561548,0.8258261,0.4528134,0.759394,-1.283506,-2.074401,-2.346406
146024519,5.264843,5.627472,0.7024953,0.3398665,0.6273623,-1.183523,-1.963642,-2.176509
146124508,5.329346,5.682298,0.5891613,0.236209,0.5096856,-1.08354,-1.869853,-2.041758
146224466,5.382998,5.725599,0.4858238,0.1432225,0.3968579,-0.9835563,-1.769773,-1.928951
146324521,5.426816,5.755208,0.3924831,0.06409199,0.2638036,-0.8835731,-1.594431,-1.81701
146424469,5.461816,5.775478,0.3091388,-0.004523315,0.183488,-0.7835899,-1.480585,-1.690525
146524664,5.488975,5.784429,0.2357783,-0.05967643,0.08113372,-0.6835876,-1.329228,-1.562518
146624479,5.509306,5.787169,0.1724071,-0.1054561,0.04909739,-0.5835662,-1.24475,-1.433923
146724530,5.523799,5.783756,0.1190401,-0.1409172,-0.03645907,-0.4835449,-1.092863,-1.310387
146824565,5.533457,5.775951,0.07567746,-0.1668171,-0.05544086,-0.3835236,-1.020139,-1.179628
146924475,5.539277,5.766218,0.04231913,-0.1846212,-0.08955023,-0.2835022,-0.9259597,-1.070193
147024228,5.542256,5.754361,0.01896483,-0.1931403,-0.1005232,-0.1834808,-0.8225568,-0.9721531
147124474,5.543398,5.742197,0.005570928,-0.1932273,-0.1507534,-0.08608788,-0.6747313,-0.8585485
147224602,5.543662,5.729417,0.000679898,-0.1850751,-0.1461901,-0.01968931,-0.5974114,-0.7483802
147324537,5.543672,5.716503,3.91E-06,-0.1728275,-0.1641219,-0.00033928,-0.5613984,-0.6725023
147424627,5.543682,5.703529,0,-0.1598474,-0.1407366,0,-0.5601895,-0.6147456
147524602,5.543682,5.696162,0,-0.1524805,-0.09464502,0,-0.656738,-0.5954986
147624506,5.543682,5.688713,0,-0.1450311,-0.09660503,0,-0.6310009,-0.6190954
147724448,5.543682,5.680035,0,-0.1363532,-0.0788397,0,-0.6255835,-0.629909
147824477,5.543682,5.671304,0,-0.1276227,-0.08569913,0,-0.588924,-0.6226776
147924443,5.543682,5.664824,0,-0.1211432,-0.1081268,0,-0.5809813,-0.6055915
148024647,5.543682,5.658332,0,-0.1146503,-0.07847617,0,-0.6371396,-0.6079815
148124519,5.543682,5.651015,0,-0.107334,-0.06783505,0,-0.5668597,-0.6000578
148224517,5.543682,5.642834,0,-0.09915283,-0.100148,0,-0.5229053,-0.5834337
148324529,5.543682,5.634984,0,-0.0913031,-0.1201026,0,-0.5046249,-0.5543837
148424469,5.543682,5.626773,0,-0.08309204,-0.08399239,0,-0.5074064,-0.5382226
148524563,5.543682,5.617065,0,-0.07338379,-0.07240496,0,-0.521695,-0.5362758
148624468,5.543682,5.607977,0,-0.06429565,-0.07212482,0,-0.4781826,-0.5315596
148724556,5.543682,5.602727,0,-0.05904541,-0.09470988,0,-0.5222881,-0.5302041
148824606,5.543682,5.597113,0,-0.0534314,-0.08225738,0,-0.4912262,-0.5279285
148924464,5.543682,5.589606,0,-0.04592407,-0.0518086,0,-0.4930014,-0.5127979
149024573,5.543682,5.582679,0,-0.0389978,-0.06370872,0,-0.512183,-0.506421
149224618,5.543682,5.57246,0,-0.02877808,-0.05805328,0,-0.512499,-0.5004602
149324531,5.543682,5.566073,0,-0.02239197,-0.07531469,0,-0.4696896,-0.4933963
149424487,5.543682,5.560219,0,-0.01653747,-0.08089297,0,-0.433843,-0.4868998
149524517,5.543682,5.555503,0,-0.01182129,-0.03024949,0,-0.4894569,-0.4830629
149624479,5.543682,5.55163,0,-0.007949218,-0.000813669,0,-0.5130367,-0.4893023
149724530,5.543682,5.547517,0,-0.003835449,-0.04313647,0,-0.4544586,-0.4942081
149824514,5.543682,5.544107,0,-0.000426025,-0.03402909,0,-0.4893197,-0.4905077
149924540,5.543682,5.542934,0,0.00074707,-0.02370797,0,-0.4964048,-0.4917964
150024570,5.543682,5.541739,0,0.001942749,-0.002176947,0,-0.5098494,-0.4950414
150124709,5.543682,5.546014,0,-0.002332764,-0.00613707,0,-0.5828114,-0.5074476
150224503,5.543682,5.550396,0,-0.006714477,-0.01628294,0,-0.6006182,-0.5404885
150324517,5.543682,5.555301,0,-0.01161926,-0.004562441,0,-0.6118135,-0.5570945
150424502,5.543682,5.559506,0,-0.01582458,-0.02351465,0,-0.5754461,-0.5644941
150524639,5.543682,5.561047,0,-0.01736572,-0.02674947,0,-0.5300615,-0.5582282
150624482,5.543682,5.562383,0,-0.01870178,0.005915193,0,-0.5261981,-0.5463378
150724526,5.543682,5.56462,0,-0.02093811,-0.003666457,0,-0.5499442,-0.5329303
150824597,5.543682,5.565639,0,-0.0219574,-0.01247616,0,-0.5040502,-0.5265575
150924426,5.543682,5.567669,0,-0.02398804,-0.004061491,0,-0.5522062,-0.51611
151024541,5.543682,5.568415,0,-0.02473328,-0.01902383,0,-0.5312137,-0.5203539
151124455,5.543682,5.572249,0,-0.02856812,0.001495116,0,-0.5980105,-0.5264433
151224522,5.543682,5.575112,0,-0.03143066,-0.02707345,0,-0.5522409,-0.5404254
151324478,5.543682,5.578418,0,-0.03473633,-0.04555463,0,-0.5460106,-0.5360905
151424486,5.543682,5.57987,0,-0.03618835,-0.01146751,0,-0.5436672,-0.5209928
151524539,5.543682,5.581977,0,-0.03829529,-0.03171978,0,-0.5653836,-0.5119256
151624518,5.543682,5.582782,0,-0.03910034,-0.0414703,0,-0.5617486,-0.5113447
151724541,5.543682,5.592312,0,-0.04863098,-0.01027326,0,-0.6607178,-0.5555861
151824613,5.543682,5.599387,0,-0.05570496,-0.04481573,0,-0.6577113,-0.6072009
151924670,5.543682,5.6113,0,-0.06761902,-0.01113708,0,-0.6773771,-0.6678359
152024573,5.543682,5.620135,0,-0.07645386,-0.01055212,0,-0.7180489,-0.6969226
152124452,5.543682,5.63052,0,-0.08683899,-0.02516995,0,-0.7283486,-0.6953768
152224682,5.543682,5.636979,0,-0.09329773,-0.0534916,0,-0.6403381,-0.6849515
152324420,5.543682,5.643338,0,-0.09965637,-0.05851646,0,-0.6634516,-0.6594157
152424546,5.543682,5.646154,0,-0.1024725,-0.02782441,0,-0.6733541,-0.6434572
152524588,5.543682,5.651667,0,-0.1079852,-0.05824404,0,-0.6783497,-0.6326081
152624479,5.543682,5.654073,0,-0.1103912,-0.06216169,0,-0.6652389,-0.6473088
152724472,5.543682,5.662183,0,-0.1185016,-0.07350976,0,-0.7307601,-0.6710677
152824532,5.543682,5.666012,0,-0.1223309,-0.07453742,0,-0.6851388,-0.6971471
152924459,5.543682,5.67257,0,-0.1288885,-0.073853,0,-0.7498299,-0.7405503
153024511,5.543682,5.675348,0,-0.1316669,-0.06819423,0,-0.7351642,-0.7485362
153124541,5.543682,5.682618,0,-0.1389361,-0.09079015,0,-0.7284709,-0.7539467
153224525,5.543682,5.686023,0,-0.1423419,-0.08940656,0,-0.7407826,-0.7411165
153324551,5.543682,5.695935,0,-0.1522534,-0.06617311,0,-0.809217,-0.7433739
153424493,5.543682,5.701026,0,-0.157345,-0.05115922,0,-0.8221294,-0.7685834
153524617,5.543682,5.714962,0,-0.1712811,-0.04737891,0,-0.8903556,-0.8025706
153624548,5.543682,5.72289,0,-0.179209,-0.06390779,0,-0.8796996,-0.8263277
153724661,5.543682,5.72706,0,-0.1833783,-0.09560622,0,-0.8224289,-0.8175949
153824545,5.543682,5.727721,0,-0.1840399,-0.1171183,0,-0.782279,-0.8030429
153924523,5.543682,5.730192,0,-0.18651,-0.1178051,0,-0.7831677,-0.7840899
154024514,5.543682,5.728061,0,-0.1843799,-0.1528078,0,-0.7233847,-0.773685
154124430,5.543682,5.728314,0,-0.1846326,-0.1218597,0,-0.7773812,-0.7644755
154224503,5.543682,5.723837,0,-0.1801556,-0.1201048,0,-0.7277178,-0.755477
154324672,5.543682,5.725197,0,-0.1815155,-0.1251137,0,-0.7722558,-0.755108
154424570,5.543682,5.721938,0,-0.1782562,-0.1365891,0,-0.7564555,-0.7484429
154524523,5.543682,5.717282,0,-0.1736005,-0.1574793,0,-0.7345486,-0.7321574
154624585,5.543682,5.709525,0,-0.1658435,-0.1722055,0,-0.6718286,-0.7126233
154724523,5.543682,5.700824,0,-0.1571423,-0.1454437,0,-0.6852244,-0.6958553
154824555,5.543682,5.689999,0,-0.1463178,-0.1441456,0,-0.6546009,-0.6780437
154924515,5.543682,5.679448,0,-0.1357666,-0.1386381,0,-0.6693932,-0.6592472
155024559,5.543682,5.667202,0,-0.1235199,-0.1490744,0,-0.6152465,-0.6409569
155124533,5.543682,5.65339,0,-0.1097082,-0.1703933,0,-0.5570572,-0.6225178
155224491,5.543682,5.639146,0,-0.09546448,-0.1414894,0,-0.5516932,-0.5951246
155324569,5.543682,5.626556,0,-0.08287475,-0.13295,0,-0.568605,-0.584218
155424529,5.543682,5.613116,0,-0.06943481,-0.116218,0,-0.5480791,-0.5645356
