TimeUS,TPN,PN,DVN,TVN,VN,DAN,TAN,AN
PSCN, 255671098, 15.82088, 15.73623, 2.511188E-10, 0.08464523, 0.04819966, 0, 0.3496604, 0.3477671
PSCN, 255771116, 15.82088, 15.73851, 2.511188E-10, 0.08236252, 0.08783107, 0, 0.3618726, 0.358047
PSCN, 255871216, 15.82088, 15.73934, 2.511188E-10, 0.08153977, 0.05517346, 0, 0.432293, 0.3760675
PSCN, 255971102, 15.82088, 15.74067, 2.511188E-10, 0.08020309, 0.06269574, 0, 0.4312539, 0.3986808
PSCN, 256071074, 15.82088, 15.74188, 2.511188E-10, 0.07899216, 0.03798927, 0, 0.4003779, 0.4075046
PSCN, 256171133, 15.82088, 15.74537, 2.511188E-10, 0.07550827, 0.07858314, 0, 0.2984727, 0.3708133
PSCN, 256271082, 15.82088, 15.74853, 2.511188E-10, 0.07234665, 0.05746328, 0, 0.3303361, 0.3380355
PSCN, 256371012, 15.82088, 15.75228, 2.511188E-10, 0.06859787, 0.0626471, 0, 0.348036, 0.3415894
PSCN, 256471296, 15.82088, 15.75522, 2.511188E-10, 0.06565353, 0.0601497, 0, 0.3725907, 0.3485284
PSCN, 256571098, 15.82088, 15.75848, 2.511188E-10, 0.06239914, 0.05371343, 0, 0.3587649, 0.3574392
PSCN, 256671179, 15.82088, 15.76163, 2.511188E-10, 0.0592485, 0.0745141, 0, 0.3506003, 0.3601927
PSCN, 256771089, 15.82088, 15.76534, 2.511188E-10, 0.05553757, 0.04306511, 0, 0.3645282, 0.3575118
PSCN, 256871040, 15.82088, 15.76897, 2.511188E-10, 0.05190475, 0.05617606, 0, 0.3145215, 0.338774
PSCN, 256971067, 15.82088, 15.77295, 2.511188E-10, 0.04792892, 0.07104867, 0, 0.2633436, 0.313736
PSCN, 257071089, 15.82088, 15.77639, 2.511188E-10, 0.04448898, 0.05273208, 0, 0.2839847, 0.3017222
PSCN, 257171115, 15.82088, 15.77988, 2.511188E-10, 0.04099289, 0.06029933, 0, 0.3356763, 0.3016671
PSCN, 257271093, 15.82088, 15.78304, 2.511188E-10, 0.03783981, 0.03788957, 0, 0.3372172, 0.3224455
PSCN, 257371150, 15.82088, 15.78621, 2.511188E-10, 0.03466477, 0.04386109, 0, 0.3363316, 0.3294993
PSCN, 257471178, 15.82088, 15.78831, 2.511188E-10, 0.03256515, 0.04613601, 0, 0.3387648, 0.3341609
PSCN, 257571098, 15.82088, 15.79014, 2.511188E-10, 0.03073898, 0.04157826, 0, 0.3194366, 0.3449924
PSCN, 257671137, 15.82088, 15.79242, 2.511188E-10, 0.02845138, 0.02464319, 0, 0.3028306, 0.3277919
PSCN, 257771171, 15.82088, 15.79571, 2.511188E-10, 0.02516647, 0.06326597, 0, 0.2610981, 0.3083268
PSCN, 257871125, 15.82088, 15.79963, 2.511188E-10, 0.02124802, 0.0466776, 0, 0.2778885, 0.3023514
PSCN, 257971235, 15.82088, 15.80412, 2.511188E-10, 0.01675705, 0.03590311, 0, 0.3074007, 0.2944646
PSCN, 258071200, 15.82088, 15.80832, 2.511188E-10, 0.01255417, 0.03179082, 0, 0.2993304, 0.2990496
PSCN, 258171085, 15.82088, 15.81199, 2.511188E-10, 0.008881073, 0.02328182, 0, 0.3104325, 0.3006859
PSCN, 258271235, 15.82088, 15.8157, 2.511188E-10, 0.005176239, 0.03153526, 0, 0.2611516, 0.2924612
PSCN, 258371135, 15.82088, 15.81923, 2.511188E-10, 0.001648408, 0.02423667, 0, 0.2766171, 0.2833462
PSCN, 258471261, 15.82088, 15.8225, 2.511188E-10, -0.001623077, 0.03194117, 0, 0.2318708, 0.2727901
PSCN, 258571077, 15.82088, 15.82535, 2.511188E-10, -0.004474639, 0.01134609, 0, 0.2776836, 0.2778378
PSCN, 258671088, 15.82088, 15.8281, 2.511188E-10, -0.007224883, 0.02611643, 0, 0.2864613, 0.2837096
PSCN, 258771117, 15.82088, 15.82993, 2.511188E-10, -0.009053497, 0.01942493, 0, 0.3070861, 0.2904484
PSCN, 258871091, 15.82088, 15.83102, 2.511188E-10, -0.01014358, 0.03878035, 0, 0.2688776, 0.2949705
PSCN, 258971146, 15.82088, 15.83147, 2.511188E-10, -0.0105928, -0.02455291, 0, 0.3248807, 0.2986283
PSCN, 259071109, 15.82088, 15.83179, 2.511188E-10, -0.01091751, 0.03092557, 0, 0.2568415, 0.2904527
PSCN, 259171201, 15.82088, 15.8323, 2.511188E-10, -0.0114241, -0.004695423, 0, 0.2479561, 0.2765883
PSCN, 259271145, 15.82088, 15.83337, 2.511188E-10, -0.01249954, -0.001935775, 0, 0.250022, 0.2650122
PSCN, 259471222, 15.82088, 15.83325, 2.511188E-10, -0.01237259, 0.02809844, 0, 0.3134377, 0.2777819
PSCN, 259571071, 15.82088, 15.83152, 2.511188E-10, -0.01064529, 0.005603171, 0, 0.2892592, 0.3015168
PSCN, 259671100, 15.82088, 15.82871, 2.511188E-10, -0.007836455, -0.002606427, 0, 0.3473281, 0.3143802
PSCN, 259771095, 15.82088, 15.82539, 2.511188E-10, -0.004517363, -0.007164769, 0, 0.3476401, 0.333155
PSCN, 259871135, 15.82088, 15.822, 2.511188E-10, -0.001127471, -0.008258722, 0, 0.3810831, 0.3485992
PSCN, 260171110, 15.82088, 15.81027, 2.511188E-10, 0.01060593, -0.02856249, 0, 0.4014163, 0.3981893
PSCN, 260271120, 15.82088, 15.80542, 2.511188E-10, 0.01545822, -0.01763891, 0, 0.4244216, 0.400935
PSCN, 260371135, 15.82088, 15.80074, 2.511188E-10, 0.0201384, -0.034181, 0, 0.4334032, 0.4155288
PSCN, 260471147, 15.82088, 15.79757, 2.511188E-10, 0.02330246, -0.008190038, 0, 0.3711961, 0.4050741
PSCN, 260571121, 15.82088, 15.79587, 2.511188E-10, 0.02500168, -0.00399461, 0, 0.3476098, 0.3826942
PSCN, 260671117, 15.82088, 15.7949, 2.511188E-10, 0.02597946, -0.009277826, 0, 0.3621904, 0.364869
PSCN, 260771147, 15.82088, 15.79475, 2.511188E-10, 0.02612961, 0.006102616, 0, 0.346554, 0.3611661
PSCN, 260871109, 15.82088, 15.79463, 2.511188E-10, 0.02624802, 0.03820671, 0, 0.3451471, 0.3674502
PSCN, 260971113, 15.82088, 15.79447, 2.511188E-10, 0.02640671, 0.006881267, 0, 0.4299165, 0.385786
PSCN, 261071044, 15.82088, 15.79339, 2.511188E-10, 0.02748215, -0.01015524, 0, 0.4175806, 0.4036446
PSCN, 261171059, 15.82088, 15.79196, 2.511188E-10, 0.02891891, -0.0168159, 0, 0.4471334, 0.4133807
PSCN, 261271104, 15.82088, 15.79128, 2.511188E-10, 0.02959885, 0.01459043, 0, 0.4152351, 0.4284451
PSCN, 261371182, 15.82088, 15.79085, 2.511188E-10, 0.03002487, -0.009790753, 0, 0.4676484, 0.4300678
PSCN, 261471138, 15.82088, 15.7876, 2.511188E-10, 0.03327194, -0.02381175, 0, 0.5011762, 0.47041
PSCN, 261571109, 15.82088, 15.78423, 2.511188E-10, 0.03664719, -0.004622472, 0, 0.4373685, 0.47393
PSCN, 261671200, 15.82088, 15.77957, 2.511188E-10, 0.04130173, -0.0213383, 0, 0.4902332, 0.4654399
PSCN, 261771090, 15.82088, 15.7756, 2.511188E-10, 0.04527145, -0.02148585, 0, 0.450932, 0.4647661
PSCN, 261871139, 15.82088, 15.77299, 2.511188E-10, 0.04788498, -0.0003451618, 0, 0.4458456, 0.4478612
PSCN, 261971117, 15.82088, 15.7707, 2.511188E-10, 0.05017868, -0.01328781, 0, 0.5394964, 0.4707355
PSCN, 262071091, 15.82088, 15.76925, 2.511188E-10, 0.05162521, -0.02966913, 0, 0.5671568, 0.5019478
PSCN, 262171246, 15.82088, 15.76777, 2.511188E-10, 0.05310592, -0.01317271, 0, 0.544526, 0.531157
PSCN, 262271118, 15.82088, 15.7656, 2.511188E-10, 0.05528, -0.01805989, 0, 0.5664406, 0.5472606
PSCN, 262371134, 15.82088, 15.76323, 2.511188E-10, 0.05764206, -0.03022528, 0, 0.6006718, 0.5669712
PSCN, 262471117, 15.82088, 15.76094, 2.511188E-10, 0.05993698, 0.02623441, 0, 0.4874337, 0.5669265
PSCN, 262571218, 15.82088, 15.76052, 2.511188E-10, 0.06035324, -0.008917402, 0, 0.4803615, 0.5308812
PSCN, 262671130, 15.82088, 15.76253, 2.511188E-10, 0.05835007, 0.03171282, 0, 0.3494869, 0.4803816
PSCN, 262771217, 15.82088, 15.76696, 2.511188E-10, 0.05391403, 0.01126203, 0, 0.3492655, 0.4115625
PSCN, 262871130, 15.82088, 15.77363, 2.511188E-10, 0.04724777, 0.05703313, 0, 0.3153584, 0.368742
PSCN, 262971133, 15.82088, 15.78151, 2.511188E-10, 0.03936081, 0.09295945, 0, 0.2377009, 0.3284084
PSCN, 263071138, 15.82088, 15.78839, 2.511188E-10, 0.03248703, 0.06795681, 0, 0.2789986, 0.2964646
PSCN, 263171068, 15.82088, 15.79596, 2.511188E-10, 0.02491379, 0.08048072, 0, 0.2482394, 0.266512
PSCN, 263271163, 15.82088, 15.80106, 2.511188E-10, 0.01981491, 0.06734375, 0, 0.2670555, 0.258244
PSCN, 263371085, 15.82088, 15.80668, 2.511188E-10, 0.01419846, 0.08537229, 0, 0.203012, 0.2399192
PSCN, 263471234, 15.82088, 15.80975, 2.511188E-10, 0.01112473, 0.06242994, 0, 0.2943981, 0.2512296
PSCN, 263571127, 15.82088, 15.81285, 2.511188E-10, 0.00802292, 0.04894603, 0, 0.3162105, 0.2629002
PSCN, 263671156, 15.82088, 15.81223, 2.511188E-10, 0.008641817, 0.06070378, 0, 0.334333, 0.2902754
PSCN, 263771129, 15.82088, 15.81143, 2.511188E-10, 0.009441378, 0.07188158, 0, 0.3282043, 0.3235267
PSCN, 263871088, 15.82088, 15.80894, 2.511188E-10, 0.01193894, 0.02450479, 0, 0.4025145, 0.3449363
PSCN, 263971156, 15.82088, 15.80539, 2.511188E-10, 0.01548386, 0.05698341, 0, 0.3558263, 0.3667599
PSCN, 264071053, 15.82088, 15.80195, 2.511188E-10, 0.01892502, 0.04092738, 0, 0.3436273, 0.3668041
PSCN, 264171149, 15.82088, 15.80029, 2.511188E-10, 0.02058762, 0.02788005, 0, 0.3519701, 0.3484456
PSCN, 264271346, 15.82088, 15.79896, 2.511188E-10, 0.02191819, 0.02703822, 0, 0.3848282, 0.3485401
PSCN, 264371105, 15.82088, 15.79837, 2.511188E-10, 0.02250778, 0.04744271, 0, 0.3554993, 0.3594327
PSCN, 264471277, 15.82088, 15.79818, 2.511188E-10, 0.02269089, 0.02380985, 0, 0.3500147, 0.3560031
PSCN, 264571225, 15.82088, 15.79808, 2.511188E-10, 0.02279465, 0.0214012, 0, 0.3815156, 0.3658859
PSCN, 264671108, 15.82088, 15.79833, 2.511188E-10, 0.02254318, 0.0355695, 0, 0.3239579, 0.3587292
PSCN, 264771158, 15.82088, 15.79951, 2.511188E-10, 0.02136276, 0.04369615, 0, 0.3379033, 0.3533477
PSCN, 264871077, 15.82088, 15.8002, 2.511188E-10, 0.02067063, 0.001143257, 0, 0.346245, 0.344677
PSCN, 264971091, 15.82088, 15.80115, 2.511188E-10, 0.01972336, 0.03871023, 0, 0.2914745, 0.3327162
PSCN, 265071041, 15.82088, 15.80109, 2.511188E-10, 0.01978684, 0.04389719, 0, 0.321398, 0.3179366
PSCN, 265171126, 15.82088, 15.802, 2.511188E-10, 0.01887619, 0.03981232, 0, 0.2998989, 0.3126159
PSCN, 265271145, 15.82088, 15.80192, 2.511188E-10, 0.01895554, 0.05042714, 0, 0.3207831, 0.3101154
PSCN, 265371102, 15.82088, 15.80223, 2.511188E-10, 0.01864182, 0.01053923, 0, 0.3353377, 0.3178646
PSCN, 265471226, 15.82088, 15.80028, 2.511188E-10, 0.02059372, 0.03001591, 0, 0.3583835, 0.3221088
PSCN, 265571067, 15.82088, 15.79783, 2.511188E-10, 0.02304734, 0.02915622, 0, 0.4221522, 0.3565651
PSCN, 265671103, 15.82088, 15.7931, 2.511188E-10, 0.02777634, -0.009601495, 0, 0.4919943, 0.4016594
PSCN, 265771034, 15.82088, 15.78834, 2.511188E-10, 0.0325383, 0.01084838, 0, 0.4559439, 0.4397326
PSCN, 265871072, 15.82088, 15.78492, 2.511188E-10, 0.03595261, -0.01676286, 0, 0.4715213, 0.4497787
PSCN, 265971131, 15.82088, 15.78375, 2.511188E-10, 0.03712204, 0.03284429, 0, 0.3570375, 0.4270967
PSCN, 266071081, 15.82088, 15.78333, 2.511188E-10, 0.03754563, 0.01247697, 0, 0.4169746, 0.4113461
PSCN, 266171243, 15.82088, 15.78424, 2.511188E-10, 0.03663376, 0.0004100866, 0, 0.3826183, 0.4004643
PSCN, 266271059, 15.82088, 15.7844, 2.511188E-10, 0.03647263, 0.04562125, 0, 0.3913676, 0.4007913
PSCN, 266371319, 15.82088, 15.78476, 2.511188E-10, 0.03611862, 0.00307632, 0, 0.426383, 0.4095068
PSCN, 266471250, 15.82088, 15.78411, 2.511188E-10, 0.03676193, 0.005746218, 0, 0.4472467, 0.416366
PSCN, 266571077, 15.82088, 15.78401, 2.511188E-10, 0.03686447, 0.01834607, 0, 0.4033358, 0.4106985
PSCN, 266671052, 15.82088, 15.78363, 2.511188E-10, 0.03724411, 0.03800179, 0, 0.3594548, 0.3967887
PSCN, 266771095, 15.82088, 15.78437, 2.511188E-10, 0.03650803, 0.03714718, 0, 0.3698349, 0.3735841
PSCN, 266871105, 15.82088, 15.78485, 2.511188E-10, 0.03602951, 0.03909062, 0, 0.3672603, 0.3668742
PSCN, 266971113, 15.82088, 15.78506, 2.511188E-10, 0.03581345, 0.04481812, 0, 0.4192738, 0.3840058
PSCN, 267071134, 15.82088, 15.78415, 2.511188E-10, 0.03672897, 0.007885681, 0, 0.4381544, 0.4089412
PSCN, 267171129, 15.82088, 15.78311, 2.511188E-10, 0.03776169, 0.01763427, 0, 0.4555252, 0.4346237
PSCN, 267271193, 15.82088, 15.78072, 2.511188E-10, 0.04015061, 0.001276642, 0, 0.48785, 0.4554046
PSCN, 267371149, 15.82088, 15.77881, 2.511188E-10, 0.04206345, 0.006972667, 0, 0.4619923, 0.4625179
PSCN, 267471246, 15.82088, 15.77922, 2.511188E-10, 0.04165573, 0.02333652, 0, 0.3865297, 0.4400888
PSCN, 267571085, 15.82088, 15.7816, 2.511188E-10, 0.03927414, 0.04891156, 0, 0.3135296, 0.4105191
PSCN, 267671143, 15.82088, 15.78477, 2.511188E-10, 0.03610886, 0.0316594, 0, 0.3532321, 0.3795084
PSCN, 267771123, 15.82088, 15.78819, 2.511188E-10, 0.03268967, 0.0564802, 0, 0.3066386, 0.3725465
PSCN, 267871074, 15.82088, 15.78898, 2.511188E-10, 0.03189377, 0.03151627, 0, 0.4024812, 0.357858
PSCN, 267971122, 15.82088, 15.78915, 2.511188E-10, 0.03172898, 0.03244915, 0, 0.4131917, 0.3882659
PSCN, 268071109, 15.82088, 15.7877, 2.511188E-10, 0.03317551, 0.02631126, 0, 0.4283466, 0.4061065
PSCN, 268171156, 15.82088, 15.78688, 2.511188E-10, 0.03399582, 0.02794443, 0, 0.4188744, 0.4190322
PSCN, 268271123, 15.82088, 15.78535, 2.511188E-10, 0.03552292, 0.02005338, 0, 0.3858006, 0.4091823
PSCN, 268371059, 15.82088, 15.78481, 2.511188E-10, 0.03606491, 0.02974813, 0, 0.434326, 0.4049464
PSCN, 268471362, 15.82088, 15.78405, 2.511188E-10, 0.03682785, 0.01530895, 0, 0.4502786, 0.4122381
PSCN, 268571090, 15.82088, 15.78334, 2.511188E-10, 0.0375383, 0.01562301, 0, 0.4870473, 0.4426085
PSCN, 268671128, 15.82088, 15.78128, 2.511188E-10, 0.03960007, 0.02626307, 0, 0.4473643, 0.4565409
PSCN, 268771047, 15.82088, 15.78029, 2.511188E-10, 0.04058274, 0.002714713, 0, 0.4414365, 0.4430019
PSCN, 268871007, 15.82088, 15.77816, 2.511188E-10, 0.04271653, 0.007525868, 0, 0.4782659, 0.4417125
PSCN, 268971154, 15.82088, 15.77459, 2.511188E-10, 0.04628464, -0.0120417, 0, 0.5744616, 0.4736715
PSCN, 269071250, 15.82088, 15.7704, 2.511188E-10, 0.05047654, 0.01098768, 0, 0.5681605, 0.5358121
PSCN, 269171106, 15.82088, 15.76655, 2.511188E-10, 0.05432907, 0.005174676, 0, 0.5642484, 0.5534531
PSCN, 269271089, 15.82088, 15.76442, 2.511188E-10, 0.0564592, -0.02138299, 0, 0.5648965, 0.5536245
PSCN, 269371116, 15.82088, 15.76285, 2.511188E-10, 0.0580278, -0.02935638, 0, 0.6207422, 0.5606949
PSCN, 269471206, 15.82088, 15.76235, 2.511188E-10, 0.05852341, 0.003829928, 0, 0.6096669, 0.5876951
PSCN, 269571081, 15.82088, 15.7619, 2.511188E-10, 0.05897263, -0.0434962, 0, 0.6460125, 0.6000912
PSCN, 269671103, 15.82088, 15.7616, 2.511188E-10, 0.05927414, 0.0004818678, 0, 0.5338339, 0.5885615
PSCN, 269871108, 15.82088, 15.75881, 2.511188E-10, 0.06206589, 0.0003344905, 0, 0.6428981, 0.6309593
PSCN, 269971157, 15.82088, 15.75626, 2.511188E-10, 0.0646135, -0.02237685, 0, 0.6286421, 0.6802314
PSCN, 270071085, 15.82088, 15.75342, 2.511188E-10, 0.06745286, -0.008773929, 0, 0.6523498, 0.6953443
PSCN, 270471190, 15.80238, 15.75306, 2.511188E-10, 0.04931396, 0.008513206, 0, 0.5171515, 0.5610769
PSCN, 270571302, 15.79916, 15.75352, 2.511188E-10, 0.04563232, -0.001217348, 0, 0.6555661, 0.569614
PSCN, 270671196, 15.79633, 15.75293, 2.511188E-10, 0.04339477, -0.02924638, 0, 0.6062505, 0.6076853
PSCN, 270771194, 15.79493, 15.75306, 2.511188E-10, 0.041875, -0.01458712, 0, 0.5635258, 0.5849878
PSCN, 270871160, 15.79346, 15.75351, 2.511188E-10, 0.03994751, 0.02131579, 0, 0.5609825, 0.5860417
PSCN, 270971063, 15.79296, 15.75501, 2.511188E-10, 0.03794922, 0.01584392, 0, 0.523477, 0.5735295
PSCN, 271071138, 15.79223, 15.75608, 2.511188E-10, 0.03614746, 0.022047, 0, 0.5648634, 0.5697327
PSCN, 271171109, 15.79208, 15.75731, 2.511188E-10, 0.03477295, 0.0333675, 0, 0.5586663, 0.5660742
PSCN, 271271115, 15.79208, 15.75867, 2.511188E-10, 0.03341675, 0.03588298, 0, 0.5333558, 0.5596533
PSCN, 271371114, 15.79205, 15.76047, 2.511188E-10, 0.03157593, -0.0007689232, 0, 0.5492948, 0.5461694
PSCN, 271471179, 15.79205, 15.7628, 2.511188E-10, 0.02924927, 0.0244086, 0, 0.4821201, 0.5266922
PSCN, 271571114, 15.79205, 15.76576, 2.511188E-10, 0.02628784, 0.03993262, 0, 0.4631019, 0.5053694
PSCN, 271671108, 15.79199, 15.76831, 2.511188E-10, 0.02368164, 0.04579836, 0, 0.4968081, 0.5103463
PSCN, 271771156, 15.79197, 15.77162, 2.511188E-10, 0.02035156, 0.0500664, 0, 0.4239263, 0.4886805
PSCN, 271871088, 15.79197, 15.77419, 2.511188E-10, 0.01778564, 0.02647976, 0, 0.4606399, 0.4659302
PSCN, 271971164, 15.79197, 15.77795, 2.511188E-10, 0.01401978, 0.04153612, 0, 0.4238029, 0.4319598
PSCN, 272071155, 15.79197, 15.78116, 2.511188E-10, 0.01080811, 0.03972862, 0, 0.4340806, 0.4353816
PSCN, 272171085, 15.79197, 15.78587, 2.511188E-10, 0.006105957, 0.05545378, 0, 0.3491944, 0.410499
PSCN, 272271090, 15.79197, 15.79031, 2.511188E-10, 0.001661377, 0.06606703, 0, 0.3307423, 0.3862797
PSCN, 272371103, 15.79197, 15.79612, 2.511188E-10, -0.004149169, 0.06768199, 0, 0.2880207, 0.3354223
PSCN, 272471259, 15.79197, 15.80021, 2.511188E-10, -0.008234863, 0.08651686, 0, 0.2860694, 0.3174351
PSCN, 272571091, 15.79197, 15.80443, 2.511188E-10, -0.01245605, 0.04616321, 0, 0.3449544, 0.3228453
PSCN, 272671332, 15.79197, 15.80521, 2.511188E-10, -0.01324219, 0.08079602, 0, 0.3611864, 0.3540577
PSCN, 272771089, 15.79197, 15.80588, 2.511188E-10, -0.01391113, 0.04652129, 0, 0.3541764, 0.3708299
PSCN, 272871110, 15.79197, 15.80382, 2.511188E-10, -0.01184692, 0.04278534, 0, 0.4428262, 0.4079744
PSCN, 272971077, 15.79197, 15.80221, 2.511188E-10, -0.0102417, 0.03331425, 0, 0.3958024, 0.4223722
PSCN, 273071131, 15.79197, 15.79951, 2.511188E-10, -0.00753662, 0.005604572, 0, 0.4204487, 0.4382657
PSCN, 273171129, 15.79197, 15.79821, 2.511188E-10, -0.00623413, 0.02259369, 0, 0.3397803, 0.4168045
PSCN, 273271085, 15.79197, 15.79689, 2.511188E-10, -0.004918212, 0.0405296, 0, 0.356207, 0.4128124
PSCN, 273371132, 15.79197, 15.79722, 2.511188E-10, -0.005245361, 0.05371598, 0, 0.2972652, 0.3854625
PSCN, 273471166, 15.79197, 15.79555, 2.511188E-10, -0.003575438, 0.04525489, 0, 0.3965993, 0.3862992
PSCN, 273571188, 15.79198, 15.79486, 2.511188E-10, -0.002874756, 0.04232927, 0, 0.3406268, 0.3607258
PSCN, 273671182, 15.79199, 15.79353, 2.511188E-10, -0.001542968, 0.02484139, 0, 0.3489385, 0.3595653
PSCN, 273771209, 15.79199, 15.79267, 2.511188E-10, -0.0006738279, 0.04800373, 0, 0.3660529, 0.3496068
PSCN, 273871092, 15.79197, 15.79023, 2.511188E-10, 0.001740723, 0.03438105, 0, 0.3739579, 0.384952
PSCN, 273971169, 15.79196, 15.78957, 2.511188E-10, 0.002382813, 0.04235627, 0, 0.3606527, 0.3842055
PSCN, 274071066, 15.79191, 15.78863, 2.511188E-10, 0.003284912, 0.04153268, 0, 0.3729983, 0.4025206
PSCN, 274171066, 15.7919, 15.78892, 2.511188E-10, 0.002982178, 0.023707, 0, 0.3765742, 0.3891525
PSCN, 274271198, 15.79188, 15.78835, 2.511188E-10, 0.00352417, 0.02172972, 0, 0.3842721, 0.3990189
PSCN, 274371114, 15.79187, 15.78836, 2.511188E-10, 0.003510742, 0.00765078, 0, 0.3890339, 0.3810049
PSCN, 274471259, 15.79186, 15.78842, 2.511188E-10, 0.003435059, 0.02909859, 0, 0.3335401, 0.3781898
PSCN, 274571097, 15.79185, 15.79037, 2.511188E-10, 0.001480713, 0.06431086, 0, 0.2564275, 0.3553075
PSCN, 274671109, 15.79185, 15.79205, 2.511188E-10, -0.0001953123, 0.0664563, 0, 0.2357876, 0.3549268
PSCN, 274771252, 15.79185, 15.79508, 2.511188E-10, -0.003228759, 0.04147326, 0, 0.2535194, 0.3531813
PSCN, 274871118, 15.79185, 15.79786, 2.511188E-10, -0.00600708, 0.05467761, 0, 0.2184876, 0.3319904
PSCN, 274971158, 15.79185, 15.79968, 2.511188E-10, -0.007827148, 0.05372955, 0, 0.2227926, 0.3245234
PSCN, 275071142, 15.79185, 15.801, 2.511188E-10, -0.009143067, 0.06122966, 0, 0.1861169, 0.3056797
PSCN, 275171168, 15.79185, 15.80374, 2.511188E-10, -0.01188965, 0.07486506, 0, 0.1239168, 0.2811875
PSCN, 275271110, 15.79186, 15.80616, 2.511188E-10, -0.01430176, 0.09330528, 0, 0.08845043, 0.2637717
PSCN, 275371229, 15.79188, 15.81048, 2.511188E-10, -0.01860474, 0.09809996, 0, 0.08488724, 0.2314062
PSCN, 275471227, 15.79195, 15.81302, 2.511188E-10, -0.02107422, 0.08586942, 0, 0.09630446, 0.2160675
PSCN, 275571102, 15.79197, 15.81525, 2.511188E-10, -0.02328491, 0.0835606, 0, 0.1512896, 0.2374421
PSCN, 275671189, 15.79199, 15.81404, 2.511188E-10, -0.02204956, 0.05373935, 0, 0.259973, 0.2648312
PSCN, 275771154, 15.79202, 15.81127, 2.511188E-10, -0.01925049, 0.01972454, 0, 0.2733965, 0.3194408
PSCN, 275871113, 15.79203, 15.80553, 2.511188E-10, -0.01350342, 0.01091604, 0, 0.3774343, 0.3687696
PSCN, 275971097, 15.79204, 15.79866, 2.511188E-10, -0.006621093, 0.00152593, 0, 0.4510564, 0.418671
PSCN, 276071118, 15.79203, 15.78829, 2.511188E-10, 0.003748779, -0.04266169, 0, 0.593163, 0.4898214
PSCN, 276171094, 15.79203, 15.77606, 2.511188E-10, 0.01597046, -0.09215567, 0, 0.6851439, 0.5640112
PSCN, 276271188, 15.79198, 15.76389, 2.511188E-10, 0.02809204, -0.06739921, 0, 0.6056318, 0.595269
PSCN, 276371134, 15.79196, 15.75135, 2.511188E-10, 0.04061523, -0.08474096, 0, 0.7532436, 0.6468648
PSCN, 276471167, 15.7918, 15.74042, 2.511188E-10, 0.05137939, -0.09420199, 0, 0.6509986, 0.7115414
PSCN, 276571121, 15.79174, 15.73155, 2.511188E-10, 0.06019409, -0.08166917, 0, 0.630367, 0.7165831
PSCN, 276671189, 15.79158, 15.72605, 2.511188E-10, 0.06552612, -0.08896313, 0, 0.685765, 0.7590978
PSCN, 276771191, 15.7915, 15.72131, 2.511188E-10, 0.07018676, -0.0778507, 0, 0.6667061, 0.7574188
PSCN, 276871326, 15.79148, 15.71665, 2.511188E-10, 0.07483276, -0.09986385, 0, 0.7787019, 0.7752038
PSCN, 276971229, 15.79141, 15.71227, 2.511188E-10, 0.07914063, -0.05017759, 0, 0.6584755, 0.7415728
PSCN, 277071157, 15.79141, 15.70977, 2.511188E-10, 0.08164062, -0.06096397, 0, 0.7166466, 0.7239577
PSCN, 277171158, 15.79141, 15.7061, 2.511188E-10, 0.08530518, -0.09873135, 0, 0.8364286, 0.7538796
PSCN, 277271083, 15.79141, 15.70143, 2.511188E-10, 0.08997925, -0.1295626, 0, 1.023804, 0.8472542
PSCN, 277371084, 15.79141, 15.69314, 2.511188E-10, 0.09826538, -0.1295064, 0, 1.06303, 0.9420683
PSCN, 277471124, 15.79141, 15.68615, 2.511188E-10, 0.1052637, -0.1260972, 0, 1.018972, 1.002675
PSCN, 277571063, 15.79141, 15.67795, 2.511188E-10, 0.1134558, -0.1208784, 0, 1.024791, 1.023416
PSCN, 277671067, 15.79138, 15.67321, 2.511188E-10, 0.1181653, -0.1479627, 0, 1.109397, 1.052456
PSCN, 277771129, 15.79126, 15.66867, 2.511188E-10, 0.1225891, -0.1053746, 0, 1.026496, 1.046067
PSCN, 277871117, 15.78085, 15.65159, 2.511188E-10, 0.1292639, -0.1362989, 0, 1.163861, 1.145237
PSCN, 277971145, 15.78085, 15.64359, 2.511188E-10, 0.1372656, -0.1187139, 0, 1.184406, 1.143212
PSCN, 278071189, 15.78085, 15.63433, 2.511188E-10, 0.1465186, -0.0803767, 0, 1.041552, 1.150976
PSCN, 278171056, 15.78085, 15.62465, 2.511188E-10, 0.1562048, -0.1025868, 0, 1.195404, 1.195903
PSCN, 278271149, 15.78085, 15.61531, 2.511188E-10, 0.1655444, -0.08027786, 0, 1.252309, 1.194627
PSCN, 278371099, 15.78085, 15.60481, 2.511188E-10, 0.1760425, -0.07690324, 0, 1.218818, 1.241201
PSCN, 278471217, 15.78085, 15.59436, 2.511188E-10, 0.1864929, -0.04892404, 0, 1.260487, 1.248991
PSCN, 278571088, 15.78085, 15.58445, -1.648704E-06, 0.1964022, -0.03471226, -0.03960864, 1.225172, 1.251621
PSCN, 278671152, 15.7808, 15.57584, -0.001733907, 0.203217, -0.04524918, -0.1594309, 1.073424, 1.198968
PSCN, 278771481, 15.78015, 15.56661, -0.01520123, 0.198334, -0.04755009, -1.134008, 0.1850381, 0.9885028
PSCN, 289771244, 31.93879, 31.94609, 0.1830538, 0.175747, 0.1550328, -0.02760024, 0.07684249, 0.01911257
