TimeUS,TPN,PN,DVN,TVN,VN,DAN,TAN,AN
PSCN, 341738194, 7.731492, 7.719672, 7.449693E-06, 0.01182758, 0.001724671, -7.474704E-06, -0.359479, -0.362765
PSCN, 341838236, 7.731493, 7.718714, 6.514999E-06, 0.01278559, 0.01981893, -6.536873E-06, -0.3938861, -0.3639151
PSCN, 341938203, 7.731493, 7.717405, 5.697578E-06, 0.01409458, 0.02176692, -5.716706E-06, -0.3853491, -0.373933
PSCN, 342038264, 7.731494, 7.717223, 4.982717E-06, 0.01427629, 0.02521974, -4.999444E-06, -0.396302, -0.3798346
PSCN, 342138185, 7.731494, 7.718385, 4.357548E-06, 0.01311402, 0.01324799, -4.372178E-06, -0.4265877, -0.3949497
PSCN, 342238133, 7.731495, 7.720787, 3.810818E-06, 0.01071153, 0.05376549, -3.823612E-06, -0.4619772, -0.4199697
PSCN, 342338389, 7.731495, 7.723553, 3.332685E-06, 0.007945909, 0.0532094, -3.343874E-06, -0.4887685, -0.4438979
PSCN, 342438302, 7.731496, 7.727475, 2.914542E-06, 0.004023684, 0.04661577, -2.924327E-06, -0.5097602, -0.4650858
PSCN, 342538176, 7.731496, 7.729071, 2.548862E-06, 0.002427521, 0.03481926, -2.55742E-06, -0.4824981, -0.4853422
PSCN, 342638218, 7.731496, 7.731767, 2.229062E-06, -0.0002684834, 0.07058445, -2.236546E-06, -0.5418738, -0.4974485
PSCN, 342738167, 7.731496, 7.733788, 1.949388E-06, -0.002289429, 0.04915919, -1.955932E-06, -0.5024545, -0.5107128
PSCN, 342838137, 7.731496, 7.736551, 1.704803E-06, -0.005053163, 0.08087683, -1.710527E-06, -0.5615975, -0.5243029
PSCN, 342938209, 7.731496, 7.738173, 1.490906E-06, -0.006675532, 0.05393489, -1.495912E-06, -0.5111266, -0.5328528
PSCN, 343038221, 7.731497, 7.740767, 1.303846E-06, -0.009269574, 0.06163872, -1.308224E-06, -0.5376751, -0.5345847
PSCN, 343138137, 7.731497, 7.743351, 1.140256E-06, -0.01185323, 0.07722896, -1.144084E-06, -0.561677, -0.541687
PSCN, 343238175, 7.731497, 7.746984, 9.97191E-07, -0.01548669, 0.04853815, -1.000539E-06, -0.5815479, -0.5493814
PSCN, 343338170, 7.731497, 7.74896, 8.720764E-07, -0.01746243, 0.04613283, -8.750042E-07, -0.554961, -0.5589752
PSCN, 343438327, 7.731497, 7.752014, 7.626589E-07, -0.02051605, 0.04088911, -7.652193E-07, -0.6102957, -0.563258
PSCN, 343538221, 7.731497, 7.750788, 6.669699E-07, -0.01928988, 0.04433217, -6.692091E-07, -0.5325595, -0.5621393
PSCN, 343638301, 7.731497, 7.750044, 5.832868E-07, -0.01854649, 0.0370707, -5.852451E-07, -0.5494379, -0.545567
PSCN, 343738153, 7.731498, 7.749687, 5.101032E-07, -0.01818945, 0.01614342, -5.118158E-07, -0.5220149, -0.5488565
PSCN, 343838299, 7.731498, 7.749887, 4.46102E-07, -0.01838967, 0.05053073, -4.475996E-07, -0.5563969, -0.5440488
PSCN, 344238273, 7.731498, 7.741453, 2.609384E-07, -0.009954655, -0.005583209, -2.618144E-07, -0.4638504, -0.5003633
PSCN, 344338136, 7.731498, 7.738781, 2.281991E-07, -0.007283764, 0.04316955, -2.289652E-07, -0.5209709, -0.4967466
PSCN, 344438584, 7.731498, 7.736913, 1.995675E-07, -0.005415486, 0.007068654, -2.002376E-07, -0.5132739, -0.4933105
PSCN, 344538152, 7.731498, 7.732736, 1.745283E-07, -0.001238246, -0.004348104, -1.751142E-07, -0.472924, -0.489484
PSCN, 344638240, 7.731498, 7.730265, 1.526306E-07, 0.001233062, 0.01272825, -1.531431E-07, -0.4587423, -0.4841606
PSCN, 344738230, 7.731498, 7.725968, 1.334805E-07, 0.005529321, 0.02367114, -1.339286E-07, -0.5088313, -0.4803685
PSCN, 344838199, 7.731498, 7.722929, 1.16733E-07, 0.008568257, -0.004505961, -1.171249E-07, -0.4891722, -0.4804839
PSCN, 344938194, 7.731498, 7.717919, 1.020869E-07, 0.01357863, 0.01441146, -1.024296E-07, -0.4452837, -0.4657483
PSCN, 345038199, 7.731498, 7.714027, 8.927825E-08, 0.01747084, 0.008408501, -8.957799E-08, -0.4120403, -0.4435253
PSCN, 345138191, 7.731498, 7.708667, 7.807675E-08, 0.02283094, -0.01422763, -7.833887E-08, -0.3620379, -0.4121311
PSCN, 345238221, 7.731498, 7.70378, 6.828063E-08, 0.02771803, -0.02384531, -6.850986E-08, -0.3131114, -0.3775391
PSCN, 345338142, 7.731498, 7.697737, 5.971362E-08, 0.0337605, -0.02461495, -5.99141E-08, -0.3390167, -0.358945
PSCN, 345438362, 7.731498, 7.692846, 5.222149E-08, 0.03865186, -0.02329885, -5.239682E-08, -0.3271638, -0.3513897
PSCN, 345538158, 7.731498, 7.685754, 4.56694E-08, 0.04574414, -0.01459928, -4.582272E-08, -0.295507, -0.3282367
PSCN, 345638243, 7.731498, 7.680158, 3.993937E-08, 0.05133984, -0.006429048, -4.007346E-08, -0.3243284, -0.327022
PSCN, 345738137, 7.731498, 7.671535, 3.492828E-08, 0.05996228, -0.01951114, -3.504554E-08, -0.2820691, -0.3174908
PSCN, 345838133, 7.731498, 7.66529, 3.054589E-08, 0.066208, 0.01698595, -3.064844E-08, -0.3349084, -0.3105726
PSCN, 345938100, 7.731498, 7.657228, 2.671338E-08, 0.07427014, -0.003372231, -2.680306E-08, -0.2904318, -0.3098493
PSCN, 346038143, 7.731498, 7.651237, 2.336172E-08, 0.08026012, 0.01689327, -2.344016E-08, -0.2879305, -0.2950469
PSCN, 346138161, 7.731498, 7.644116, 2.043059E-08, 0.08738171, 0.02258001, -2.049918E-08, -0.2450953, -0.2718136
PSCN, 346238139, 7.731498, 7.639466, 1.786722E-08, 0.09203136, 0.02628499, -1.79272E-08, -0.2511467, -0.2649795
PSCN, 346338246, 7.731498, 7.634596, 1.562546E-08, 0.09690136, 0.02368194, -1.567792E-08, -0.2214229, -0.2545888
PSCN, 346438220, 7.731498, 7.632054, 1.366497E-08, 0.09944347, 0.02778391, -1.371085E-08, -0.2718026, -0.2607325
PSCN, 346538342, 7.731498, 7.629834, 1.195046E-08, 0.1016639, 0.06398837, -1.199058E-08, -0.321677, -0.2727633
PSCN, 346638222, 7.731498, 7.629055, 1.045107E-08, 0.1024434, 0.03503677, -1.048615E-08, -0.3335626, -0.2931471
PSCN, 346738216, 7.731498, 7.629235, 9.139795E-09, 0.1022627, 0.077287, -9.170479E-09, -0.3860178, -0.3144216
PSCN, 346838254, 7.731498, 7.633738, 7.993047E-09, 0.09776012, 0.1088008, -8.019883E-09, -0.5086111, -0.3743666
PSCN, 346938280, 7.731498, 7.640935, 6.990183E-09, 0.09056225, 0.1110308, -7.01365E-09, -0.5627205, -0.4478358
PSCN, 347038197, 7.731498, 7.651516, 6.113142E-09, 0.07998119, 0.1406968, -6.133666E-09, -0.6144389, -0.5093837
PSCN, 347138192, 7.731498, 7.663882, 5.346144E-09, 0.06761547, 0.1404297, -5.364093E-09, -0.6877913, -0.5705618
PSCN, 347238210, 7.731498, 7.67853, 4.675377E-09, 0.05296764, 0.1802658, -4.691073E-09, -0.7446664, -0.6323162
PSCN, 347338223, 7.731498, 7.690871, 4.088768E-09, 0.04062694, 0.1841526, -4.102495E-09, -0.7478442, -0.6716151
PSCN, 347438365, 7.731498, 7.704475, 3.575761E-09, 0.02702282, 0.1633454, -3.587765E-09, -0.8101797, -0.7174653
PSCN, 347538174, 7.731498, 7.71836, 3.127118E-09, 0.01313732, 0.1707791, -3.137617E-09, -0.8009347, -0.7517769
PSCN, 347638190, 7.731498, 7.733221, 2.734766E-09, -0.001722909, 0.1658486, -2.743948E-09, -0.8416306, -0.786109
PSCN, 347738089, 7.731498, 7.747346, 2.391642E-09, -0.01584828, 0.1627823, -2.399671E-09, -0.8498882, -0.8072178
PSCN, 347838144, 7.731498, 7.761415, 2.09859E-09, -0.02991688, 0.1648715, -2.105636E-09, -0.8832369, -0.8334217
PSCN, 347938224, 7.731498, 7.772754, 1.835285E-09, -0.0412566, 0.159674, -1.841447E-09, -0.8814553, -0.8451506
PSCN, 348038193, 7.731498, 7.783968, 1.605017E-09, -0.05247059, 0.1151926, -1.610405E-09, -0.8780757, -0.8620702
PSCN, 348138227, 7.731498, 7.794289, 1.40364E-09, -0.06279103, 0.1175803, -1.408352E-09, -0.8982201, -0.8775824
PSCN, 348238099, 7.731498, 7.804242, 1.227528E-09, -0.07274403, 0.1113946, -1.231649E-09, -0.9107122, -0.8874688
PSCN, 348338293, 7.731498, 7.81205, 1.073513E-09, -0.08055225, 0.09825942, -1.077118E-09, -0.9076324, -0.8921528
PSCN, 348438310, 7.731498, 7.81882, 9.388222E-10, -0.08732288, 0.06148075, -9.419742E-10, -0.8764034, -0.8803142
PSCN, 348538279, 7.731498, 7.822157, 8.210307E-10, -0.09065967, 0.07730702, -8.237871E-10, -0.8843099, -0.8708218
PSCN, 348638369, 7.731498, 7.824627, 7.180181E-10, -0.09312916, 0.02821404, -7.204287E-10, -0.8284538, -0.8580217
PSCN, 348738199, 7.731498, 7.824281, 6.279303E-10, -0.09278309, 0.008148679, -6.300384E-10, -0.7795561, -0.8349247
PSCN, 348838135, 7.731498, 7.822973, 5.491456E-10, -0.09147571, 0.01031267, -5.509892E-10, -0.7719343, -0.8007129
PSCN, 348938164, 7.731498, 7.821004, 4.802457E-10, -0.08950611, -0.02196443, -4.81858E-10, -0.7625715, -0.7820792
PSCN, 349038114, 7.731498, 7.818647, 4.199905E-10, -0.08714954, -0.0320399, -4.214006E-10, -0.7257136, -0.7709626
PSCN, 349138111, 7.731498, 7.816197, 3.672954E-10, -0.08469959, -0.0003638385, -3.685285E-10, -0.7993224, -0.7757441
PSCN, 349238239, 7.731498, 7.813704, 3.212117E-10, -0.08220691, -0.03044496, -3.222901E-10, -0.7662768, -0.782044
PSCN, 349338196, 7.731498, 7.809967, 2.809103E-10, -0.07846912, -0.008830995, -2.818534E-10, -0.7427127, -0.773977
PSCN, 349438264, 7.731498, 7.806593, 2.464905E-10, -0.07509571, -0.02718444, -2.47318E-10, -0.7717909, -0.7709475
PSCN, 349538185, 7.731498, 7.801655, 2.155646E-10, -0.07015736, -0.0478276, -2.162883E-10, -0.7029904, -0.7589892
PSCN, 349638167, 7.731498, 7.797148, 1.88519E-10, -0.06564991, -0.03529912, -1.891519E-10, -0.7430047, -0.7484553
PSCN, 349738211, 7.731498, 7.792296, 1.648667E-10, -0.06079822, -0.03712339, -1.654202E-10, -0.6952677, -0.7297051
PSCN, 349838265, 7.731498, 7.787603, 1.50603E-10, -0.05610523, -0.04575102, 0, -0.7010359, -0.7098195
PSCN, 349938212, 7.731498, 7.783753, 1.506038E-10, -0.05225574, -0.02005369, 0, -0.7342188, -0.7057558
PSCN, 350038152, 7.731498, 7.780978, 1.506045E-10, -0.04947986, 0.004746226, 0, -0.8291927, -0.7248185
PSCN, 350138239, 7.731498, 7.77773, 1.506052E-10, -0.04623218, -0.008603574, 0, -0.7976742, -0.7492826
PSCN, 350238154, 7.731498, 7.775702, 1.506059E-10, -0.04420399, -0.03355526, 0, -0.74893, -0.7685528
PSCN, 350338113, 7.731498, 7.771601, 1.506066E-10, -0.04010364, -0.01799267, 0, -0.7299443, -0.7546403
PSCN, 350438309, 7.731498, 7.767623, 1.506073E-10, -0.03612538, -0.0388595, 0, -0.7153162, -0.7396803
PSCN, 350538262, 7.731498, 7.761654, 1.50608E-10, -0.03015675, -0.04286184, 0, -0.6484932, -0.7139422
PSCN, 350638383, 7.731498, 7.755363, 1.506087E-10, -0.02386524, -0.02231663, 0, -0.6225734, -0.6685713
PSCN, 350738232, 7.731498, 7.747932, 1.506094E-10, -0.01643421, -0.06837332, 0, -0.5355246, -0.6256527
PSCN, 350838196, 7.731498, 7.73996, 1.506101E-10, -0.008462411, -0.06220112, 0, -0.5142532, -0.5752312
PSCN, 350938192, 7.731498, 7.730105, 1.506109E-10, 0.001392325, -0.08389594, 0, -0.4707384, -0.526741
PSCN, 351038185, 7.731498, 7.720107, 1.506116E-10, 0.01139049, -0.06543476, 0, -0.4585514, -0.4881131
PSCN, 351138197, 7.731498, 7.708694, 1.506123E-10, 0.02280407, -0.08343412, 0, -0.4346346, -0.4582306
PSCN, 351238152, 7.731498, 7.69805, 1.50613E-10, 0.03344738, -0.07795765, 0, -0.3637335, -0.4280572
PSCN, 351338176, 7.731498, 7.686543, 1.506137E-10, 0.04495434, -0.1057254, 0, -0.2953761, -0.3878919
PSCN, 351438235, 7.731498, 7.675488, 1.506144E-10, 0.05600964, -0.0766698, 0, -0.2881782, -0.3519095
PSCN, 351538229, 7.731498, 7.663343, 1.506151E-10, 0.06815502, -0.1058197, 0, -0.2669082, -0.3205918
PSCN, 351638159, 7.731498, 7.651862, 1.506158E-10, 0.07963573, -0.1030335, 0, -0.2202597, -0.2994874
PSCN, 351738565, 7.731498, 7.638433, 1.506165E-10, 0.09306469, -0.1177846, 0, -0.1388337, -0.2746917
PSCN, 351838210, 7.731498, 7.625414, 1.506172E-10, 0.1060835, -0.1157593, 0, -0.1349047, -0.2182917
PSCN, 351938221, 7.731498, 7.611882, 1.506179E-10, 0.1196156, -0.09197032, 0, -0.1142081, -0.1856524
PSCN, 352038116, 7.731498, 7.600169, 1.506187E-10, 0.1313289, -0.07679053, 0, -0.1100371, -0.1534481
PSCN, 352138166, 7.731498, 7.588805, 1.506194E-10, 0.142693, -0.07237581, 0, -0.1226192, -0.147425
PSCN, 352238130, 7.731498, 7.58073, 1.506201E-10, 0.1507673, -0.02737551, 0, -0.2167949, -0.1624468
PSCN, 352338175, 7.731498, 7.576231, 1.506208E-10, 0.1552662, -0.003140312, 0, -0.2640343, -0.1985345
PSCN, 352438264, 7.731498, 7.574328, 1.506215E-10, 0.1571693, -0.005066404, 0, -0.2424156, -0.2243508
PSCN, 352538160, 7.731498, 7.57324, 1.506222E-10, 0.1582576, 0.03361305, 0, -0.2346781, -0.2341683
PSCN, 352638181, 7.731498, 7.573878, 1.506229E-10, 0.1576197, 0.04224763, 0, -0.2672083, -0.2428826
PSCN, 352738247, 7.731498, 7.575459, 1.506236E-10, 0.1560389, 0.04791688, 0, -0.2788225, -0.2554404
PSCN, 352838369, 7.731498, 7.578871, 1.506243E-10, 0.1526265, 0.04454676, 0, -0.2649004, -0.2662158
PSCN, 352938221, 7.731498, 7.585381, 1.506251E-10, 0.1461171, 0.08451442, 0, -0.3929272, -0.2999255
PSCN, 353038175, 7.731498, 7.594178, 1.506258E-10, 0.1373194, 0.09109147, 0, -0.4423552, -0.3652759
PSCN, 353138267, 7.731498, 7.605905, 1.506265E-10, 0.1255928, 0.1050676, 0, -0.5059953, -0.426806
PSCN, 353238125, 7.731498, 7.620353, 1.506272E-10, 0.1111451, 0.1499611, 0, -0.6179284, -0.5008364
PSCN, 353338188, 7.731498, 7.634782, 1.506279E-10, 0.0967152, 0.1654932, 0, -0.6162031, -0.5595146
PSCN, 353438310, 7.731498, 7.648397, 1.506286E-10, 0.0831007, 0.1329971, 0, -0.5409414, -0.5543284
PSCN, 353538210, 7.731498, 7.662498, 1.506293E-10, 0.06899913, 0.1302495, 0, -0.5531953, -0.5516641
PSCN, 353638193, 7.731498, 7.676137, 1.5063E-10, 0.05536022, 0.1130816, 0, -0.581203, -0.5563051
PSCN, 353737954, 7.731498, 7.688504, 1.506307E-10, 0.04299389, 0.1284367, 0, -0.6380756, -0.589834
PSCN, 353837835, 7.731498, 7.700364, 1.506315E-10, 0.03113415, 0.1455759, 0, -0.6836219, -0.6207803
PSCN, 353937870, 7.731498, 7.712364, 1.506322E-10, 0.01913341, 0.1105927, 0, -0.7039564, -0.6541865
PSCN, 354037858, 7.731498, 7.723843, 1.506329E-10, 0.007654532, 0.1166875, 0, -0.6748647, -0.6699953
PSCN, 354137873, 7.731498, 7.733091, 1.506336E-10, -0.001592904, 0.07341977, 0, -0.5982414, -0.6529993
PSCN, 354237829, 7.731498, 7.739812, 1.506343E-10, -0.008314705, 0.06840566, 0, -0.5388095, -0.5984849
PSCN, 354337950, 7.731498, 7.744068, 1.50635E-10, -0.01257008, 0.06193771, 0, -0.5922858, -0.5976823
PSCN, 354437903, 7.731498, 7.746971, 1.506357E-10, -0.01547291, 0.06082483, 0, -0.5715485, -0.5765849
PSCN, 354537869, 7.731498, 7.750082, 1.506364E-10, -0.01858387, 0.03473298, 0, -0.655704, -0.598798
PSCN, 354637922, 7.731498, 7.75323, 1.506371E-10, -0.02173207, 0.02182745, 0, -0.6310648, -0.6222305
PSCN, 354737884, 7.731498, 7.756224, 1.506378E-10, -0.02472645, 0.05646165, 0, -0.6717352, -0.640696
PSCN, 354837995, 7.731498, 7.758761, 1.506386E-10, -0.02726368, 0.04732237, 0, -0.6364369, -0.638216
PSCN, 354937987, 7.731498, 7.759861, 1.506393E-10, -0.02836354, 0.03078165, 0, -0.5656062, -0.6202121
PSCN, 355037863, 7.731498, 7.760185, 1.5064E-10, -0.02868763, -0.0166724, 0, -0.5110588, -0.5863442
PSCN, 355137884, 7.731498, 7.757203, 1.506407E-10, -0.02570545, 0.005238246, 0, -0.4547122, -0.5504356
PSCN, 355237881, 7.731498, 7.753061, 1.506414E-10, -0.02156361, -0.02315256, 0, -0.4648857, -0.5087631
PSCN, 355337954, 7.731498, 7.748747, 1.506421E-10, -0.01724903, -0.01017081, 0, -0.5778569, -0.5052964
PSCN, 355437963, 7.731498, 7.745944, 1.506428E-10, -0.01444569, -0.004645808, 0, -0.6082623, -0.5238351
PSCN, 355538021, 7.731498, 7.744424, 1.506435E-10, -0.01292652, 0.01324779, 0, -0.6384099, -0.5615666
PSCN, 355637876, 7.731498, 7.74381, 1.506442E-10, -0.0123119, 0.01498703, 0, -0.6203367, -0.5828666
PSCN, 355737797, 7.731498, 7.744018, 1.50645E-10, -0.01252003, 0.01507665, 0, -0.6425925, -0.6115398
PSCN, 355837821, 7.731498, 7.744889, 1.506457E-10, -0.013391, 0.02921669, 0, -0.6540087, -0.630859
PSCN, 355937859, 7.731498, 7.745205, 1.506464E-10, -0.01370716, 0.04053466, 0, -0.5997961, -0.6242888
PSCN, 356137934, 7.731498, 7.742353, 1.506478E-10, -0.0108556, 0.01328372, 0, -0.491238, -0.5610218
PSCN, 356738118, 7.731498, 7.705887, 1.506521E-10, 0.02561108, -0.04088549, 0, -0.3565954, -0.3403788
PSCN, 356838202, 7.731498, 7.700865, 1.506528E-10, 0.03063305, -0.0591296, 0, -0.3572654, -0.3633248
PSCN, 356938088, 7.731498, 7.694899, 1.506535E-10, 0.03659862, -0.07200759, 0, -0.28828, -0.3494029
PSCN, 357138163, 7.731498, 7.683595, 1.506549E-10, 0.04790295, -0.04387195, 0, -0.3009281, -0.3298554
PSCN, 357438215, 7.731498, 7.66822, 1.50657E-10, 0.06327831, -0.02192463, 0, -0.2302295, -0.2915452
PSCN, 357538185, 7.731498, 7.663054, 1.506577E-10, 0.0684431, -0.03003684, 0, -0.2417477, -0.2794927
PSCN, 357638198, 7.731498, 7.659342, 1.506585E-10, 0.07215588, 0.001197581, 0, -0.3277978, -0.2930382
PSCN, 357738209, 7.731498, 7.655901, 1.506592E-10, 0.07559643, 0.01021382, 0, -0.3808089, -0.3138224
PSCN, 357838168, 7.731498, 7.656379, 1.506599E-10, 0.07511852, 0.07981611, 0, -0.5734926, -0.3932728
PSCN, 357938287, 7.731498, 7.66116, 1.506606E-10, 0.07033825, 0.1038295, 0, -0.696008, -0.4978625
PSCN, 358038309, 7.731498, 7.671372, 1.506613E-10, 0.06012585, 0.1498596, 0, -0.8477913, -0.6267571
PSCN, 358138109, 7.731498, 7.685406, 1.50662E-10, 0.04609142, 0.1755408, 0, -0.8834409, -0.7260423
PSCN, 358238262, 7.731498, 7.702525, 1.506627E-10, 0.02897289, 0.2101823, 0, -0.9773139, -0.8213857
PSCN, 358338222, 7.731498, 7.720807, 1.506634E-10, 0.01069103, 0.2076637, 0, -1.032828, -0.9015278
PSCN, 358438202, 7.731498, 7.741212, 1.506641E-10, -0.009714241, 0.2251474, 0, -1.08223, -0.9749369
PSCN, 358538161, 7.731498, 7.759413, 1.506648E-10, -0.02791553, 0.2351139, 0, -1.112183, -1.026072
PSCN, 358638127, 7.731498, 7.777698, 1.506656E-10, -0.04619984, 0.191844, 0, -1.112794, -1.066086
PSCN, 358738188, 7.731498, 7.794471, 1.506663E-10, -0.06297351, 0.2312431, 0, -1.142365, -1.088969
PSCN, 358838178, 7.731498, 7.809704, 1.50667E-10, -0.07820667, 0.1684338, 0, -1.056495, -1.079068
PSCN, 358938230, 7.731498, 7.822456, 1.506677E-10, -0.09095813, 0.1610927, 0, -1.064066, -1.076972
PSCN, 359038233, 7.731498, 7.832096, 1.506684E-10, -0.100598, 0.09900776, 0, -0.9681727, -1.038893
PSCN, 359138367, 7.731498, 7.837179, 1.506691E-10, -0.105681, 0.1102037, 0, -0.9632177, -1.007194
PSCN, 359238234, 7.731498, 7.840971, 1.506698E-10, -0.1094738, 0.08420468, 0, -0.9748247, -0.9675627
PSCN, 359338144, 7.731498, 7.842332, 1.506705E-10, -0.1108342, 0.02629743, 0, -0.895176, -0.9458739
PSCN, 359438304, 7.731498, 7.841955, 1.506712E-10, -0.110457, 0.04802378, 0, -0.9168285, -0.9141237
PSCN, 359538180, 7.731498, 7.839401, 1.506719E-10, -0.1079033, 0.01812643, 0, -0.9284843, -0.9100528
PSCN, 359638206, 7.731498, 7.837161, 1.506727E-10, -0.1056633, 0.01139383, 0, -0.9532124, -0.9234155
PSCN, 359738223, 7.731498, 7.833127, 1.506734E-10, -0.1016289, 0.04075596, 0, -0.9919391, -0.9337066
PSCN, 359838254, 7.731498, 7.829763, 1.506741E-10, -0.09826527, 0.01612477, 0, -0.9476821, -0.9386044
PSCN, 359938266, 7.731498, 7.824945, 1.506748E-10, -0.09344715, 0.0181073, 0, -0.9363579, -0.9421162
PSCN, 360038171, 7.731498, 7.820413, 1.506755E-10, -0.08891468, -0.003597849, 0, -0.9148424, -0.9358137
PSCN, 360138177, 7.731498, 7.813821, 1.506762E-10, -0.08232349, -0.02340166, 0, -0.8668242, -0.9235734
PSCN, 360238172, 7.731498, 7.806859, 1.506769E-10, -0.07536183, -0.00379551, 0, -0.8581189, -0.886252
PSCN, 360338199, 7.731498, 7.799398, 1.506776E-10, -0.06790089, -0.04399347, 0, -0.8108528, -0.8552027
PSCN, 360438224, 7.731498, 7.792884, 1.506783E-10, -0.0613866, -0.02508338, 0, -0.8476697, -0.8399531
PSCN, 360538214, 7.731498, 7.786897, 1.506791E-10, -0.05539966, -0.01199463, 0, -0.8826427, -0.8521991
PSCN, 360638176, 7.731498, 7.781492, 1.506798E-10, -0.04999378, -0.02026618, 0, -0.8619944, -0.8620965
PSCN, 360738187, 7.731498, 7.776148, 1.506805E-10, -0.04465076, -0.01628617, 0, -0.8478379, -0.8639467
PSCN, 360838217, 7.731498, 7.771398, 1.506812E-10, -0.0399004, -0.01315918, 0, -0.8252635, -0.8517593
PSCN, 360938299, 7.731498, 7.766207, 1.506819E-10, -0.03470936, -0.0009755303, 0, -0.8532435, -0.8399599
PSCN, 361038189, 7.731498, 7.761715, 1.506826E-10, -0.03021778, -0.0320329, 0, -0.8256848, -0.8369513
PSCN, 361138166, 7.731498, 7.756715, 1.506833E-10, -0.02521717, -0.001190145, 0, -0.8407078, -0.8266776
PSCN, 361238373, 7.731498, 7.752584, 1.50684E-10, -0.0210857, -0.03278258, 0, -0.8070938, -0.820648
PSCN, 361338271, 7.731498, 7.747317, 1.506847E-10, -0.01581959, -0.007607556, 0, -0.8336111, -0.8126908
PSCN, 361438225, 7.731498, 7.74222, 1.506855E-10, -0.01072254, -0.01871802, 0, -0.7551669, -0.7945597
PSCN, 361538165, 7.731498, 7.735832, 1.506862E-10, -0.004333992, -0.04863238, 0, -0.7473577, -0.7734671
PSCN, 361638140, 7.731498, 7.730363, 1.506869E-10, 0.001134758, -0.02442554, 0, -0.7751343, -0.7672463
PSCN, 361738145, 7.731498, 7.723773, 1.506876E-10, 0.007724723, -0.01046607, 0, -0.7906432, -0.7775467
PSCN, 361838332, 7.731498, 7.718648, 1.506883E-10, 0.01284923, -0.01265734, 0, -0.7726307, -0.7792697
PSCN, 361938199, 7.731498, 7.714681, 1.50689E-10, 0.01681652, -0.01129824, 0, -0.7789004, -0.7835448
PSCN, 362038199, 7.731498, 7.712272, 1.506897E-10, 0.01922619, 0.01493027, 0, -0.8388617, -0.7896731
PSCN, 362138177, 7.731498, 7.711244, 1.506904E-10, 0.02025341, -0.003453487, 0, -0.8033884, -0.8164729
PSCN, 362238116, 7.731498, 7.711579, 1.506911E-10, 0.01991833, 0.02405278, 0, -0.8696265, -0.8336406
PSCN, 362338277, 7.731498, 7.712442, 1.506918E-10, 0.01905529, 0.03043176, 0, -0.8332615, -0.8425711
PSCN, 362438318, 7.731498, 7.713243, 1.506926E-10, 0.01825451, 0.04718745, 0, -0.8366835, -0.8196999
PSCN, 362538266, 7.731498, 7.713783, 1.506933E-10, 0.01771496, 0.002441359, 0, -0.8036025, -0.8038375
PSCN, 362638165, 7.731498, 7.714114, 1.50694E-10, 0.01738415, 0.01416407, 0, -0.7885833, -0.7952465
PSCN, 362738203, 7.731498, 7.71237, 1.506947E-10, 0.01912731, 0.001711797, 0, -0.7278559, -0.7799438
PSCN, 362838228, 7.731498, 7.710519, 1.506954E-10, 0.02097851, -0.006554839, 0, -0.7337792, -0.7554562
PSCN, 362938246, 7.731498, 7.707738, 1.506961E-10, 0.02375988, -0.01343739, 0, -0.7174143, -0.7341081
PSCN, 363038139, 7.731498, 7.70598, 1.506968E-10, 0.02551769, -0.006241854, 0, -0.8051271, -0.7567329
PSCN, 363138167, 7.731498, 7.704177, 1.506975E-10, 0.02732067, 0.05994472, 0, -0.8764805, -0.786243
PSCN, 363238128, 7.731498, 7.705221, 1.506982E-10, 0.02627636, 0.05142544, 0, -0.9704509, -0.8456411
PSCN, 363338244, 7.731498, 7.709249, 1.50699E-10, 0.02224926, 0.05910177, 0, -1.004335, -0.9116395
PSCN, 363438262, 7.731498, 7.715178, 1.506997E-10, 0.01631969, 0.0838634, 0, -1.011207, -0.9607542
PSCN, 363538156, 7.731498, 7.722226, 1.507004E-10, 0.009271964, 0.07549898, 0, -1.007097, -0.9878709
PSCN, 363638229, 7.731498, 7.729223, 1.507011E-10, 0.002274284, 0.06426302, 0, -0.9683439, -0.988221
PSCN, 363738224, 7.731498, 7.73671, 1.507018E-10, -0.005212288, 0.08977886, 0, -1.054608, -0.9997266
PSCN, 363838188, 7.731498, 7.74415, 1.507025E-10, -0.01265247, 0.06140199, 0, -1.01538, -1.011889
PSCN, 363938217, 7.731498, 7.750353, 1.507032E-10, -0.01885548, 0.04610392, 0, -0.9470607, -1.001538
PSCN, 364038198, 7.731498, 7.755077, 1.507039E-10, -0.0235796, 0.0226903, 0, -0.926437, -0.9804488
PSCN, 364138225, 7.731498, 7.758079, 1.507046E-10, -0.0265807, 0.0459047, 0, -0.963698, -0.9637207
PSCN, 364238134, 7.731498, 7.760194, 1.507054E-10, -0.02869617, 0.01000573, 0, -0.9634991, -0.9573452
PSCN, 364338202, 7.731498, 7.761828, 1.507061E-10, -0.03033008, 0.000987605, 0, -0.9401497, -0.9464382
PSCN, 364438235, 7.731498, 7.763347, 1.507068E-10, -0.03184925, -0.01468033, 0, -0.9397594, -0.9423849
PSCN, 364538285, 7.731498, 7.76325, 1.507075E-10, -0.0317522, 0.01341384, 0, -0.9355358, -0.9334428
PSCN, 364638122, 7.731498, 7.761726, 1.507082E-10, -0.03022816, -0.03233638, 0, -0.8440667, -0.9158354
