TimeUS,TPN,PN,DVN,TVN,VN,DAN,TAN,AN
PSCN, 276536656, 8.792732, 8.787708, 2.068859E-09, 0.005024644, -0.03220831, -2.075804E-09, -0.6866837, -0.676292
PSCN, 276636663, 8.792732, 8.787305, 1.809284E-09, 0.005428086, -0.02328973, -1.815359E-09, -0.6678067, -0.6804838
PSCN, 276736643, 8.792732, 8.786447, 1.582278E-09, 0.006286241, 0.01655816, -1.58759E-09, -0.7006672, -0.6776856
PSCN, 276836565, 8.792732, 8.785178, 1.383753E-09, 0.007554551, -0.02820339, -1.388398E-09, -0.6506314, -0.675545
PSCN, 276936625, 8.792732, 8.785316, 1.210137E-09, 0.007417222, -0.02713962, -1.2142E-09, -0.6547183, -0.6685349
PSCN, 277036580, 8.792732, 8.7868, 1.058304E-09, 0.005932236, -0.0193193, -1.061857E-09, -0.6535187, -0.6671999
PSCN, 277136893, 8.792732, 8.787448, 9.255214E-10, 0.005284653, -0.006659303, -9.286286E-10, -0.6507151, -0.6661307
PSCN, 277236583, 8.792732, 8.788213, 8.093985E-10, 0.004519883, -0.01956168, -8.121159E-10, -0.6911047, -0.6667421
PSCN, 277336583, 8.792732, 8.788781, 7.078453E-10, 0.003951645, -0.02094222, -7.102218E-10, -0.658021, -0.6695437
PSCN, 277436595, 8.792732, 8.789022, 6.190337E-10, 0.003710557, 0.01394381, -6.211119E-10, -0.7028795, -0.6696342
PSCN, 277536534, 8.792732, 8.789125, 5.41365E-10, 0.003607407, 0.01162577, -5.431825E-10, -0.6958695, -0.6816645
PSCN, 277636646, 8.792732, 8.789036, 4.734412E-10, 0.003697129, -0.0287144, -4.750306E-10, -0.6816406, -0.6884407
PSCN, 277736645, 8.792732, 8.789445, 4.140396E-10, 0.003287583, 0.006214477, -4.154297E-10, -0.7128273, -0.69616
PSCN, 277836679, 8.792732, 8.790015, 3.620911E-10, 0.002716904, 0.02108156, -3.633067E-10, -0.7259119, -0.699315
PSCN, 277936637, 8.792732, 8.790543, 3.408921E-10, 0.002190171, -0.008672648, 0, -0.7132218, -0.6990592
PSCN, 278036722, 8.792732, 8.792016, 3.408921E-10, 0.0007167821, -0.0218996, 0, -0.6815358, -0.7064918
PSCN, 278136591, 8.792732, 8.793802, 3.408921E-10, -0.001069717, 0.03771514, 0, -0.7495191, -0.7134613
PSCN, 278236588, 8.792732, 8.796327, 3.408921E-10, -0.003594131, 0.03006085, 0, -0.7434504, -0.7190872
PSCN, 278336558, 8.792732, 8.798931, 3.408921E-10, -0.006198501, -0.02144761, 0, -0.7233365, -0.7221613
PSCN, 278436594, 8.792732, 8.801667, 3.408921E-10, -0.008934706, -0.009968387, 0, -0.7068152, -0.7242915
PSCN, 278536631, 8.792732, 8.803583, 3.408921E-10, -0.0108506, -0.006948921, 0, -0.7094446, -0.72328
PSCN, 278636642, 8.792732, 8.805192, 3.408921E-10, -0.01245949, 0.002409037, 0, -0.731049, -0.7258718
PSCN, 278736625, 8.792732, 8.805535, 3.408921E-10, -0.0128025, -0.01682931, 0, -0.7143117, -0.716112
PSCN, 278836483, 8.792732, 8.804853, 3.408921E-10, -0.01212074, -0.02269159, 0, -0.6646503, -0.7021267
PSCN, 278936600, 8.792732, 8.803926, 3.408921E-10, -0.01119301, 0.006539532, 0, -0.6935254, -0.6948039
PSCN, 279036564, 8.792732, 8.802746, 3.408921E-10, -0.0100132, -0.008476488, 0, -0.6992844, -0.6910444
PSCN, 279136597, 8.792732, 8.801371, 3.408921E-10, -0.008638076, -0.04224607, 0, -0.6603097, -0.6911897
PSCN, 279236734, 8.792732, 8.799821, 3.408921E-10, -0.007088393, -0.01717317, 0, -0.6580266, -0.6854821
PSCN, 279336625, 8.792732, 8.798204, 3.408921E-10, -0.005471571, 0.002046884, 0, -0.7007681, -0.6791893
PSCN, 279436627, 8.792732, 8.796444, 3.408921E-10, -0.003711318, -0.02229406, 0, -0.6877249, -0.674121
PSCN, 279536584, 8.792732, 8.794975, 3.408921E-10, -0.002242812, -0.05085711, 0, -0.6229329, -0.6696759
PSCN, 279636769, 8.792732, 8.794388, 3.408921E-10, -0.001655043, -0.04538995, 0, -0.6252509, -0.6650535
PSCN, 279736640, 8.792732, 8.793275, 3.408921E-10, -0.0005423726, -0.05086787, 0, -0.6407202, -0.6676298
PSCN, 279836712, 8.792732, 8.791218, 3.408921E-10, 0.001515122, -0.0209775, 0, -0.648746, -0.6620538
PSCN, 279936686, 8.792732, 8.789196, 3.408921E-10, 0.003536607, -0.03001627, 0, -0.6175926, -0.6660222
PSCN, 280036597, 8.792732, 8.786456, 3.408921E-10, 0.006276475, 0.0133966, 0, -0.6718198, -0.650227
PSCN, 280136599, 8.792732, 8.78331, 3.408921E-10, 0.009422837, -0.007209391, 0, -0.6179402, -0.6415771
PSCN, 280236519, 8.792732, 8.778621, 3.408921E-10, 0.01411217, -0.02648027, 0, -0.6214205, -0.6219347
PSCN, 280336553, 8.792732, 8.774134, 3.408921E-10, 0.01859886, -0.03853934, 0, -0.582345, -0.612674
PSCN, 280436504, 8.792732, 8.769926, 3.408921E-10, 0.02280662, -0.01583339, 0, -0.5868365, -0.6069972
PSCN, 280536646, 8.792732, 8.766517, 3.408921E-10, 0.02621544, -0.002381136, 0, -0.6140701, -0.6113061
PSCN, 280636745, 8.792732, 8.763391, 3.408921E-10, 0.02934105, 0.02526042, 0, -0.7033654, -0.6198941
PSCN, 280736693, 8.792732, 8.760641, 3.408921E-10, 0.0320919, 0.002438054, 0, -0.6389384, -0.6345094
PSCN, 280836628, 8.792732, 8.75843, 3.408921E-10, 0.03430321, -0.00442596, 0, -0.6505068, -0.6429865
PSCN, 280936586, 8.792732, 8.757433, 3.408921E-10, 0.03529991, 0.02463414, 0, -0.6679156, -0.6538275
PSCN, 281036578, 8.792732, 8.756942, 3.408921E-10, 0.03579124, 0.04212442, 0, -0.7017002, -0.667046
PSCN, 281136607, 8.792732, 8.757553, 3.408921E-10, 0.03517967, 0.01971192, 0, -0.6850705, -0.6748075
PSCN, 281236642, 8.792732, 8.759525, 3.408921E-10, 0.03320763, 0.02636086, 0, -0.6963181, -0.6868986
PSCN, 281336757, 8.792732, 8.762127, 3.408921E-10, 0.0306057, 0.0222115, 0, -0.7125695, -0.6975139
PSCN, 281436681, 8.792732, 8.765075, 3.408921E-10, 0.02765831, 0.03056947, 0, -0.7226999, -0.7213842
PSCN, 281536569, 8.792732, 8.768348, 3.408921E-10, 0.02438439, 0.07134202, 0, -0.7433006, -0.7237772
PSCN, 281636788, 8.792732, 8.771027, 3.408921E-10, 0.02170616, 0.04071125, 0, -0.7370754, -0.7282615
PSCN, 281736586, 8.792732, 8.774154, 3.408921E-10, 0.01857933, 0.03669037, 0, -0.7174425, -0.7348064
PSCN, 281836632, 8.792732, 8.777246, 3.408921E-10, 0.01548729, 0.05714567, 0, -0.7525878, -0.7348448
PSCN, 281936592, 8.792732, 8.779517, 3.408921E-10, 0.01321556, 0.0375329, 0, -0.7546259, -0.7448216
PSCN, 282036595, 8.792732, 8.780506, 3.408921E-10, 0.01222679, 0.01634008, 0, -0.7085133, -0.7381712
PSCN, 282136565, 8.792732, 8.782429, 3.408921E-10, 0.01030418, 0.04285153, 0, -0.7326156, -0.7368453
PSCN, 282236571, 8.792732, 8.781487, 3.408921E-10, 0.01124596, 0.05482592, 0, -0.7377039, -0.7231564
PSCN, 282336670, 8.792732, 8.780849, 3.408921E-10, 0.01188438, 0.01285886, 0, -0.6958579, -0.7101734
PSCN, 282436616, 8.792732, 8.780018, 3.408921E-10, 0.01271507, 0.008589028, 0, -0.694907, -0.706311
PSCN, 282536750, 8.792732, 8.778759, 3.408921E-10, 0.01397362, 0.008538309, 0, -0.6545013, -0.6937373
PSCN, 282636654, 8.792732, 8.776846, 3.408921E-10, 0.01588707, 0.04000549, 0, -0.6913736, -0.684163
PSCN, 282736678, 8.792732, 8.775255, 3.408921E-10, 0.01747765, 0.02729598, 0, -0.7141051, -0.6852615
PSCN, 282836675, 8.792732, 8.772862, 3.408921E-10, 0.01987023, 0.004210211, 0, -0.6731701, -0.6799085
PSCN, 282936533, 8.792732, 8.771185, 3.408921E-10, 0.02154808, -0.009788757, 0, -0.6550238, -0.6826723
PSCN, 283036578, 8.792732, 8.770061, 3.408921E-10, 0.02267113, 0.0316237, 0, -0.6501894, -0.6748951
PSCN, 283136528, 8.792732, 8.769216, 3.408921E-10, 0.02351708, 0.04445565, 0, -0.6852356, -0.6710972
PSCN, 283236638, 8.792732, 8.767413, 3.408921E-10, 0.02531944, 0.04219924, 0, -0.6941167, -0.6676359
PSCN, 283336588, 8.792732, 8.765666, 3.408921E-10, 0.02706688, 0.0329814, 0, -0.6494108, -0.657853
PSCN, 283436874, 8.792732, 8.763884, 3.408921E-10, 0.02884911, -0.002130982, 0, -0.6291242, -0.6430256
PSCN, 283536560, 8.792732, 8.762723, 3.408921E-10, 0.03001, -0.0115587, 0, -0.6101505, -0.6387767
PSCN, 283636554, 8.792732, 8.761186, 3.408921E-10, 0.03154686, -0.003857056, 0, -0.6000994, -0.6289967
PSCN, 283736604, 8.792732, 8.759606, 3.408921E-10, 0.03312645, 0.006719166, 0, -0.6084452, -0.625065
PSCN, 283836685, 8.792732, 8.756893, 3.408921E-10, 0.03583946, 0.006135698, 0, -0.6035784, -0.6109492
PSCN, 283936619, 8.792732, 8.754511, 3.408921E-10, 0.03822166, -0.01000523, 0, -0.5720597, -0.5899709
PSCN, 284036626, 8.792732, 8.7526, 3.408921E-10, 0.04013329, -0.01624696, 0, -0.5417417, -0.5873225
PSCN, 284136588, 8.792732, 8.751075, 3.408921E-10, 0.04165794, -0.001195661, 0, -0.5768686, -0.5801088
PSCN, 284236570, 8.792732, 8.749846, 3.408921E-10, 0.04288719, 0.0156595, 0, -0.5562034, -0.5746332
PSCN, 284336650, 8.792732, 8.749008, 3.408921E-10, 0.04372459, 0.03628512, 0, -0.6086682, -0.5729188
PSCN, 284436680, 8.792732, 8.748732, 3.408921E-10, 0.04400108, 0.006884958, 0, -0.5920027, -0.5763131
PSCN, 284536668, 8.792732, 8.749355, 3.408921E-10, 0.0433773, 0.01626199, 0, -0.6070167, -0.5811158
PSCN, 284636646, 8.792732, 8.751204, 3.408921E-10, 0.04152916, -0.01068597, 0, -0.6094509, -0.5951718
PSCN, 284736550, 8.792732, 8.75272, 3.408921E-10, 0.04001305, -0.008764168, 0, -0.5685673, -0.5981308
PSCN, 284836592, 8.792732, 8.753843, 3.408921E-10, 0.03888939, 0.004354537, 0, -0.6018124, -0.60457
PSCN, 284936553, 8.792732, 8.754773, 3.408921E-10, 0.03795983, 0.002088272, 0, -0.5737172, -0.6045358
PSCN, 285036638, 8.792732, 8.754316, 3.408921E-10, 0.03841637, 0.01389994, 0, -0.5710737, -0.5932447
PSCN, 285136524, 8.792732, 8.754196, 3.408921E-10, 0.03853661, 0.03328286, 0, -0.6221772, -0.5925798
PSCN, 285236754, 8.792732, 8.753539, 3.408921E-10, 0.03919395, 0.03893648, 0, -0.6112052, -0.5841245
PSCN, 285336583, 8.792732, 8.753791, 3.408921E-10, 0.03894127, 0.01239037, 0, -0.5958381, -0.5883598
PSCN, 285436631, 8.792732, 8.755392, 3.408921E-10, 0.03734093, -0.00674421, 0, -0.5764596, -0.5934412
PSCN, 285536734, 8.792732, 8.757114, 3.408921E-10, 0.03561852, 0.009003633, 0, -0.5879524, -0.5949358
PSCN, 285636638, 8.792732, 8.758179, 3.408921E-10, 0.03455406, 0.006334521, 0, -0.585481, -0.5950549
PSCN, 285736653, 8.792732, 8.759414, 3.408921E-10, 0.03331932, -0.003605461, 0, -0.5692807, -0.5946132
PSCN, 285836650, 8.792732, 8.761105, 3.408921E-10, 0.03162804, 0.03190482, 0, -0.672165, -0.5953237
PSCN, 285936652, 8.792732, 8.762895, 3.408921E-10, 0.02983788, 0.0159667, 0, -0.6343167, -0.6154757
PSCN, 286036634, 8.792732, 8.765111, 3.408921E-10, 0.02762169, 0.05183653, 0, -0.7128834, -0.638635
PSCN, 286136691, 8.792732, 8.769097, 3.408921E-10, 0.02363548, 0.06112622, 0, -0.7201238, -0.6578823
PSCN, 286236559, 8.792732, 8.775621, 3.408921E-10, 0.01711144, 0.07657282, 0, -0.7513879, -0.7018773
PSCN, 286336567, 8.792732, 8.783139, 3.408921E-10, 0.009593738, 0.07830565, 0, -0.8002832, -0.7342365
PSCN, 286436630, 8.792732, 8.79163, 3.408921E-10, 0.001103138, 0.07411554, 0, -0.8284364, -0.7657384
PSCN, 286536642, 8.792732, 8.800702, 3.408921E-10, -0.007969128, 0.05270298, 0, -0.8556577, -0.8013445
PSCN, 286636714, 8.792732, 8.811584, 3.408921E-10, -0.0188517, 0.08751798, 0, -0.9066887, -0.8479898
PSCN, 286736570, 8.792732, 8.820817, 3.408921E-10, -0.02808448, 0.05918979, 0, -0.8350845, -0.8694234
PSCN, 286836594, 8.792732, 8.82762, 3.408921E-10, -0.03488685, 0.06041093, 0, -0.8640927, -0.858429
PSCN, 286936634, 8.792732, 8.833569, 3.408921E-10, -0.04083595, 0.09104151, 0, -0.8766679, -0.8546252
PSCN, 287036664, 8.792732, 8.837562, 3.408921E-10, -0.04482887, 0.05828977, 0, -0.8181199, -0.8329946
PSCN, 287136564, 8.792732, 8.84098, 3.408921E-10, -0.04824683, 0.05781072, 0, -0.8405434, -0.8232532
PSCN, 287236606, 8.792732, 8.845547, 3.408921E-10, -0.0528141, 0.01078892, 0, -0.8696671, -0.8480824
PSCN, 287336602, 8.792732, 8.850071, 3.408921E-10, -0.05733802, 0.002037933, 0, -0.8770377, -0.8624274
PSCN, 287436673, 8.792732, 8.855177, 3.408921E-10, -0.06244422, 0.04122084, 0, -0.9356757, -0.8968869
PSCN, 287536595, 8.792732, 8.858806, 3.408921E-10, -0.06607276, -0.001015275, 0, -0.8728302, -0.9122234
PSCN, 287636765, 8.792732, 8.859164, 3.408921E-10, -0.06643165, -0.01067179, 0, -0.8529753, -0.8979646
PSCN, 287736666, 8.792732, 8.859455, 3.408921E-10, -0.06672218, 0.004064565, 0, -0.8765911, -0.890165
PSCN, 287836608, 8.792732, 8.859107, 3.408921E-10, -0.06637489, -0.01389174, 0, -0.8553145, -0.8774723
PSCN, 287936783, 8.792732, 8.85867, 3.408921E-10, -0.06593727, -0.01171772, 0, -0.9148386, -0.8888286
PSCN, 288036585, 8.792732, 8.857695, 3.408921E-10, -0.06496193, -0.01602089, 0, -0.8616769, -0.8912202
PSCN, 288136534, 8.792732, 8.857148, 3.408921E-10, -0.06441566, -0.01721639, 0, -0.8920452, -0.8886054
PSCN, 288236511, 8.792732, 8.858161, 3.408921E-10, -0.06542885, -0.01951006, 0, -0.9231434, -0.9105541
PSCN, 288336608, 8.792732, 8.8592, 3.408921E-10, -0.06646766, -0.01355282, 0, -0.9243457, -0.9180977
PSCN, 288436561, 8.792732, 8.861652, 3.408921E-10, -0.06891944, 0.03452258, 0, -1.037074, -0.958946
PSCN, 288536634, 8.792732, 8.863209, 3.408921E-10, -0.07047584, 0.009157401, 0, -0.9393479, -0.9688653
PSCN, 288636729, 8.792732, 8.862982, 3.408921E-10, -0.07024879, -0.003957161, 0, -0.9283983, -0.9572678
PSCN, 288736600, 8.792732, 8.862837, 3.408921E-10, -0.07010414, -0.01589236, 0, -0.8650644, -0.9347961
PSCN, 288836641, 8.792732, 8.862089, 3.408921E-10, -0.06935646, -0.0007367809, 0, -0.9185192, -0.9145495
PSCN, 288936605, 8.792732, 8.85988, 3.408921E-10, -0.06714759, -0.02992653, 0, -0.8817674, -0.9072765
PSCN, 289036603, 8.792732, 8.855359, 3.408921E-10, -0.06262611, -0.01998189, 0, -0.8229839, -0.8787344
PSCN, 289136521, 8.792732, 8.851151, 3.408921E-10, -0.05841896, -0.006718641, 0, -0.9237581, -0.8707896
PSCN, 289236660, 8.792732, 8.846829, 3.408921E-10, -0.05409645, -0.02145288, 0, -0.8171515, -0.8732622
PSCN, 289336588, 8.792732, 8.843646, 3.408921E-10, -0.05091346, -0.01757601, 0, -0.9706108, -0.8817508
PSCN, 289436611, 8.797061, 8.842855, -4.178201E-06, -0.04579824, -0.02526261, -0.0002767174, -1.039071, -0.9541664
PSCN, 289536576, 8.797055, 8.841439, -0.000194751, -0.0445789, -0.03788817, -0.00464449, -0.916311, -0.9606426
PSCN, 289636671, 8.796996, 8.84004, -0.001161795, -0.04420562, -0.03420612, -0.01574922, -0.847512, -0.9238794
PSCN, 289736712, 8.79678, 8.833652, -0.003431248, -0.0403032, -0.09346074, -0.02990118, -0.668847, -0.8469737
PSCN, 289836603, 8.796266, 8.822635, -0.007118301, -0.03348732, -0.06981631, -0.04414123, -0.742368, -0.7701343
PSCN, 289936633, 8.795314, 8.809618, -0.0122245, -0.02652809, -0.1349898, -0.05838357, -0.6236688, -0.722702
PSCN, 290036597, 8.793783, 8.793416, -0.01875047, -0.01838365, -0.1190235, -0.0726281, -0.6669453, -0.6752788
PSCN, 290136635, 8.791531, 8.776104, -0.02669682, -0.01127019, -0.1772934, -0.08687473, -0.5163786, -0.643504
PSCN, 290236592, 8.788415, 8.756066, -0.03606413, -0.003714888, -0.1584874, -0.1011234, -0.5384008, -0.585489
PSCN, 290336620, 8.784295, 8.735405, -0.04685295, 0.002036824, -0.157779, -0.115374, -0.5337023, -0.5488923
PSCN, 290436626, 8.779028, 8.71355, -0.05906373, 0.006414785, -0.1820373, -0.1296265, -0.4891126, -0.5238057
PSCN, 290536671, 8.772471, 8.690333, -0.07269703, 0.009441642, -0.2004, -0.1438807, -0.3836298, -0.4723051
PSCN, 290636747, 8.764484, 8.664979, -0.0877533, 0.01175231, -0.2612071, -0.1581367, -0.3407736, -0.4362043
PSCN, 290736528, 8.754925, 8.638475, -0.1042315, 0.01221804, -0.2480343, -0.1722723, -0.3914614, -0.3591144
PSCN, 290836569, 8.743652, 8.613955, -0.1220016, 0.007696867, -0.2564811, -0.1830865, -0.4345734, -0.3594824
PSCN, 290936670, 8.730565, 8.589498, -0.1405169, 0.0005506325, -0.2116267, -0.187116, -0.5358248, -0.3337947
PSCN, 291036582, 8.715617, 8.566171, -0.1591984, -0.009752035, -0.2374563, -0.1872139, -0.4448631, -0.3650352
PSCN, 291136592, 8.698807, 8.5429, -0.1777554, -0.02184839, -0.2506444, -0.1838138, -0.4438781, -0.3995858
PSCN, 291236623, 8.680172, 8.520993, -0.1956397, -0.03646063, -0.2504215, -0.1736266, -0.4508379, -0.4626203
PSCN, 291336555, 8.659811, 8.497683, -0.212271, -0.05014267, -0.2409592, -0.1595825, -0.4811169, -0.5331203
PSCN, 291436620, 8.637858, 8.474043, -0.2274831, -0.06366781, -0.2274953, -0.145315, -0.5411945, -0.6037931
PSCN, 291536668, 8.614457, 8.449133, -0.2412726, -0.07594791, -0.2422353, -0.1310463, -0.4771195, -0.6054411
PSCN, 291636682, 8.589748, 8.422966, -0.2536392, -0.08685699, -0.2045831, -0.1167763, -0.5095713, -0.5974268
PSCN, 291736647, 8.563875, 8.398459, -0.2645825, -0.09916687, -0.187543, -0.1025052, -0.5632583, -0.5749777
PSCN, 291836742, 8.536978, 8.374715, -0.274102, -0.1118388, -0.1782826, -0.08823311, -0.573465, -0.5437652
PSCN, 291936649, 8.5092, 8.350434, -0.2821973, -0.1234315, -0.1896275, -0.07396007, -0.537784, -0.5450196
PSCN, 292036645, 8.480683, 8.322814, -0.2888683, -0.1309985, -0.1684842, -0.05968603, -0.5846598, -0.5329711
PSCN, 292136700, 8.451569, 8.297647, -0.2941147, -0.1401932, -0.1538145, -0.04541081, -0.587694, -0.5315498
PSCN, 292236628, 8.422001, 8.275653, -0.297936, -0.1515878, -0.1495062, -0.03113491, -0.6449658, -0.5553765
PSCN, 292336657, 8.39212, 8.25566, -0.3003324, -0.1638712, -0.1516709, -0.01690112, -0.6929701, -0.6025078
PSCN, 292436690, 8.362067, 8.23688, -0.3013956, -0.1762082, -0.1255541, -0.00530848, -0.7464507, -0.6516687
PSCN, 292536749, 8.331955, 8.223406, -0.3016237, -0.1930745, -0.1169002, -0.0004038141, -0.7887808, -0.708931
PSCN, 292636777, 8.301831, 8.21543, -0.3016328, -0.2152314, -0.1294787, -0.0002693499, -0.8782135, -0.77888
PSCN, 292736605, 8.271692, 8.207463, -0.3021959, -0.2379668, -0.1228329, -0.01652781, -0.909277, -0.8420032
PSCN, 292836530, 8.241358, 8.198481, -0.3063197, -0.2634425, -0.1111398, -0.07291011, -1.000977, -0.900851
PSCN, 292936517, 8.210296, 8.186346, -0.3176657, -0.2937161, -0.1508154, -0.1560589, -1.058031, -0.9672015
PSCN, 293036500, 8.177714, 8.169109, -0.3374793, -0.3288745, -0.1777348, -0.2414861, -1.152676, -1.029192
PSCN, 293136615, 8.142782, 8.148208, -0.3657635, -0.3711883, -0.2125109, -0.3267961, -1.266208, -1.114154
PSCN, 293636730, 7.904385, 7.96351, -0.6325052, -0.6916299, -0.5589069, -0.7509995, -1.69491, -1.550021
PSCN, 293736634, 7.838292, 7.904025, -0.7106496, -0.7763833, -0.6420227, -0.8354295, -1.747025, -1.633223
PSCN, 293936798, 7.681342, 7.759241, -0.8914627, -0.9693612, -0.8284875, -1.003925, -2.05623, -1.863268
PSCN, 294136582, 7.485986, 7.573705, -1.105467, -1.193186, -1.024086, -1.181197, -2.37312, -2.131826
PSCN, 294236785, 7.371763, 7.466181, -1.226015, -1.320433, -1.14584, -1.278232, -2.565661, -2.309152
PSCN, 294336632, 7.245337, 7.347334, -1.356099, -1.458097, -1.241506, -1.37755, -2.74653, -2.474042
PSCN, 294436597, 7.105849, 7.213027, -1.496004, -1.603182, -1.359317, -1.482528, -2.920027, -2.634812
PSCN, 294536550, 6.952414, 7.063814, -1.646239, -1.757639, -1.494488, -1.592996, -3.094566, -2.793154
PSCN, 294636651, 6.784112, 6.895427, -1.807032, -1.918347, -1.616405, -1.704465, -3.301157, -2.950347
PSCN, 294736592, 6.600065, 6.713459, -1.978268, -2.091663, -1.762311, -1.815666, -3.476595, -3.146052
PSCN, 294836665, 6.399361, 6.510019, -2.15985, -2.270509, -1.951933, -1.926586, -3.506808, -3.285828
PSCN, 294936648, 6.181036, 6.291372, -2.351744, -2.46208, -2.124147, -2.037252, -3.720505, -3.460052
PSCN, 295036634, 5.944132, 6.052339, -2.553917, -2.662123, -2.327998, -2.147686, -3.84, -3.617
PSCN, 295136730, 5.687641, 5.793551, -2.766382, -2.872292, -2.542891, -2.257929, -3.933091, -3.765034
PSCN, 295236632, 5.410496, 5.51111, -2.989074, -3.089688, -2.787102, -2.362222, -3.980997, -3.857553
PSCN, 295336636, 5.111642, 5.206361, -3.220198, -3.314918, -3.012539, -2.431169, -4.055278, -3.946424
PSCN, 295436686, 4.790289, 4.872706, -3.455817, -3.538234, -3.279944, -2.458271, -4.009892, -3.978119
PSCN, 295536642, 4.445971, 4.51504, -3.693288, -3.762357, -3.51072, -2.47212, -4.076407, -4.018486
PSCN, 295636609, 4.0784, 4.132823, -3.932281, -3.986705, -3.697665, -2.485729, -4.235783, -4.073198
PSCN, 295736578, 3.687403, 3.732309, -4.172658, -4.217563, -3.896671, -2.495952, -4.488377, -4.239265
PSCN, 295836612, 3.272953, 3.312643, -4.413841, -4.453532, -4.113867, -2.49978, -4.544925, -4.398088
PSCN, 295936619, 2.835023, 2.87569, -4.655278, -4.695944, -4.336887, -2.5, -4.655522, -4.490558
PSCN, 296036837, 2.373633, 2.419056, -4.896791, -4.942214, -4.537372, -2.5, -4.711466, -4.589014
PSCN, 296136530, 1.888791, 1.942931, -5.138362, -5.192502, -4.756225, -2.5, -4.856541, -4.689235
PSCN, 296236568, 1.380522, 1.446163, -5.379973, -5.445614, -4.99896, -2.5, -4.815575, -4.752884
PSCN, 296336602, 0.8487738, 0.9250218, -5.621642, -5.69789, -5.259087, -2.5, -4.927835, -4.80839
PSCN, 296436586, 0.2935058, 0.378019, -5.863378, -5.94789, -5.503377, -2.5, -4.827544, -4.848701
PSCN, 296536654, -0.28539, -0.1956317, -6.105217, -6.194975, -5.739318, -2.5, -4.984766, -4.865717
PSCN, 296636719, -0.8879962, -0.7917677, -6.347181, -6.44341, -5.993505, -2.5, -4.966036, -4.911043
PSCN, 296736653, -1.514395, -1.413091, -6.589283, -6.690587, -6.208928, -2.499586, -5.115076, -4.979048
PSCN, 296836602, -2.164606, -2.054397, -6.830871, -6.94108, -6.484966, -2.480651, -5.156139, -5.066874
PSCN, 296936697, -2.838482, -2.720164, -7.068683, -7.187002, -6.694719, -2.417323, -5.193836, -5.091141
PSCN, 297036630, -3.535434, -3.406245, -7.298724, -7.427912, -6.895437, -2.323422, -5.353814, -5.211664
PSCN, 297136670, -4.254506, -4.110588, -7.519485, -7.663403, -7.091826, -2.22638, -5.280167, -5.26506
PSCN, 297236629, -4.99472, -4.832117, -7.730877, -7.893481, -7.279126, -2.129315, -5.508129, -5.329198
PSCN, 297336629, -5.755143, -5.572458, -7.932887, -8.115572, -7.468714, -2.032231, -5.339129, -5.362252
PSCN, 297436616, -6.534725, -6.337663, -8.125471, -8.322533, -7.669703, -1.935147, -5.313682, -5.332845
PSCN, 297536561, -7.332547, -7.109976, -8.308631, -8.531201, -7.84886, -1.838063, -5.398269, -5.347807
PSCN, 297636699, -8.147692, -7.897008, -8.482365, -8.733049, -8.041501, -1.740979, -5.381241, -5.388639
PSCN, 297736569, -8.979245, -8.706806, -8.646673, -8.919112, -8.212026, -1.643895, -5.256638, -5.373198
PSCN, 297836746, -9.826294, -9.530876, -8.801557, -9.096975, -8.394493, -1.546811, -5.223757, -5.300493
PSCN, 297936670, -10.68801, -10.36684, -8.947028, -9.268199, -8.575318, -1.449718, -5.15478, -5.233948
PSCN, 298036673, -11.56354, -11.21769, -9.083097, -9.428946, -8.747679, -1.352607, -5.135704, -5.196806
PSCN, 298136772, -12.45204, -12.0907, -9.209762, -9.571103, -8.8739, -1.255474, -5.107235, -5.145025
PSCN, 298236657, -13.35266, -12.97285, -9.327028, -9.706838, -9.041777, -1.158311, -5.007817, -5.099046
PSCN, 298336660, -14.26456, -13.87072, -9.43489, -9.828731, -9.168885, -1.061111, -4.967123, -5.037317
PSCN, 298436656, -15.18687, -14.78369, -9.533344, -9.936522, -9.268195, -0.9638721, -4.93723, -5.001484
PSCN, 298536678, -16.11874, -15.7032, -9.622384, -10.03792, -9.388945, -0.8665859, -4.896548, -4.943192
PSCN, 298636696, -17.05922, -16.62312, -9.70199, -10.13809, -9.447424, -0.7692577, -5.186737, -5.014511
PSCN, 298736719, -18.00726, -17.54979, -9.772143, -10.22961, -9.47062, -0.6719018, -5.213338, -5.095637
PSCN, 298836582, -18.9618, -18.47656, -9.832826, -10.31807, -9.561412, -0.5745316, -5.185143, -5.160697
PSCN, 298936596, -19.92179, -19.41255, -9.884027, -10.39327, -9.610277, -0.4771615, -5.155967, -5.163683
PSCN, 299036569, -20.88631, -20.35169, -9.925749, -10.46037, -9.68623, -0.3797913, -5.004958, -5.125189
PSCN, 299136606, -21.85445, -21.30069, -9.957988, -10.51175, -9.738775, -0.2824193, -4.965497, -5.05393
PSCN, 299236619, -22.82545, -22.25327, -9.980751, -10.55292, -9.850772, -0.1850291, -4.656835, -4.938155
PSCN, 299336574, -23.79847, -23.21654, -9.994066, -10.57599, -9.894219, -0.08978378, -4.656595, -4.79965
PSCN, 299436683, -24.77274, -24.17958, -9.99918, -10.59234, -9.897291, -0.02258515, -4.746324, -4.757255
PSCN, 299536579, -25.74769, -25.15042, -9.999993, -10.59727, -9.945024, -0.0007022671, -4.731967, -4.739856
PSCN, 299636716, -26.7231, -26.12583, -10, -10.59727, -9.949488, 0, -4.778433, -4.758393
PSCN, 299736596, -27.69901, -27.10617, -10, -10.59285, -9.983915, 0, -4.641993, -4.726991
