TimeUS,gpSA,gpHA,gpVA
 154670261, 0.313, 1.216, 1.403
 154870229, 0.3, 1.216, 1.405
 155070241, 0.297, 1.216, 1.408
 155270275, 0.292, 1.216, 1.412
 155470206, 0.281, 1.214, 1.414
 155670193, 0.301, 1.214, 1.415
 155870226, 0.3, 1.214, 1.416
 156090263, 0.31, 1.213, 1.417
 156270226, 0.299, 1.212, 1.419
 156490250, 0.303, 1.211, 1.421
 156670251, 0.28, 1.209, 1.422
 156870283, 0.254, 1.206, 1.419
 157070214, 0.334, 1.206, 1.422
 157270262, 0.317, 1.207, 1.421
 157470254, 0.275, 1.206, 1.418
 157670219, 0.327, 1.206, 1.419
 157870232, 0.252, 1.203, 1.414
 158070225, 0.327, 1.202, 1.413
 158270222, 0.311, 1.201, 1.41
 158490393, 0.313, 1.201, 1.408
 158690236, 0.342, 1.201, 1.409
 158890406, 0.336, 1.202, 1.41
 159090225, 0.34, 1.203, 1.413
 159270237, 0.297, 1.203, 1.414
 159490227, 0.3, 1.203, 1.414
 159690262, 0.31, 1.204, 1.415
 159890237, 0.314, 1.204, 1.412
 160090210, 0.316, 1.204, 1.409
 160290264, 0.277, 1.202, 1.405
 160490372, 0.25, 1.197, 1.398
 160670252, 0.27, 1.193, 1.395
 160870258, 0.258, 1.187, 1.389
 161070199, 0.237, 1.181, 1.382
 161270212, 0.233, 1.174, 1.375
 161470207, 0.28, 1.17, 1.373
 161670239, 0.266, 1.168, 1.371
 161870241, 0.23, 1.162, 1.366
 162470415, 0.309, 1.153, 1.359
 162670327, 0.326, 1.153, 1.359
 162870225, 0.291, 1.153, 1.355
 163070556, 0.267, 1.151, 1.352
 163270555, 0.275, 1.148, 1.351
 163470490, 0.27, 1.146, 1.349
 163670489, 0.264, 1.144, 1.35
 163870569, 0.253, 1.141, 1.35
 164070559, 0.31, 1.141, 1.349
 164270711, 0.271, 1.14, 1.346
 164470333, 0.268, 1.139, 1.344
 164670371, 0.244, 1.135, 1.34
 164870424, 0.258, 1.132, 1.336
 165070367, 0.261, 1.129, 1.334
 165270408, 0.281, 1.127, 1.332
 165470368, 0.308, 1.128, 1.33
 165670367, 0.292, 1.128, 1.327
 165870404, 0.244, 1.127, 1.321
 166070420, 0.304, 1.127, 1.318
 166290430, 0.323, 1.128, 1.314
 166470369, 0.28, 1.129, 1.312
 166670367, 0.29, 1.128, 1.31
 166870412, 0.288, 1.127, 1.311
 167070367, 0.394, 1.129, 1.314
 167270391, 0.346, 1.134, 1.315
 167470404, 0.331, 1.136, 1.315
 167670406, 0.401, 1.137, 1.316
 167870445, 0.42, 1.139, 1.317
 168070368, 0.402, 1.14, 1.316
 168270411, 0.302, 1.137, 1.311
 168470421, 0.456, 1.138, 1.31
 168670386, 0.337, 1.138, 1.312
 168870395, 0.23, 1.139, 1.311
 169070425, 0.197, 1.142, 1.312
 169270428, 0.228, 1.146, 1.313
 169470401, 0.233, 1.152, 1.316
 169670430, 0.301, 1.157, 1.321
 169870413, 0.328, 1.161, 1.325
 170070404, 0.362, 1.164, 1.328
 170270407, 0.343, 1.166, 1.331
 170470388, 0.404, 1.169, 1.334
 170670388, 0.355, 1.17, 1.337
 170870401, 0.388, 1.172, 1.341
 171070428, 0.412, 1.177, 1.343
 171270432, 0.404, 1.18, 1.345
 171490445, 0.454, 1.184, 1.35
 171670368, 0.447, 1.189, 1.353
 171870376, 0.395, 1.192, 1.35
 172070395, 0.375, 1.193, 1.343
 172270399, 0.374, 1.193, 1.339
 172470385, 0.305, 1.19, 1.33
 172670411, 0.609, 1.194, 1.334
 172870399, 0.686, 1.208, 1.34
 173070402, 0.36, 1.212, 1.336
 173270447, 0.375, 1.209, 1.334
 173490430, 0.483, 1.21, 1.335
 173690439, 0.321, 1.208, 1.334
 173870401, 0.311, 1.203, 1.329
 174070357, 0.361, 1.2, 1.328
 174270406, 0.305, 1.194, 1.327
 174490386, 0.318, 1.189, 1.327
 174670375, 0.359, 1.187, 1.329
 174870437, 0.396, 1.187, 1.331
 175070438, 0.391, 1.188, 1.336
 175270469, 0.422, 1.19, 1.34
 175490416, 0.406, 1.191, 1.346
 175670369, 0.413, 1.193, 1.352
 175870389, 0.408, 1.194, 1.356
 176070399, 0.403, 1.195, 1.358
 176290365, 0.4, 1.196, 1.358
 176470367, 0.413, 1.198, 1.359
 176670391, 0.399, 1.199, 1.361
 176870431, 0.411, 1.201, 1.364
 177070382, 0.462, 1.204, 1.372
 177270391, 0.422, 1.207, 1.379
 177490387, 0.437, 1.209, 1.382
 177690378, 0.414, 1.208, 1.378
 177890431, 0.344, 1.204, 1.374
 178070383, 0.429, 1.203, 1.373
 178290400, 0.423, 1.203, 1.372
 178490403, 0.37, 1.202, 1.372
 178690376, 0.373, 1.201, 1.375
 178890405, 0.39, 1.201, 1.377
 179090372, 0.474, 1.203, 1.383
 179270819, 0.482, 1.207, 1.389
 179490384, 0.478, 1.211, 1.394
 179690366, 0.444, 1.214, 1.399
 179870810, 0.394, 1.214, 1.402
 180070808, 0.411, 1.214, 1.406
 180270841, 0.384, 1.214, 1.405
 180470942, 0.407, 1.214, 1.403
 180670701, 0.39, 1.213, 1.402
 180870940, 0.353, 1.209, 1.403
 181070715, 0.333, 1.207, 1.405
 181270841, 0.315, 1.204, 1.41
 181470893, 0.471, 1.205, 1.416
 181670958, 0.355, 1.207, 1.418
 181870798, 0.366, 1.207, 1.416
 182070918, 0.399, 1.206, 1.417
 182270956, 0.386, 1.208, 1.415
 182470805, 0.419, 1.209, 1.414
 182670916, 0.306, 1.205, 1.412
 182870832, 0.452, 1.205, 1.414
 183070706, 0.421, 1.208, 1.418
 183270930, 0.379, 1.21, 1.422
 183490389, 0.396, 1.212, 1.422
 183670939, 0.297, 1.209, 1.42
 183870936, 0.394, 1.208, 1.415
 184070927, 0.424, 1.208, 1.413
 184270814, 0.427, 1.21, 1.412
 184470920, 0.435, 1.211, 1.412
 184670705, 0.462, 1.213, 1.416
 184870806, 0.424, 1.217, 1.42
 185070935, 0.458, 1.219, 1.424
 185270819, 0.374, 1.22, 1.422
 185470716, 0.49, 1.222, 1.426
 185670916, 0.415, 1.224, 1.429
 185870984, 0.381, 1.224, 1.429
 186070794, 0.427, 1.225, 1.433
 186270962, 0.363, 1.228, 1.438
 186490391, 0.413, 1.23, 1.442
 186690373, 0.412, 1.234, 1.447
 186870940, 0.379, 1.237, 1.453
 187070705, 0.35, 1.239, 1.454
 187270831, 0.331, 1.239, 1.453
 187470921, 0.297, 1.239, 1.451
 187690369, 0.424, 1.241, 1.453
 187870934, 0.389, 1.244, 1.454
 188070892, 0.386, 1.247, 1.46
 188270816, 0.39, 1.251, 1.465
 188490370, 0.367, 1.254, 1.473
 188690400, 0.381, 1.257, 1.479
 188890394, 0.39, 1.261, 1.483
 189090409, 0.361, 1.263, 1.487
 189290437, 0.364, 1.264, 1.488
 189490396, 0.281, 1.264, 1.487
 189670715, 0.335, 1.265, 1.486
 189890378, 0.312, 1.267, 1.489
 190070926, 0.243, 1.269, 1.493
 190270860, 0.33, 1.271, 1.498
 190470925, 0.333, 1.273, 1.505
 190670801, 0.345, 1.275, 1.512
 190870722, 0.274, 1.277, 1.516
 191070913, 0.39, 1.278, 1.522
 191270957, 0.299, 1.277, 1.526
 191470806, 0.309, 1.279, 1.53
 191670914, 0.293, 1.281, 1.535
 191890389, 0.315, 1.282, 1.537
 192090396, 0.275, 1.28, 1.541
 192270932, 0.318, 1.281, 1.546
 192490429, 0.279, 1.279, 1.546
 192670801, 0.276, 1.279, 1.548
 192870957, 0.399, 1.281, 1.55
 193090359, 0.363, 1.283, 1.551
 193290399, 0.388, 1.284, 1.551
 193490373, 0.365, 1.284, 1.553
 193670693, 0.249, 1.282, 1.552
 193870810, 0.406, 1.281, 1.547
 194070916, 0.291, 1.28, 1.544
 194270925, 0.304, 1.279, 1.541
 194470710, 0.351, 1.277, 1.535
 194670923, 0.29, 1.274, 1.529
 194870932, 0.363, 1.271, 1.523
 195070815, 0.214, 1.268, 1.517
 195270936, 0.338, 1.264, 1.511
 195490383, 0.316, 1.262, 1.507
 195670695, 0.315, 1.261, 1.504
 195870891, 0.327, 1.258, 1.499
 196070675, 0.373, 1.256, 1.495
 196270943, 0.315, 1.254, 1.491
 196470923, 0.23, 1.252, 1.486
 196690380, 0.283, 1.25, 1.482
 196870708, 0.332, 1.248, 1.478
 197070860, 0.39, 1.246, 1.474
 197270700, 0.277, 1.244, 1.47
 197470794, 0.288, 1.242, 1.466
 197670922, 0.295, 1.24, 1.461
 197870699, 0.3, 1.237, 1.456
 198070681, 0.377, 1.235, 1.452
 198270918, 0.298, 1.233, 1.448
 198470936, 0.307, 1.23, 1.444
 198670701, 0.334, 1.228, 1.44
 198870948, 0.289, 1.225, 1.436
 199070675, 0.33, 1.223, 1.432
 199270375, 0.35, 1.221, 1.428
 199470361, 0.286, 1.219, 1.425
 199670368, 0.303, 1.217, 1.421
 199890363, 0.324, 1.214, 1.417
 200070381, 0.369, 1.212, 1.413
 200270441, 0.291, 1.21, 1.41
 200470421, 0.35, 1.208, 1.406
 200670382, 0.214, 1.207, 1.403
 200870392, 0.309, 1.205, 1.4
 201070382, 0.378, 1.205, 1.399
 201270399, 0.335, 1.203, 1.396
 201490356, 0.299, 1.202, 1.393
 201670377, 0.375, 1.201, 1.391
 201870386, 0.288, 1.2, 1.389
 202070396, 0.353, 1.199, 1.387
 202270392, 0.313, 1.198, 1.385
 202470345, 0.373, 1.197, 1.384
 202670388, 0.223, 1.197, 1.383
 202870385, 0.329, 1.196, 1.382
 203070334, 0.338, 1.196, 1.381
 203270364, 0.286, 1.196, 1.381
 203470335, 0.308, 1.196, 1.38
 203670367, 0.265, 1.195, 1.379
 203870405, 0.339, 1.195, 1.377
 204070339, 0.326, 1.194, 1.376
 204270373, 0.23, 1.194, 1.375
 204470355, 0.337, 1.193, 1.374
 204670389, 0.348, 1.193, 1.374
 204870347, 0.334, 1.193, 1.373
 205070354, 0.311, 1.193, 1.372
 205270391, 0.333, 1.192, 1.371
 205470351, 0.294, 1.192, 1.37
 205670351, 0.294, 1.191, 1.368
 205870309, 0.256, 1.191, 1.367
 206070312, 0.334, 1.191, 1.366
 206270325, 0.367, 1.19, 1.364
 206470307, 0.324, 1.19, 1.363
 206670292, 0.27, 1.19, 1.363
 206870347, 0.357, 1.189, 1.362
 207070300, 0.333, 1.19, 1.362
 207270318, 0.316, 1.189, 1.361
 207490652, 0.252, 1.189, 1.361
 207670282, 0.333, 1.188, 1.36
 207870321, 0.239, 1.188, 1.359
 208070281, 0.236, 1.188, 1.359
 208270285, 0.304, 1.187, 1.358
 208470300, 0.242, 1.187, 1.357
 208670286, 0.381, 1.187, 1.357
 208870329, 0.386, 1.186, 1.356
 209070303, 0.37, 1.186, 1.356
 209270370, 0.322, 1.186, 1.356
 209470273, 0.305, 1.186, 1.355
 209670301, 0.271, 1.186, 1.355
 209890666, 0.31, 1.186, 1.355
 210070283, 0.28, 1.186, 1.354
 210270313, 0.375, 1.186, 1.354
 210470302, 0.35, 1.186, 1.353
 210670313, 0.365, 1.186, 1.353
 210870311, 0.308, 1.186, 1.353
 211070324, 0.388, 1.185, 1.352
 211270305, 0.369, 1.185, 1.351
 211470307, 0.332, 1.185, 1.351
 211670284, 0.269, 1.185, 1.35
 211870310, 0.336, 1.184, 1.349
 212070284, 0.306, 1.184, 1.349
 212270312, 0.373, 1.184, 1.348
 212470278, 0.323, 1.184, 1.347
 212670300, 0.391, 1.184, 1.346
 212870343, 0.391, 1.184, 1.346
 213070323, 0.314, 1.183, 1.345
 213270298, 0.217, 1.183, 1.344
 213490755, 0.257, 1.183, 1.343
 213670289, 0.271, 1.182, 1.342
 213870303, 0.38, 1.182, 1.341
 214070301, 0.309, 1.182, 1.341
 214270321, 0.386, 1.182, 1.341
 214470290, 0.305, 1.182, 1.34
 214670337, 0.324, 1.182, 1.34
 214870311, 0.318, 1.181, 1.338
 215070297, 0.37, 1.181, 1.338
 215270364, 0.301, 1.18, 1.337
 215470272, 0.225, 1.18, 1.336
 215670300, 0.266, 1.18, 1.336
 215890662, 0.305, 1.179, 1.335
 216070299, 0.305, 1.179, 1.335
 216270310, 0.348, 1.178, 1.334
