TimeUS,aF,aR,aD,gyR,gyP,gyY,bAlt,gpLat,gpLng,gpAlt,gpN,gpE,gpD
 56773948, 7.479777, 0.002142979, -10.29885, 0.0008230991, 0.001530899, 0.0007240016, -0.005617609, -353632179, 1491651493, 3, 9.802, -1.198, -0.057
 56793940, 7.484679, 0.04082226, -10.25404, 0.0008249726, 0.001602357, 0.000679896, -0.005617609, -353632179, 1491651493, 3, 9.802, -1.198, -0.057
 56813932, 7.308064, -0.0435513, -10.11453, 0.0008256244, 0.001650511, 0.0007394846, -0.005617609, -353632179, 1491651493, 3, 9.802, -1.198, -0.057
 56833924, 7.160161, -0.02275933, -10.14022, 0.0008229711, 0.00165251, 0.0007403095, 0.07583772, -353632175, 1491652051, 4, 11.574, -1.424, -0.08400001
 56853916, 7.137483, -0.03853568, -9.907892, 0.0008278231, 0.0016353, 0.0007208335, 0.07583772, -353632175, 1491652051, 4, 11.574, -1.424, -0.08400001
 56873908, 7.129273, 0.08743398, -9.873451, 0.0008272568, 0.001636989, 0.0007710249, 0.07583772, -353632175, 1491652051, 4, 11.574, -1.424, -0.08400001
 56893900, 6.834978, -0.04336963, -9.710006, 0.0008252636, 0.001757897, 0.0007560644, 0.07583772, -353632175, 1491652051, 4, 11.574, -1.424, -0.08400001
 56913892, 6.808724, -0.09763926, -9.679651, 0.0008249403, 0.001858848, 0.0007278589, 0.07583772, -353632175, 1491652051, 4, 11.574, -1.424, -0.08400001
 56933884, 6.672939, -0.0295636, -9.701925, 0.0008291285, 0.001867416, 0.0008026601, 0.3454829, -353632175, 1491652051, 4, 11.574, -1.424, -0.08400001
 56953876, 6.548051, 0.1285502, -9.661749, 0.0008274281, 0.001921528, 0.0008468631, 0.3454829, -353632175, 1491652051, 4, 11.574, -1.424, -0.08400001
 56973868, 6.406367, -0.04511045, -9.666762, 0.0008278966, 0.001961522, 0.0008803799, 0.3454829, -353632175, 1491652051, 4, 11.574, -1.424, -0.08400001
 56993860, 6.396089, -0.01493078, -9.603325, 0.000826941, 0.00195937, 0.0008882008, 0.3454829, -353632175, 1491652051, 4, 11.574, -1.424, -0.08400001
 57013852, 6.285606, -0.002527947, -9.473248, 0.0008298669, 0.001935263, 0.0008687814, 0.3454829, -353632175, 1491652051, 4, 11.574, -1.424, -0.08400001
 57033844, 6.117021, 0.05811824, -9.550773, 0.000834499, 0.001911053, 0.0007821354, 0.2190867, -353631990, 1491652213, 8, 13.126, -1.612, -0.209
 57053836, 6.139494, -0.04981356, -9.630294, 0.0008325791, 0.001869298, 0.0007260114, 0.2190867, -353631990, 1491652213, 8, 13.126, -1.612, -0.209
 57073828, 5.94859, -0.09974712, -9.51116, 0.0008306954, 0.001853196, 0.000730712, 0.2190867, -353631990, 1491652213, 8, 13.126, -1.612, -0.209
 57093820, 5.896958, 0.04019281, -9.700667, 0.0008353633, 0.002018177, 0.0007199993, 0.2190867, -353631990, 1491652213, 8, 13.126, -1.612, -0.209
 57113812, 5.846312, -0.02521686, -9.639676, 0.0008321519, 0.002126052, 0.000745716, 0.2190867, -353631990, 1491652213, 8, 13.126, -1.612, -0.209
 57133804, 5.732641, 0.02377687, -9.639123, 0.0008341327, 0.002120512, 0.0007132216, 0.401659, -353631990, 1491652213, 8, 13.126, -1.612, -0.209
 57153796, 5.70772, -0.0006380104, -9.763067, 0.0008323597, 0.002176832, 0.0006988781, 0.401659, -353631990, 1491652213, 8, 13.126, -1.612, -0.209
 57173788, 5.690706, 0.1078171, -9.644019, 0.0008320293, 0.002230076, 0.0007476496, 0.401659, -353631990, 1491652213, 8, 13.126, -1.612, -0.209
 57193780, 5.361132, 0.04809067, -9.616898, 0.0008330288, 0.002336316, 0.0007778024, 0.401659, -353631990, 1491652213, 8, 13.126, -1.612, -0.209
 57213772, 5.460944, 0.04585087, -9.669233, 0.0008294189, 0.002333353, 0.0008467077, 0.401659, -353631990, 1491652213, 8, 13.126, -1.612, -0.209
 57233764, 5.254945, -0.0109816, -9.80524, 0.0008356273, 0.002388258, 0.0007923209, 0.4044678, -353632070, 1491652355, 12, 14.458, -1.778, -0.194
 57253756, 5.255491, -0.07100514, -9.848994, 0.0008333622, 0.002542958, 0.0006758868, 0.4044678, -353632070, 1491652355, 12, 14.458, -1.778, -0.194
 57273748, 5.109111, -0.03969228, -9.704528, 0.0008332664, 0.002609921, 0.0006603572, 0.4044678, -353632070, 1491652355, 12, 14.458, -1.778, -0.194
 57293740, 5.12034, -0.0429523, -9.805559, 0.0008353358, 0.002690829, 0.0005909597, 0.4044678, -353632070, 1491652355, 12, 14.458, -1.778, -0.194
 57313732, 4.989967, 0.04378669, -9.840276, 0.0008376247, 0.002748867, 0.0005624205, 0.4044678, -353632070, 1491652355, 12, 14.458, -1.778, -0.194
 57333724, 4.998718, -0.05658903, -9.742895, 0.0008351867, 0.002785078, 0.0006805803, 0.3763798, -353632070, 1491652355, 12, 14.458, -1.778, -0.194
 57353716, 4.857214, 0.01619311, -9.807491, 0.0008321684, 0.002751887, 0.0007766415, 0.3763798, -353632070, 1491652355, 12, 14.458, -1.778, -0.194
 57373708, 4.710218, 0.008602446, -9.747252, 0.0008378611, 0.002801121, 0.0007592802, 0.3763798, -353632070, 1491652355, 12, 14.458, -1.778, -0.194
 57393700, 4.689029, -0.07060479, -9.827467, 0.0008319227, 0.002821296, 0.0007436806, 0.3763798, -353632070, 1491652355, 12, 14.458, -1.778, -0.194
