TimeUS,m00,m01,m02,m10,m11,m12,m20,m21,m22
 88433779, -0.9400089, -0.2906392, 0.1786394, 0.2513293, -0.9440705, -0.2134584, 0.2306875, -0.1557555, 0.9604809
 88453771, -0.9398048, -0.2911946, 0.1788092, 0.2522993, -0.9442241, -0.2116268, 0.2304605, -0.1537744, 0.9608545
 88473763, -0.9396031, -0.2917475, 0.1789675, 0.2532264, -0.9443454, -0.209972, 0.2302659, -0.1519711, 0.961188
 88493755, -0.9394126, -0.2922887, 0.1790849, 0.2541046, -0.944436, -0.2084982, 0.2300759, -0.1503596, 0.9614869
 88513747, -0.9392171, -0.2927912, 0.1792895, 0.2549159, -0.9445283, -0.207085, 0.2299766, -0.148794, 0.9617541
 88533739, -0.938993, -0.2933716, 0.1795143, 0.255769, -0.9445757, -0.2058132, 0.2299446, -0.147343, 0.9619852
 88553731, -0.9387777, -0.2939529, 0.1796894, 0.256611, -0.9446056, -0.2046242, 0.2298855, -0.1459864, 0.9622062
 88573723, -0.9385464, -0.2945965, 0.1798437, 0.2574575, -0.9445764, -0.2036939, 0.2298836, -0.1448741, 0.9623748
 88593715, -0.9383133, -0.2953747, 0.1797827, 0.2584569, -0.9444898, -0.2028276, 0.2297131, -0.1438498, 0.9625691
 88613707, -0.9381086, -0.296111, 0.1796403, 0.2594181, -0.9444048, -0.2019944, 0.2294659, -0.1428908, 0.9627708
 88633699, -0.9379448, -0.2967765, 0.1793972, 0.2603487, -0.9443499, -0.2010517, 0.2290811, -0.1418696, 0.9630135
 88653691, -0.9378284, -0.2973694, 0.1790234, 0.2612364, -0.9443153, -0.2000609, 0.2285465, -0.1408553, 0.9632894
 88673683, -0.9377272, -0.2978862, 0.178694, 0.2620249, -0.9442928, -0.1991335, 0.2280586, -0.1399106, 0.9635426
 88693675, -0.9375658, -0.2984976, 0.1785207, 0.2628752, -0.9442427, -0.1982484, 0.2277436, -0.1389423, 0.9637572
 88713667, -0.9373788, -0.2990661, 0.1785517, 0.2636395, -0.9442037, -0.1974176, 0.22763, -0.1379818, 0.963922
 88733659, -0.9371522, -0.2997539, 0.1785867, 0.2644743, -0.9441001, -0.1967956, 0.2275939, -0.1371958, 0.9640428
 88753651, -0.9369232, -0.3005082, 0.1785207, 0.2653651, -0.9439572, -0.1962807, 0.2274999, -0.1365267, 0.96416
 88773643, -0.9367494, -0.3011425, 0.1783645, 0.2661433, -0.943841, -0.1957853, 0.227307, -0.1359312, 0.9642895
 88793635, -0.9365571, -0.3018883, 0.1781132, 0.2670416, -0.9436851, -0.1953129, 0.2270454, -0.1353581, 0.9644318
 88813627, -0.9363642, -0.3026622, 0.1778134, 0.2679995, -0.9435329, -0.1947353, 0.2267118, -0.1346893, 0.9646039
 88833619, -0.9362143, -0.3032615, 0.1775817, 0.268797, -0.9434474, -0.1940499, 0.2263868, -0.1339389, 0.9647847
 88853611, -0.9360703, -0.3038195, 0.1773869, 0.2695377, -0.9433684, -0.193405, 0.2261014, -0.1332282, 0.96495
 88873603, -0.9358544, -0.3044505, 0.1774439, 0.2703196, -0.9432791, -0.1927482, 0.2260614, -0.1324177, 0.9650709
 88893595, -0.9356304, -0.3050415, 0.1776106, 0.2710685, -0.9432176, -0.1919959, 0.2260922, -0.1314925, 0.9651902
 88913587, -0.9353949, -0.30565, 0.1778047, 0.2718364, -0.9431535, -0.1912239, 0.2261447, -0.130536, 0.9653077
 88933579, -0.9351273, -0.3063473, 0.1780121, 0.2726729, -0.9430515, -0.1905349, 0.2262445, -0.1296353, 0.9654058
