TimeUS,aF,aR,aD,gyR,gyP,gyY,bAlt,gpLat,gpLng,gpAlt,gpN,gpE,gpD
 46713807, 2.639883, 0.02197665, -9.739532, 0.0006787697, 0.0006783971, 0.0004162175, 0.07841358, -353629048, 1491651070, -3, 3.412, -0.357, 0.083
 46733799, 2.675489, -0.01451164, -9.743215, 0.0006790402, 0.0006815766, 0.0004221431, 0.07281261, -353629048, 1491651070, -3, 3.412, -0.357, 0.083
 46753791, 2.598561, -0.005902647, -9.743917, 0.0006818924, 0.0006837793, 0.0004176186, 0.07281261, -353629048, 1491651070, -3, 3.412, -0.357, 0.083
 46773783, 2.557459, -0.04707519, -9.744975, 0.0006797101, 0.0006787812, 0.0004334855, 0.07281261, -353629048, 1491651070, -3, 3.412, -0.357, 0.083
 46793775, 2.506527, -0.02383231, -9.747829, 0.0006766416, 0.000678318, 0.0004472424, 0.07281261, -353629048, 1491651070, -3, 3.412, -0.357, 0.083
 46813767, 2.530369, -0.007897815, -9.749006, 0.0006766356, 0.0006769528, 0.0004300231, 0.07281261, -353629048, 1491651070, -3, 3.412, -0.357, 0.083
 46833759, 2.482932, 0.009430034, -9.747109, 0.0006840801, 0.000676962, 0.0004194329, -0.1176204, -353629104, 1491650849, -5, 3.982, -0.415, 0.09900001
 46853751, 2.490544, 0.02485527, -9.745753, 0.000679511, 0.000682955, 0.0003985792, -0.1176204, -353629104, 1491650849, -5, 3.982, -0.415, 0.09900001
 46873743, 2.480031, -0.04429806, -9.749841, 0.0006819253, 0.0006848531, 0.0003917311, -0.1176204, -353629104, 1491650849, -5, 3.982, -0.415, 0.09900001
 46893735, 2.470308, -0.01589337, -9.748878, 0.0006843534, 0.0006893831, 0.0003756522, -0.1176204, -353629104, 1491650849, -5, 3.982, -0.415, 0.09900001
 46913727, 2.449037, -0.0009422666, -9.747453, 0.0006836971, 0.000679076, 0.0003688752, -0.1176204, -353629104, 1491650849, -5, 3.982, -0.415, 0.09900001
 46933719, 2.369639, 0.01237529, -9.748969, 0.0006832468, 0.0006815011, 0.0003561629, -0.0560097, -353629104, 1491650849, -5, 3.982, -0.415, 0.09900001
 46953711, 2.365336, -0.009231791, -9.750099, 0.0006855211, 0.0006796428, 0.0003359777, -0.0560097, -353629104, 1491650849, -5, 3.982, -0.415, 0.09900001
 46973703, 2.343564, -0.004705775, -9.751616, 0.0006810001, 0.000682279, 0.0003259512, -0.0560097, -353629104, 1491650849, -5, 3.982, -0.415, 0.09900001
 46993695, 2.348207, -0.01363327, -9.7507, 0.0006833043, 0.00067986, 0.0003096907, -0.0560097, -353629104, 1491650849, -5, 3.982, -0.415, 0.09900001
 47013687, 2.33988, 0.02078257, -9.749963, 0.0006849803, 0.0006885827, 0.0002971851, -0.0560097, -353629104, 1491650849, -5, 3.982, -0.415, 0.09900001
 47033679, 2.29423, 0.0199215, -9.747155, 0.000683003, 0.0007825413, 0.0002888842, -0.06721164, -353629068, 1491650798, -7, 4.504, -0.473, 0.114
 47053671, 2.265128, -0.008756678, -9.751949, 0.0006813403, 0.000897628, 0.000314351, -0.06721164, -353629068, 1491650798, -7, 4.504, -0.473, 0.114
 47073663, 2.253632, 0.04154276, -9.754206, 0.0006821498, 0.001004182, 0.0003196634, -0.06721164, -353629068, 1491650798, -7, 4.504, -0.473, 0.114
 47093655, 2.226467, 0.01560257, -9.750715, 0.0006779823, 0.001112951, 0.0002932047, -0.06721164, -353629068, 1491650798, -7, 4.504, -0.473, 0.114
 47113647, 2.199957, -0.03548198, -9.75844, 0.0006833578, 0.001179283, 0.0002852029, -0.06721164, -353629068, 1491650798, -7, 4.504, -0.473, 0.114
 47133639, 2.19007, -0.03353451, -9.757016, 0.0006849502, 0.001237851, 0.0002736924, -0.2912504, -353629068, 1491650798, -7, 4.504, -0.473, 0.114
 47153631, 2.167952, -0.02158196, -9.750748, 0.0006823404, 0.001309501, 0.000243954, -0.2912504, -353629068, 1491650798, -7, 4.504, -0.473, 0.114
 47173623, 2.124878, -0.02761495, -9.755474, 0.0006857256, 0.001335607, 0.0002500845, -0.2912504, -353629068, 1491650798, -7, 4.504, -0.473, 0.114
 47193615, 2.132379, 0.02350211, -9.756867, 0.0006840407, 0.001362609, 0.0002805583, -0.2912504, -353629068, 1491650798, -7, 4.504, -0.473, 0.114
 47213607, 2.117606, 0.02067729, -9.759216, 0.0006833495, 0.001404334, 0.0002808048, -0.2912504, -353629068, 1491650798, -7, 4.504, -0.473, 0.114
 47233599, 2.108477, 0.0253745, -9.756008, 0.0006890418, 0.001425954, 0.0003080859, -0.2240388, -353629554, 1491650778, -10, 4.985, -0.523, 0.128
 47253591, 2.054173, -0.01078533, -9.756831, 0.0006875836, 0.001425618, 0.0003142967, -0.2240388, -353629554, 1491650778, -10, 4.985, -0.523, 0.128
 47273583, 2.059742, -0.02150506, -9.758582, 0.0006905364, 0.001441546, 0.0002913618, -0.2240388, -353629554, 1491650778, -10, 4.985, -0.523, 0.128
 47293575, 2.048765, 0.01061949, -9.758038, 0.0006872191, 0.001489662, 0.0002824415, -0.2240388, -353629554, 1491650778, -10, 4.985, -0.523, 0.128
 47313567, 2.022932, 0.002155404, -9.762087, 0.0006885159, 0.001547084, 0.0002812322, -0.2240388, -353629554, 1491650778, -10, 4.985, -0.523, 0.128
 47333559, 1.992544, 0.01083895, -9.755662, 0.0006874916, 0.001569987, 0.0002734386, -0.2800485, -353629554, 1491650778, -10, 4.985, -0.523, 0.128
 47353551, 1.976482, -0.02619997, -9.75812, 0.0006863041, 0.001576353, 0.0002534783, -0.2800485, -353629554, 1491650778, -10, 4.985, -0.523, 0.128
 47373543, 1.950787, -0.03202394, -9.764514, 0.0006860124, 0.0015548, 0.0002344287, -0.2800485, -353629554, 1491650778, -10, 4.985, -0.523, 0.128
 47393535, 1.894875, -0.009777014, -9.763609, 0.000686418, 0.001584091, 0.0002394035, -0.2800485, -353629554, 1491650778, -10, 4.985, -0.523, 0.128
 47413527, 1.912529, -0.01285126, -9.760721, 0.0006899521, 0.00160843, 0.0002195463, -0.2800485, -353629554, 1491650778, -10, 4.985, -0.523, 0.128
 47433519, 1.856264, -0.01233979, -9.758482, 0.0006837313, 0.001604658, 0.0002105861, -0.3304572, -353628766, 1491650934, -12, 5.421, -0.569, 0.141
 47453511, 1.862637, 0.01002597, -9.76055, 0.0006906274, 0.001605423, 0.0002234634, -0.3304572, -353628766, 1491650934, -12, 5.421, -0.569, 0.141
 47473503, 1.878445, -0.006313425, -9.758911, 0.0006965579, 0.001611876, 0.000197025, -0.3304572, -353628766, 1491650934, -12, 5.421, -0.569, 0.141
 47493495, 1.847548, 0.01442798, -9.763442, 0.0006926524, 0.00164104, 0.0002127096, -0.3304572, -353628766, 1491650934, -12, 5.421, -0.569, 0.141
 47513487, 1.82167, 0.02542613, -9.766534, 0.0006877136, 0.001670454, 0.0002298461, -0.3304572, -353628766, 1491650934, -12, 5.421, -0.569, 0.141
 47533479, 1.814349, -0.001818308, -9.763134, 0.0006930046, 0.001697429, 0.0002219925, -0.02800485, -353628766, 1491650934, -12, 5.421, -0.569, 0.141
 47554304, 1.793267, -0.01495454, -9.764235, 0.0006955755, 0.001694746, 0.0001951336, -0.02800485, -353628766, 1491650934, -12, 5.421, -0.569, 0.141
 47574296, 1.76566, -0.01948381, -9.767512, 0.0006924517, 0.001715894, 0.0001628656, -0.02800485, -353628766, 1491650934, -12, 5.421, -0.569, 0.141
 47594288, 1.757708, -0.009479481, -9.762646, 0.0006904021, 0.00172698, 0.0001561277, -0.02800485, -353628766, 1491650934, -12, 5.421, -0.569, 0.141
 47614280, 1.727005, 0.01306097, -9.768651, 0.0006961105, 0.001725404, 0.0001351011, -0.02800485, -353628766, 1491650934, -12, 5.421, -0.569, 0.141
 47634272, 1.707858, -0.009412447, -9.765573, 0.0006961547, 0.001745704, 0.0001160373, -0.1456252, -353628487, 1491650579, -15, 5.819, -0.611, 0.152
 47654264, 1.751367, -0.01629685, -9.766618, 0.0006936457, 0.001760115, 9.701084E-05, -0.1456252, -353628487, 1491650579, -15, 5.819, -0.611, 0.152
 47674256, 1.676273, 0.007205137, -9.768063, 0.000697249, 0.001778014, 8.394526E-05, -0.1456252, -353628487, 1491650579, -15, 5.819, -0.611, 0.152
 47694248, 1.689667, -0.01397933, -9.765867, 0.0006928661, 0.00178636, 0.0001081421, -0.1456252, -353628487, 1491650579, -15, 5.819, -0.611, 0.152
 47714240, 1.908237, 0.009797266, -9.769032, 0.0006956941, 0.001785401, 0.0001089123, -0.1456252, -353628487, 1491650579, -15, 5.819, -0.611, 0.152
 47734232, 2.369824, 0.03135172, -9.770845, 0.0006938537, 0.00180993, 9.523782E-05, -0.1400242, -353628487, 1491650579, -15, 5.819, -0.611, 0.152
 47754224, 2.759733, 0.05598994, -9.766825, 0.0006972369, 0.001838298, 9.237864E-05, -0.1400242, -353628487, 1491650579, -15, 5.819, -0.611, 0.152
 47774216, 3.252203, -0.01241663, -9.760146, 0.0006897441, 0.001864088, 5.909046E-05, -0.1400242, -353628487, 1491650579, -15, 5.819, -0.611, 0.152
 47794208, 3.515314, -0.01852213, -9.765879, 0.0006939906, 0.001902875, 5.414062E-05, -0.1400242, -353628487, 1491650579, -15, 5.819, -0.611, 0.152
 47814200, 3.801351, -0.03767426, -9.759494, 0.0006985851, 0.001905916, 4.317166E-05, -0.1400242, -353628487, 1491650579, -15, 5.819, -0.611, 0.152
