TimeUS,gprLat,gprLng,gprAlt,gprGC,gpGC,gprN,gprE,gprD
 59833557, -353624082, 1491650796, -1071502838, 353.6664, 353.6664, 23.268, -2.582, -6.494
 59853549, -353624082, 1491650796, -1071496320, 353.6664, 353.6664, 23.268, -2.582, -6.494
 59873541, -353624082, 1491650796, -1071497928, 353.6664, 353.6664, 23.268, -2.582, -6.494
 59893533, -353624082, 1491650796, -1071507337, 353.6664, 353.6664, 23.268, -2.582, -6.494
 59913525, -353624082, 1491650796, -1071655723, 353.6664, 353.6664, 23.268, -2.582, -6.494
 59933517, -353624082, 1491650796, -1071665442, 353.6664, 353.6664, 23.268, -2.582, -6.494
 59953509, -353624082, 1491650796, -1071677521, 353.6664, 353.6664, 23.268, -2.582, -6.494
 59973501, -353624082, 1491650796, -1071691278, 353.6664, 353.6664, 23.268, -2.582, -6.494
 59993493, -353624082, 1491650796, -1071698424, 353.6664, 353.6664, 23.268, -2.582, -6.494
 60013485, -353624082, 1491650796, -1071713379, 353.6664, 353.6664, 23.268, -2.582, -6.494
 60033477, -353623605, 1491650485, -1071722346, 353.702, 353.702, 23.19, -2.559, -6.625
 60054302, -353623605, 1491650485, -1071729501, 353.702, 353.702, 23.19, -2.559, -6.625
 60074294, -353623605, 1491650485, -1071731736, 353.702, 353.702, 23.19, -2.559, -6.625
 60094286, -353623605, 1491650485, -1071735995, 353.702, 353.702, 23.19, -2.559, -6.625
 60114278, -353623605, 1491650485, -1071781335, 353.702, 353.702, 23.19, -2.559, -6.625
 60134270, -353623605, 1491650485, -1071793272, 353.702, 353.702, 23.19, -2.559, -6.625
 60154262, -353623605, 1491650485, -1071804113, 353.702, 353.702, 23.19, -2.559, -6.625
 60174254, -353623605, 1491650485, -1071805200, 353.702, 353.702, 23.19, -2.559, -6.625
 60194246, -353623605, 1491650485, -1071816877, 353.702, 353.702, 23.19, -2.559, -6.625
 60214238, -353623605, 1491650485, -1071817176, 353.702, 353.702, 23.19, -2.559, -6.625
 60234230, -353622733, 1491649705, -1071818732, 353.702, 353.702, 23.098, -2.549, -6.768
 60254222, -353622733, 1491649705, -1071817640, 353.702, 353.702, 23.098, -2.549, -6.768
 60274214, -353622733, 1491649705, -1071813978, 353.702, 353.702, 23.098, -2.549, -6.768
 60294206, -353622733, 1491649705, -1071818166, 353.702, 353.702, 23.098, -2.549, -6.768
 60314198, -353622733, 1491649705, -1071667439, 353.702, 353.702, 23.098, -2.549, -6.768
 60334190, -353622733, 1491649705, -1071664640, 353.702, 353.702, 23.098, -2.549, -6.768
 60354182, -353622733, 1491649705, -1071669002, 353.702, 353.702, 23.098, -2.549, -6.768
 60374174, -353622733, 1491649705, -1071662699, 353.702, 353.702, 23.098, -2.549, -6.768
 60394166, -353622733, 1491649705, -1071655116, 353.702, 353.702, 23.098, -2.549, -6.768
 60414158, -353622733, 1491649705, -1071649480, 353.702, 353.702, 23.098, -2.549, -6.768
 60434150, -353622316, 1491650006, -1071639175, 353.66, 353.66, 23.008, -2.556, -6.893
 60454142, -353622316, 1491650006, -1071631010, 353.66, 353.66, 23.008, -2.556, -6.893
 60474134, -353622316, 1491650006, -1071619537, 353.66, 353.66, 23.008, -2.556, -6.893
 60494126, -353622316, 1491650006, -1071609197, 353.66, 353.66, 23.008, -2.556, -6.893
 60514118, -353622316, 1491650006, -1071565992, 353.66, 353.66, 23.008, -2.556, -6.893
 60534110, -353622316, 1491650006, -1071554354, 353.66, 353.66, 23.008, -2.556, -6.893
 60554102, -353622316, 1491650006, -1071550875, 353.66, 353.66, 23.008, -2.556, -6.893
 60574094, -353622316, 1491650006, -1071540322, 353.66, 353.66, 23.008, -2.556, -6.893
 60594086, -353622316, 1491650006, -1071526606, 353.66, 353.66, 23.008, -2.556, -6.893
 60614078, -353622316, 1491650006, -1071512825, 353.66, 353.66, 23.008, -2.556, -6.893
 60634070, -353622229, 1491650107, -1071504743, 353.5916, 353.5916, 22.966, -2.579, -6.902
 60654062, -353622229, 1491650107, -1071504805, 353.5916, 353.5916, 22.966, -2.579, -6.902
 60674054, -353622229, 1491650107, -1071490186, 353.5916, 353.5916, 22.966, -2.579, -6.902
 60694046, -353622229, 1491650107, -1071493633, 353.5916, 353.5916, 22.966, -2.579, -6.902
 60714038, -353622229, 1491650107, -1071508202, 353.5916, 353.5916, 22.966, -2.579, -6.902
 60734030, -353622229, 1491650107, -1071504805, 353.5916, 353.5916, 22.966, -2.579, -6.902
 60754022, -353622229, 1491650107, -1071504782, 353.5916, 353.5916, 22.966, -2.579, -6.902
 60774014, -353622229, 1491650107, -1071513591, 353.5916, 353.5916, 22.966, -2.579, -6.902
 60794006, -353622229, 1491650107, -1071513271, 353.5916, 353.5916, 22.966, -2.579, -6.902
 60813998, -353622229, 1491650107, -1071519085, 353.5916, 353.5916, 22.966, -2.579, -6.902
 60833990, -353621896, 1491650072, -1071530611, 353.5948, 353.5948, 22.951, -2.576, -6.873
 60853982, -353621896, 1491650072, -1071525600, 353.5948, 353.5948, 22.951, -2.576, -6.873
 60873974, -353621896, 1491650072, -1071523908, 353.5948, 353.5948, 22.951, -2.576, -6.873
 60893966, -353621896, 1491650072, -1071535456, 353.5948, 353.5948, 22.951, -2.576, -6.873
