TimeUS,m00,m01,m02,m10,m11,m12,m20,m21,m22
 76053733, 0.9988624, 0.02274251, -0.04191267, -0.02494704, 0.998291, -0.05284841, 0.04063913, 0.05383389, 0.9977226
 76073725, 0.9988288, 0.02236289, -0.04290547, -0.02461662, 0.9983048, -0.05273938, 0.04165334, 0.0537338, 0.9976861
 76093717, 0.9987969, 0.02203202, -0.04381085, -0.02432597, 0.9983228, -0.05253587, 0.04257989, 0.0535384, 0.9976575
 76113709, 0.998771, 0.02169567, -0.04456379, -0.02402455, 0.9983368, -0.05240656, 0.04335267, 0.05341278, 0.9976311
 76133701, 0.9987441, 0.02139323, -0.04530559, -0.02375765, 0.9983483, -0.05230962, 0.04411169, 0.05332028, 0.9976028
 76153693, 0.9987225, 0.0210354, -0.04594614, -0.0234318, 0.9983588, -0.05225641, 0.04477149, 0.05326625, 0.9975762
 76173685, 0.9987066, 0.02065231, -0.04646035, -0.02307649, 0.9983668, -0.05226092, 0.04530516, 0.05326547, 0.9975522
 76193677, 0.9986935, 0.02034945, -0.04687458, -0.02279618, 0.9983729, -0.05226853, 0.04573467, 0.05326881, 0.9975324
 76213669, 0.9986811, 0.02005518, -0.04726404, -0.02252617, 0.9983752, -0.05234153, 0.04613752, 0.05333717, 0.9975101
 76233661, 0.9986686, 0.01981482, -0.04762888, -0.0223055, 0.99838, -0.0523438, 0.04651453, 0.0533365, 0.9974927
 76253653, 0.9986506, 0.01963653, -0.04807647, -0.02214673, 0.9983885, -0.05224921, 0.046973, 0.05324344, 0.9974762
 76273645, 0.9986296, 0.01937898, -0.04861652, -0.02191161, 0.9984008, -0.05211369, 0.04752886, 0.05310753, 0.9974571
 76293637, 0.9986116, 0.01905114, -0.04911139, -0.02160023, 0.9984183, -0.05190707, 0.04804482, 0.05289582, 0.9974437
 76313629, 0.9985976, 0.01868133, -0.04953874, -0.0212429, 0.9984369, -0.05169658, 0.04849554, 0.05267643, 0.9974335
 76333621, 0.9985815, 0.01825994, -0.05001593, -0.02083336, 0.9984597, -0.05142346, 0.04899989, 0.05239251, 0.9974237
 76353613, 0.9985688, 0.01791717, -0.05039292, -0.02049476, 0.9984828, -0.05110717, 0.04940077, 0.05206682, 0.997421
 76373605, 0.9985592, 0.01764754, -0.05067638, -0.02022032, 0.9985086, -0.05071333, 0.04970583, 0.05166495, 0.9974268
 76393597, 0.9985498, 0.01741164, -0.05094371, -0.01997353, 0.9985385, -0.05021962, 0.04999484, 0.05116431, 0.9974381
 76413589, 0.9985405, 0.0171405, -0.0512168, -0.01968361, 0.9985768, -0.04956913, 0.05029427, 0.05050491, 0.9974567
 76433581, 0.9985339, 0.01689621, -0.05142621, -0.01941462, 0.9986164, -0.04887252, 0.0505293, 0.04979929, 0.9974803
 76453573, 0.9985266, 0.01660676, -0.05166215, -0.0191013, 0.9986564, -0.04817274, 0.05079274, 0.04908857, 0.9975021
 76473565, 0.9985186, 0.01638074, -0.05188725, -0.01884381, 0.998701, -0.04734176, 0.05104436, 0.04824939, 0.9975303
 76493557, 0.9985034, 0.0160901, -0.05226878, -0.01853012, 0.9987447, -0.04653797, 0.05145436, 0.04743687, 0.9975482
 76513549, 0.9984826, 0.01574443, -0.05276965, -0.01816853, 0.9987864, -0.04577716, 0.05198487, 0.04666645, 0.9975569
 76533541, 0.9984594, 0.01548331, -0.05328463, -0.01789451, 0.9988233, -0.04507586, 0.052524, 0.04595991, 0.9975615
 76553533, 0.9984253, 0.01521715, -0.0539943, -0.01761744, 0.9988647, -0.04426068, 0.05325948, 0.04514222, 0.9975599
 76573525, 0.9983804, 0.01490349, -0.0549054, -0.01729392, 0.9989115, -0.04332262, 0.05419997, 0.04420198, 0.9975513
 76593517, 0.9983365, 0.01461718, -0.0557725, -0.01699324, 0.9989576, -0.04236908, 0.05509505, 0.04324635, 0.9975442
 76613509, 0.9982898, 0.01434544, -0.05667119, -0.01670831, 0.9990012, -0.04144311, 0.05602007, 0.04231911, 0.9975324
