TimeUS,aF,aR,aD,gyR,gyP,gyY,bAlt,gpLat,gpLng,gpAlt,gpN,gpE,gpD
 57974301, 7.897573, -0.05986871, -11.82537, 0.0005873072, 0.06366797, -0.01638772, 0.3960414, -353628241, 1491650248, -16, 16.673, -1.769, -1.069
 57994293, 7.807607, 0.04990893, -11.72197, -0.00111856, 0.06530244, -0.01769401, 0.3960414, -353628241, 1491650248, -16, 16.673, -1.769, -1.069
 58014285, 7.756095, -0.009238826, -11.78725, -0.001249551, 0.06355543, -0.0133463, 0.3960414, -353628241, 1491650248, -16, 16.673, -1.769, -1.069
 58034277, 7.698551, -0.02170108, -11.90307, -0.01284707, 0.0637133, -0.01194788, 0.4550263, -353628208, 1491651079, 15, 18.342, -1.959, -1.891
 58054269, 7.651324, -0.1199962, -11.89688, -0.02262212, 0.05578712, -0.01069872, 0.4550263, -353628208, 1491651079, 15, 18.342, -1.959, -1.891
 58074261, 7.52531, -0.1557917, -11.73428, -0.01687288, 0.05713145, -0.002702732, 0.4550263, -353628208, 1491651079, 15, 18.342, -1.959, -1.891
 58094253, 7.525035, -0.06435813, -11.62454, -0.01571933, 0.0529551, -0.009288467, 0.4550263, -353628208, 1491651079, 15, 18.342, -1.959, -1.891
 58114245, 7.593969, -0.01117633, -11.8235, -0.0192352, 0.05700693, -0.0136482, 0.4550263, -353628208, 1491651079, 15, 18.342, -1.959, -1.891
 58134237, 7.247286, -0.10664, -11.77527, -0.02167133, 0.06539139, -0.01639839, 0.9549935, -353628208, 1491651079, 15, 18.342, -1.959, -1.891
 58154229, 7.361776, -0.1204721, -11.81381, -0.03421402, 0.06351708, -0.01362489, 0.9549935, -353628208, 1491651079, 15, 18.342, -1.959, -1.891
 58174221, 7.137479, 0.002219242, -11.92349, -0.02960882, 0.0633387, -0.01028535, 0.9549935, -353628208, 1491651079, 15, 18.342, -1.959, -1.891
 58194213, 7.093043, -0.1601705, -11.81678, -0.03030588, 0.05961008, 0.0003069605, 0.9549935, -353628208, 1491651079, 15, 18.342, -1.959, -1.891
 58214205, 6.918188, -0.1592927, -11.72623, -0.03878905, 0.05813122, 0.006903954, 0.9549935, -353628208, 1491651079, 15, 18.342, -1.959, -1.891
 58234197, 6.774588, -0.2078909, -11.83901, -0.04575821, 0.06835914, 0.01364638, 1.359461, -353627518, 1491650093, 58, 19.812, -2.112, -2.406
 58254189, 6.679566, -0.1272385, -11.87284, -0.04683203, 0.0634304, 0.02496283, 1.359461, -353627518, 1491650093, 58, 19.812, -2.112, -2.406
 58274181, 6.691268, 0.007028705, -11.89619, -0.03471577, 0.04924715, 0.0277633, 1.359461, -353627518, 1491650093, 58, 19.812, -2.112, -2.406
 58294173, 6.671738, -0.04016214, -11.71977, -0.02167084, 0.03314816, 0.02391261, 1.359461, -353627518, 1491650093, 58, 19.812, -2.112, -2.406
 58314165, 6.452012, -0.02523738, -11.40478, -0.01379958, 0.0166338, 0.02678914, 1.359461, -353627518, 1491650093, 58, 19.812, -2.112, -2.406
 58334157, 6.436617, 0.01375351, -11.03843, -0.01814087, 0.008902637, 0.02374613, 1.3398, -353627518, 1491650093, 58, 19.812, -2.112, -2.406
 58354149, 6.431396, 0.1002225, -10.86388, -0.01419035, -0.002431517, 0.01673715, 1.3398, -353627518, 1491650093, 58, 19.812, -2.112, -2.406
 58374141, 6.301394, 0.0736843, -10.71764, -0.006996293, 0.003455355, 0.009379378, 1.3398, -353627518, 1491650093, 58, 19.812, -2.112, -2.406
